105/05/12,32000,21520,0.67,0.71,0.67,0.71,-0.09,2
105/05/13,102000,72340,0.71,0.71,0.67,0.67,-0.04,2
105/05/16,406000,271560,0.69,0.71,0.64,0.65,-0.02,9
105/05/17,370000,231300,0.62,0.63,0.62,0.62,-0.03,6
105/05/18,115000,71300,0.62,0.63,0.61,0.63,+0.01,5
105/05/19,90000,54550,0.59,0.62,0.59,0.62,-0.01,4
105/05/20,182000,115250,0.62,0.65,0.62,0.64,+0.02,6
105/05/23,67000,41180,0.65,0.65,0.59,0.59,-0.05,4
105/05/24,5000,3000,0.60,0.60,0.60,0.60,+0.01,1
105/05/25,241000,136990,0.59,0.59,0.56,0.57,-0.03,6
105/05/26,39000,21100,0.56,0.56,0.54,0.54,-0.03,2
105/05/27,5000,2550,0.51,0.51,0.51,0.51,-0.03,1
105/05/30,2000,1040,0.52,0.52,0.52,0.52,+0.01,1
105/05/31,100000,44500,0.46,0.46,0.43,0.43,-0.09,2
105/06/01,54000,24300,0.45,0.45,0.45,0.45,+0.02,2
105/06/02,80000,37900,0.47,0.48,0.47,0.48,+0.03,4
105/06/03,51000,25250,0.50,0.51,0.49,0.49,+0.01,4
105/06/04,310000,145500,0.45,0.47,0.45,0.47,-0.02,5
105/06/06,420000,176600,0.42,0.43,0.42,0.43,-0.04,5
105/06/07,45000,19650,0.45,0.45,0.43,0.43,0.00,3
105/06/08,29000,13050,0.45,0.45,0.45,0.45,+0.02,2
105/06/13,13000,6110,0.47,0.47,0.47,0.47,+0.02,3
105/06/14,140000,59800,0.45,0.45,0.42,0.43,-0.04,5
105/06/15,33000,13090,0.40,0.40,0.38,0.38,-0.05,4
105/06/16,40000,15800,0.39,0.40,0.39,0.40,+0.02,3
105/06/17,165000,65400,0.39,0.40,0.39,0.40,0.00,5
105/06/20,115000,44850,0.39,0.39,0.39,0.39,-0.01,4
105/06/21,1000,380,0.38,0.38,0.38,0.38,-0.01,1
105/06/22,3000,1140,0.38,0.38,0.38,0.38,0.00,1
105/06/23,417000,168910,0.39,0.44,0.39,0.44,+0.06,10
105/06/24,469000,210460,0.47,0.50,0.43,0.46,+0.02,10
105/06/27,43000,21120,0.47,0.50,0.47,0.49,+0.03,5
105/06/28,44000,20740,0.50,0.50,0.47,0.47,-0.02,2
105/06/29,133000,61350,0.46,0.48,0.45,0.46,-0.01,4
105/06/30,615000,279760,0.46,0.46,0.45,0.46,0.00,11
105/07/01,244000,114480,0.47,0.48,0.46,0.46,0.00,6
105/07/04,156000,70300,0.45,0.46,0.45,0.46,0.00,5
105/07/05,230000,108050,0.46,0.48,0.46,0.48,+0.02,5
105/07/06,928000,487410,0.58,0.58,0.49,0.50,+0.02,21
105/07/07,61000,30690,0.49,0.51,0.49,0.49,-0.01,4
105/07/11,128000,61470,0.48,0.49,0.48,0.49,0.00,6
105/07/12,46000,21650,0.48,0.48,0.45,0.45,-0.04,3
105/07/13,10000,4700,0.47,0.47,0.47,0.47,+0.02,1
105/07/14,3000,1380,0.46,0.46,0.46,0.46,-0.01,1
105/07/15,0,0,---,---,---,---,---,0
105/07/18,277000,119680,0.45,0.45,0.42,0.42,-0.04,9
105/07/19,260000,103150,0.41,0.41,0.38,0.39,-0.03,5
105/07/20,0,0,---,---,---,---,---,0
105/07/21,30000,10900,0.37,0.37,0.36,0.36,-0.04,2
105/07/22,0,0,---,---,---,---,---,0
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
105/07/27,0,0,---,---,---,---,---,0
105/07/28,300000,75000,0.25,0.25,0.25,0.25,-0.04,4
105/07/29,652000,179260,0.28,0.29,0.27,0.27,+0.02,12
105/08/01,150000,39000,0.26,0.26,0.26,0.26,-0.01,3
105/08/02,450000,101550,0.22,0.23,0.22,0.23,-0.03,10
105/08/03,409000,98160,0.24,0.24,0.24,0.24,+0.01,7
105/08/04,0,0,---,---,---,---,---,0
105/08/05,40000,8900,0.23,0.23,0.22,0.22,-0.03,2
105/08/08,600000,132000,0.22,0.22,0.22,0.22,0.00,9
