106/02/14,0,0,---,---,---,---,---,0
106/02/15,0,0,---,---,---,---,---,0
106/02/16,641000,570400,0.90,0.90,0.87,0.90,0.00,10
106/02/17,1066000,987130,0.86,1.00,0.86,0.97,+0.07,12
106/02/18,664000,641570,0.92,1.03,0.92,0.99,+0.02,15
106/02/20,194000,180250,0.92,0.95,0.92,0.95,-0.04,4
106/02/21,299000,296760,0.96,1.02,0.96,1.00,+0.05,7
106/02/22,543000,525390,0.92,0.99,0.92,0.97,-0.03,10
106/02/23,512000,489020,0.94,0.97,0.93,0.97,0.00,12
106/02/24,373000,343820,0.93,0.94,0.87,0.88,-0.09,10
106/03/01,217000,187340,0.85,0.88,0.85,0.88,0.00,8
106/03/02,197000,166680,0.84,0.89,0.84,0.89,+0.01,11
106/03/03,100000,86000,0.86,0.86,0.86,0.86,-0.03,2
106/03/06,142000,117420,0.84,0.84,0.80,0.80,-0.06,8
106/03/07,65000,49300,0.76,0.76,0.74,0.74,-0.06,2
106/03/08,37000,25180,0.68,0.69,0.68,0.68,-0.06,4
106/03/09,629000,438300,0.66,0.71,0.65,0.69,+0.01,11
106/03/10,836000,604240,0.67,0.75,0.67,0.70,+0.01,10
106/03/13,257000,179930,0.69,0.71,0.66,0.66,-0.04,5
106/03/14,644000,431480,0.67,0.67,0.67,0.67,+0.01,5
106/03/15,400000,262960,0.66,0.69,0.65,0.69,+0.02,3
106/03/16,424000,285710,0.64,0.69,0.64,0.68,-0.01,4
106/03/17,857000,538490,0.61,0.65,0.60,0.63,-0.05,7
106/03/20,659000,432050,0.62,0.77,0.61,0.77,+0.14,19
106/03/21,653000,564040,0.75,1.02,0.73,0.98,+0.21,31
106/03/22,894000,828070,1.02,1.02,0.82,0.85,-0.13,37
106/03/23,510000,434040,0.82,0.87,0.82,0.83,-0.02,17
