103/03/21,20000,22200,1.09,1.13,1.09,1.13,-0.08,2
103/03/24,20000,21000,1.07,1.07,1.03,1.03,-0.10,2
103/03/25,0,0,---,---,---,---,---,0
103/03/26,127000,116100,0.90,0.99,0.90,0.99,-0.04,2
103/03/27,127000,119380,0.94,0.94,0.94,0.94,-0.05,2
103/03/28,10000,10500,1.05,1.05,1.05,1.05,+0.11,1
103/03/31,256000,293890,1.15,1.18,1.11,1.12,+0.07,9
103/04/01,283000,310910,1.10,1.11,1.08,1.11,-0.01,9
103/04/02,37000,41310,1.08,1.13,1.08,1.13,+0.02,5
103/04/03,103000,113330,1.11,1.11,1.10,1.10,-0.03,3
103/04/07,178000,208270,1.04,1.18,1.04,1.18,+0.08,7
103/04/08,393000,450320,1.17,1.17,1.12,1.17,-0.01,12
103/04/09,269000,318620,1.14,1.23,1.13,1.22,+0.05,17
103/04/10,384000,483260,1.20,1.39,1.20,1.35,+0.13,23
103/04/11,183000,259670,1.44,1.44,1.41,1.41,+0.06,9
103/04/14,664000,1053800,1.45,1.68,1.45,1.68,+0.27,26
103/04/15,1292000,2198640,1.70,1.85,1.60,1.79,+0.11,65
103/04/16,909000,1526230,1.60,1.77,1.59,1.71,-0.08,51
103/04/17,205000,363150,1.72,1.83,1.70,1.80,+0.09,34
103/04/18,333000,581760,1.77,1.78,1.71,1.74,-0.06,24
103/04/21,207000,343380,1.67,1.69,1.60,1.60,-0.14,17
103/04/22,118000,192000,1.50,1.65,1.50,1.61,+0.01,16
103/04/23,32000,50820,1.57,1.60,1.57,1.60,-0.01,5
103/04/24,82000,137030,1.61,1.72,1.61,1.66,+0.06,11
103/04/25,204000,353480,1.69,1.84,1.69,1.83,+0.17,18
103/04/28,264000,505010,1.89,1.97,1.85,1.85,+0.02,13
103/04/29,560000,890630,1.66,1.66,1.57,1.57,-0.28,15
103/04/30,27000,40860,1.48,1.53,1.48,1.52,-0.05,4
103/05/02,51000,76500,1.50,1.50,1.50,1.50,-0.02,2
103/05/05,292000,440120,1.49,1.54,1.47,1.52,+0.02,18
103/05/06,335000,507900,1.52,1.53,1.50,1.52,0.00,15
103/05/07,250000,382200,1.52,1.55,1.51,1.51,-0.01,12
103/05/08,610000,862550,1.49,1.50,1.28,1.28,-0.23,25
103/05/09,215000,283550,1.30,1.43,1.26,1.43,+0.15,14
103/05/12,90000,122800,1.32,1.37,1.32,1.37,-0.06,3
103/05/13,30000,43300,1.39,1.55,1.39,1.55,+0.18,3
103/05/14,8000,13040,1.63,1.63,1.63,1.63,+0.08,1
103/05/15,1000,1750,1.75,1.75,1.75,1.75,+0.12,1
103/05/16,89000,142860,1.56,1.64,1.56,1.62,-0.13,3
103/05/19,41000,61430,1.49,1.50,1.47,1.50,-0.12,4
103/05/20,0,0,---,---,---,---,---,0
103/05/21,0,0,---,---,---,---,---,0
103/05/22,0,0,---,---,---,---,---,0
103/05/23,0,0,---,---,---,---,---,0
103/05/26,2000,2680,1.34,1.34,1.34,1.34,-0.23,1
103/05/27,0,0,---,---,---,---,---,0
103/05/28,357000,423410,1.23,1.23,1.17,1.17,-0.17,8
103/05/29,1148000,1200430,1.12,1.12,0.99,1.00,-0.17,13
103/05/30,75000,69190,0.96,0.96,0.89,0.89,-0.11,3
103/06/03,0,0,---,---,---,---,---,0
103/06/04,0,0,---,---,---,---,---,0
103/06/05,0,0,---,---,---,---,---,0
103/06/06,0,0,---,---,---,---,---,0
103/06/09,0,0,---,---,---,---,---,0
103/06/10,0,0,---,---,---,---,---,0
103/06/11,0,0,---,---,---,---,---,0
103/06/12,0,0,---,---,---,---,---,0
103/06/13,0,0,---,---,---,---,---,0
103/06/16,0,0,---,---,---,---,---,0
103/06/17,0,0,---,---,---,---,---,0
103/06/18,0,0,---,---,---,---,---,0
103/06/19,0,0,---,---,---,---,---,0
103/06/20,0,0,---,---,---,---,---,0
103/06/23,0,0,---,---,---,---,---,0
103/06/24,0,0,---,---,---,---,---,0
103/06/25,0,0,---,---,---,---,---,0
103/06/26,0,0,---,---,---,---,---,0
103/06/27,0,0,---,---,---,---,---,0
103/06/30,0,0,---,---,---,---,---,0
103/07/01,0,0,---,---,---,---,---,0
103/07/02,0,0,---,---,---,---,---,0
103/07/03,0,0,---,---,---,---,---,0
103/07/04,0,0,---,---,---,---,---,0
103/07/07,100000,89000,0.89,0.89,0.89,0.89,+0.04,1
103/07/08,0,0,---,---,---,---,---,0
103/07/09,0,0,---,---,---,---,---,0
103/07/10,0,0,---,---,---,---,---,0
103/07/11,50000,50400,1.01,1.01,1.00,1.01,+0.12,5
103/07/14,277000,322740,1.16,1.20,1.13,1.13,+0.12,28
103/07/15,0,0,---,---,---,---,---,0
103/07/16,52000,64300,1.20,1.25,1.20,1.25,+0.12,6
103/07/17,0,0,---,---,---,---,---,0
103/07/18,0,0,---,---,---,---,---,0
103/07/21,0,0,---,---,---,---,---,0
103/07/22,0,0,---,---,---,---,---,0
103/07/24,0,0,---,---,---,---,---,0
103/07/25,0,0,---,---,---,---,---,0
103/07/28,50000,40000,0.80,0.80,0.80,0.80,-0.11,1
103/07/29,50000,42500,0.85,0.85,0.85,0.85,+0.05,1
103/07/30,0,0,---,---,---,---,---,0
103/07/31,0,0,---,---,---,---,---,0
103/08/01,0,0,---,---,---,---,---,0
103/08/04,0,0,---,---,---,---,---,0
103/08/05,0,0,---,---,---,---,---,0
103/08/06,572000,291810,0.60,0.60,0.47,0.47,-0.20,23
103/08/07,260000,134500,0.43,0.64,0.43,0.63,+0.16,25
103/08/08,293000,205370,0.63,0.93,0.62,0.86,+0.23,23
103/08/11,78000,62270,0.80,0.82,0.75,0.82,-0.04,9
103/08/12,65000,57500,0.80,0.91,0.80,0.90,+0.08,5
103/08/13,240000,254450,0.97,1.17,0.97,1.13,+0.23,26
103/08/14,184000,196490,1.03,1.12,1.03,1.04,-0.09,17
103/08/15,54000,48880,1.00,1.00,0.78,0.78,-0.26,7
103/08/18,91000,73380,0.78,0.89,0.76,0.89,+0.11,11
103/08/19,141000,110140,0.83,0.83,0.73,0.79,-0.10,8
103/08/20,36000,29890,0.79,0.85,0.79,0.84,+0.05,5
103/08/21,76000,72010,0.95,1.00,0.81,0.81,-0.03,7
103/08/22,55000,41150,0.76,0.76,0.74,0.75,-0.06,3
103/08/25,0,0,---,---,---,---,---,0
103/08/26,0,0,---,---,---,---,---,0
103/08/27,0,0,---,---,---,---,---,0
103/08/28,342000,211140,0.62,0.62,0.59,0.59,-0.10,2
103/08/29,0,0,---,---,---,---,---,0
103/09/01,0,0,---,---,---,---,---,0
103/09/02,0,0,---,---,---,---,---,0
103/09/03,0,0,---,---,---,---,---,0
103/09/04,0,0,---,---,---,---,---,0
103/09/05,0,0,---,---,---,---,---,0
103/09/09,125000,51250,0.45,0.45,0.40,0.40,-0.17,2
103/09/10,0,0,---,---,---,---,---,0
103/09/11,0,0,---,---,---,---,---,0
103/09/12,0,0,---,---,---,---,---,0
103/09/15,0,0,---,---,---,---,---,0
103/09/16,50000,21500,0.43,0.43,0.43,0.43,-0.02,1
103/09/17,0,0,---,---,---,---,---,0
103/09/18,5000,1450,0.29,0.29,0.29,0.29,-0.05,1
