102/02/26,3000,2370,0.79,0.79,0.79,0.79,+0.04,1
102/02/27,109000,89320,0.80,0.84,0.80,0.84,+0.05,7
102/03/01,94000,72240,0.77,0.77,0.76,0.76,-0.08,3
102/03/04,26000,18650,0.70,0.75,0.70,0.75,-0.01,3
102/03/05,18000,13760,0.76,0.77,0.76,0.77,+0.02,3
102/03/06,0,0,---,---,---,---,---,0
102/03/07,63000,36890,0.56,0.61,0.56,0.60,-0.03,7
102/03/08,268000,157840,0.61,0.61,0.56,0.56,-0.04,8
102/03/11,2000,1080,0.54,0.54,0.54,0.54,-0.02,1
102/03/12,141000,80590,0.57,0.59,0.57,0.59,+0.05,4
102/03/13,256000,150760,0.57,0.60,0.57,0.59,0.00,5
102/03/14,137000,78510,0.60,0.60,0.57,0.57,-0.02,5
102/03/15,60000,35480,0.60,0.60,0.58,0.59,+0.02,4
102/03/18,73000,43410,0.61,0.61,0.57,0.58,-0.01,6
102/03/19,95000,55100,0.58,0.58,0.58,0.58,0.00,4
102/03/20,83000,45220,0.56,0.56,0.54,0.54,-0.04,5
102/03/21,65000,37700,0.58,0.58,0.58,0.58,+0.04,2
102/03/22,12000,6720,0.56,0.56,0.56,0.56,-0.02,2
102/03/25,85000,46100,0.55,0.55,0.54,0.54,-0.02,3
102/03/26,0,0,---,---,---,---,---,0
102/03/27,6000,3060,0.51,0.51,0.51,0.51,0.00,2
102/03/28,4000,2000,0.50,0.50,0.50,0.50,-0.01,2
102/03/29,11000,5520,0.50,0.52,0.50,0.52,+0.02,2
102/04/01,11000,6050,0.55,0.55,0.55,0.55,+0.03,1
102/04/02,0,0,---,---,---,---,---,0
102/04/03,61000,32330,0.53,0.53,0.53,0.53,-0.02,2
102/04/08,0,0,---,---,---,---,---,0
102/04/09,10000,5300,0.53,0.53,0.53,0.53,-0.02,1
102/04/10,337000,204860,0.59,0.62,0.59,0.62,+0.09,12
102/04/11,665000,418060,0.60,0.64,0.60,0.63,+0.01,18
102/04/12,219000,133780,0.61,0.62,0.60,0.60,-0.03,6
102/04/15,388000,219870,0.56,0.57,0.56,0.57,-0.03,8
102/04/16,369000,216130,0.60,0.60,0.57,0.57,0.00,8
102/04/17,242000,135820,0.57,0.57,0.56,0.56,-0.01,7
102/04/18,83000,48340,0.59,0.59,0.58,0.58,+0.02,5
102/04/19,506000,272360,0.53,0.56,0.53,0.55,-0.03,8
102/04/22,0,0,---,---,---,---,---,0
102/04/23,35000,20650,0.59,0.59,0.59,0.59,+0.03,2
102/04/24,10000,5800,0.58,0.58,0.58,0.58,-0.01,1
102/04/25,218000,120990,0.56,0.56,0.55,0.55,-0.03,4
102/04/26,496000,247550,0.51,0.53,0.49,0.50,-0.05,10
102/04/29,30000,14900,0.49,0.51,0.49,0.51,+0.01,2
102/04/30,37000,17220,0.48,0.48,0.46,0.46,-0.05,2
102/05/02,625000,298210,0.49,0.49,0.46,0.46,0.00,10
102/05/03,1474000,794410,0.54,0.55,0.51,0.53,+0.07,51
102/05/06,548000,284380,0.53,0.53,0.51,0.51,-0.02,19
102/05/07,376000,184590,0.50,0.50,0.48,0.50,-0.01,10
102/05/08,160000,78450,0.49,0.50,0.49,0.50,0.00,4
102/05/09,45000,22500,0.50,0.50,0.50,0.50,0.00,1
102/05/10,5000,2550,0.51,0.51,0.51,0.51,+0.01,1
102/05/13,871000,392180,0.48,0.48,0.44,0.45,-0.06,17
102/05/14,60000,25700,0.42,0.43,0.42,0.43,-0.02,2
102/05/15,0,0,---,---,---,---,---,0
102/05/16,4000,1570,0.40,0.40,0.39,0.39,-0.01,2
102/05/17,346000,118790,0.35,0.35,0.33,0.35,-0.04,8
102/05/20,104000,36900,0.36,0.36,0.35,0.35,0.00,3
102/05/21,1000,330,0.33,0.33,0.33,0.33,-0.02,1
102/05/22,0,0,---,---,---,---,---,0
102/05/23,0,0,---,---,---,---,---,0
102/05/24,0,0,---,---,---,---,---,0
102/05/27,0,0,---,---,---,---,---,0
102/05/28,0,0,---,---,---,---,---,0
102/05/29,0,0,---,---,---,---,---,0
102/05/30,40000,10200,0.26,0.26,0.25,0.25,-0.01,2
