103/12/11,40000,256000,6.40,6.40,6.40,6.40,-0.20,1
103/12/12,40000,258000,6.45,6.45,6.45,6.45,0.05,1
103/12/15,10000,60500,6.05,6.05,6.05,6.05,-0.40,1
103/12/16,0,0,--,--,--,--,,0
103/12/17,0,0,--,--,--,--,,0
103/12/18,0,0,--,--,--,--,,0
103/12/19,0,0,--,--,--,--,,0
103/12/22,0,0,--,--,--,--,,0
103/12/23,0,0,--,--,--,--,,0
103/12/24,0,0,--,--,--,--,,0
103/12/25,3000,19800,6.60,6.60,6.60,6.60,X,2
103/12/26,0,0,--,--,--,--,,0
103/12/27,0,0,--,--,--,--,,0
103/12/29,2000,13400,6.70,6.70,6.70,6.70,X,1
103/12/30,0,0,--,--,--,--,,0
103/12/31,0,0,--,--,--,--,,0
104/01/05,0,0,--,--,--,--,,0
104/01/06,1000,6400,6.40,6.40,6.40,6.40,X,1
104/01/07,2000,12600,6.30,6.30,6.30,6.30,-0.10,1
104/01/08,0,0,--,--,--,--,,0
104/01/09,0,0,--,--,--,--,,0
104/01/12,1000,6300,6.30,6.30,6.30,6.30,X,1
104/01/13,0,0,--,--,--,--,,0
104/01/14,0,0,--,--,--,--,,0
104/01/15,29000,184500,6.40,6.40,6.30,6.30,X,3
104/01/16,10000,63000,6.30,6.30,6.30,6.30,,1
104/01/19,1000,6400,6.40,6.40,6.40,6.40,0.10,1
104/01/20,4000,25600,6.40,6.40,6.40,6.40,,1
104/01/21,24000,154800,6.45,6.50,6.40,6.50,0.10,3
104/01/22,0,0,--,--,--,--,,0
104/01/23,6000,42900,7.15,7.15,7.15,7.15,X,2
104/01/26,42000,313600,7.30,7.55,7.30,7.50,0.35,9
104/01/27,48000,364800,7.60,7.60,7.60,7.60,0.10,5
104/01/28,0,0,--,--,--,--,,0
104/01/29,10000,74000,7.40,7.40,7.40,7.40,X,1
104/01/30,0,0,--,--,--,--,,0
104/02/02,0,0,--,--,--,--,,0
104/02/03,12000,86200,7.20,7.20,7.10,7.10,X,2
104/02/04,47000,359700,7.65,7.70,7.60,7.60,0.50,4
104/02/05,24000,182300,7.70,7.70,7.30,7.40,-0.20,4
104/02/06,1000,7550,7.55,7.55,7.55,7.55,0.15,1
104/02/09,0,0,--,--,--,--,,0
104/02/10,10000,72500,7.25,7.25,7.25,7.25,X,1
104/02/11,31000,231850,7.35,7.60,7.35,7.60,0.35,5
104/02/12,51000,395400,7.80,7.80,7.65,7.65,0.05,4
104/02/13,20000,156500,7.85,7.85,7.80,7.80,0.15,2
104/02/24,25000,202500,8.10,8.10,8.10,8.10,0.30,2
104/02/25,3000,24450,8.15,8.15,8.15,8.15,0.05,1
104/02/26,0,0,--,--,--,--,,0
104/03/02,10000,80500,8.05,8.05,8.05,8.05,X,1
104/03/03,10000,81500,8.15,8.15,8.15,8.15,0.10,1
104/03/04,0,0,--,--,--,--,,0
104/03/05,0,0,--,--,--,--,,0
104/03/06,0,0,--,--,--,--,,0
104/03/09,0,0,--,--,--,--,,0
104/03/10,0,0,--,--,--,--,,0
104/03/11,2000,15900,7.95,7.95,7.95,7.95,X,1
104/03/12,2000,15100,7.55,7.55,7.55,7.55,-0.40,1
104/03/13,20000,158000,7.90,7.90,7.90,7.90,0.35,1
104/03/16,0,0,--,--,--,--,,0
104/03/17,3000,23150,7.85,7.85,7.65,7.65,X,2
104/03/18,20000,155000,7.75,7.75,7.75,7.75,0.10,2
104/03/19,23000,180200,7.85,7.90,7.80,7.90,0.15,4
104/03/20,0,0,--,--,--,--,,0
104/03/23,22000,176000,8.00,8.00,8.00,8.00,X,1
104/03/24,0,0,--,--,--,--,,0
104/03/25,4000,30400,7.60,7.60,7.60,7.60,X,1
104/03/26,2000,15200,7.60,7.60,7.60,7.60,,1
104/03/27,2000,14600,7.30,7.30,7.30,7.30,-0.30,1
104/03/30,7000,52300,7.40,7.50,7.40,7.50,0.20,2
104/03/31,0,0,--,--,--,--,,0
104/04/01,0,0,--,--,--,--,,0
104/04/02,0,0,--,--,--,--,,0
104/04/07,0,0,--,--,--,--,,0
104/04/08,0,0,--,--,--,--,,0
104/04/09,5000,37000,7.40,7.40,7.40,7.40,X,1
104/04/10,9000,64400,7.20,7.20,7.10,7.10,-0.30,3
