105/11/09,0,0,---,---,---,---,---,0
105/11/10,151000,130960,0.86,0.91,0.86,0.91,+0.10,8
105/11/11,281000,268580,0.91,0.99,0.91,0.96,+0.05,12
105/11/14,120000,117350,0.96,0.99,0.96,0.96,0.00,5
105/11/15,22000,20020,0.91,0.91,0.91,0.91,-0.05,3
105/11/16,385000,374960,0.92,1.00,0.92,0.99,+0.08,11
105/11/17,350000,349700,0.95,1.00,0.95,1.00,+0.01,7
105/11/18,20000,18950,0.96,0.96,0.93,0.93,-0.07,3
105/11/21,0,0,---,---,---,---,---,0
105/11/22,113000,103230,0.91,0.93,0.91,0.93,0.00,4
105/11/23,300000,296940,0.98,1.01,0.97,0.97,+0.04,9
105/11/24,182000,170180,0.94,0.94,0.92,0.92,-0.05,4
105/11/25,98000,93880,0.96,0.96,0.94,0.94,+0.02,3
105/11/28,168000,158750,0.95,0.95,0.94,0.94,0.00,2
105/11/29,237000,220900,0.90,0.96,0.90,0.95,+0.01,7
105/11/30,127000,120420,0.96,0.97,0.94,0.94,-0.01,3
105/12/01,85000,79050,0.93,0.93,0.93,0.93,-0.01,1
105/12/02,0,0,---,---,---,---,---,0
105/12/05,128000,110030,0.86,0.86,0.85,0.85,-0.03,3
105/12/06,382000,331930,0.87,0.89,0.84,0.88,+0.03,10
105/12/07,1383000,1429430,1.01,1.15,0.96,1.13,+0.25,50
105/12/08,1034000,1106170,1.11,1.11,1.05,1.05,-0.08,37
105/12/09,145000,149490,1.06,1.06,1.00,1.00,-0.05,9
105/12/12,225000,230750,1.07,1.09,1.00,1.00,0.00,5
105/12/13,100000,97000,0.97,0.97,0.97,0.97,-0.03,2
105/12/14,39000,39400,1.00,1.04,1.00,1.00,+0.03,4
105/12/15,52000,48600,0.94,0.98,0.92,0.98,-0.02,5
105/12/16,13000,12220,0.94,0.94,0.94,0.94,-0.04,2
105/12/19,178000,152760,0.89,0.89,0.85,0.85,-0.09,7
105/12/20,31000,27080,0.84,0.89,0.84,0.89,+0.04,4
105/12/21,300000,266390,0.90,0.92,0.85,0.86,-0.03,10
105/12/22,386000,313300,0.85,0.85,0.78,0.78,-0.08,7
105/12/23,2000,1480,0.74,0.74,0.74,0.74,-0.04,1
105/12/26,25000,19400,0.78,0.78,0.77,0.77,+0.03,3
105/12/27,7000,5010,0.72,0.72,0.71,0.71,-0.06,2
105/12/28,25000,18300,0.72,0.75,0.72,0.75,+0.04,3
