107/09/07,4000,3950,1.02,1.02,0.95,0.95,-0.10,4
107/09/12,260000,204000,0.80,0.80,0.78,0.78,-0.06,2
107/09/13,0,0,---,---,---,---,---,0
107/09/19,11000,5500,0.50,0.50,0.50,0.50,+0.06,1
107/09/20,10000,4300,0.43,0.43,0.43,0.43,-0.07,1
107/09/25,0,0,---,---,---,---,---,0
107/10/01,0,0,---,---,---,---,---,0
107/10/02,0,0,---,---,---,---,---,0
107/10/03,7000,2730,0.39,0.39,0.39,0.39,+0.03,1
107/10/04,28000,9870,0.41,0.41,0.32,0.32,-0.07,4
107/10/05,0,0,---,---,---,---,---,0
107/10/08,0,0,---,---,---,---,---,0
107/10/09,0,0,---,---,---,---,---,0
107/10/12,0,0,---,---,---,---,---,0
107/10/15,0,0,---,---,---,---,---,0
107/10/17,21000,4830,0.23,0.23,0.23,0.23,+0.03,2
107/10/19,0,0,---,---,---,---,---,0
107/10/25,0,0,---,---,---,---,---,0
107/10/26,0,0,---,---,---,---,---,0
107/10/31,0,0,---,---,---,---,---,0
107/11/01,0,0,---,---,---,---,---,0
107/11/02,0,0,---,---,---,---,---,0
