105/04/19,0,0,---,---,---,---,---,0
105/04/20,0,0,---,---,---,---,---,0
105/04/21,0,0,---,---,---,---,---,0
105/04/22,8000,6000,0.75,0.75,0.75,0.75,-0.08,2
105/04/25,243000,187240,0.77,0.78,0.77,0.78,+0.03,3
105/04/26,469000,356190,0.75,0.79,0.75,0.76,-0.02,9
105/04/27,331000,255100,0.76,0.80,0.76,0.80,+0.04,5
105/04/28,189000,148940,0.79,0.79,0.78,0.78,-0.02,4
105/04/29,76000,57000,0.75,0.75,0.75,0.75,-0.03,1
105/05/03,0,0,---,---,---,---,---,0
105/05/04,84000,68880,0.82,0.82,0.82,0.82,+0.06,2
105/05/05,87000,68620,0.78,0.79,0.78,0.79,-0.03,3
105/05/06,3000,2280,0.76,0.76,0.76,0.76,-0.03,1
105/05/09,0,0,---,---,---,---,---,0
105/05/10,550000,446510,0.77,0.82,0.77,0.82,+0.07,7
105/05/11,550000,442430,0.80,0.81,0.80,0.80,-0.02,6
105/05/12,30000,22200,0.74,0.74,0.74,0.74,-0.06,1
105/05/13,30000,21000,0.70,0.70,0.70,0.70,-0.04,1
105/05/16,537000,385330,0.65,0.75,0.65,0.75,+0.05,16
105/05/17,594000,423390,0.71,0.73,0.70,0.71,-0.04,10
105/05/18,221000,162110,0.73,0.75,0.73,0.73,+0.02,4
105/05/19,175000,139500,0.80,0.82,0.79,0.82,+0.09,5
105/05/20,169000,126060,0.75,0.75,0.74,0.74,-0.08,6
105/05/23,14000,10680,0.76,0.77,0.76,0.77,+0.03,2
105/05/24,117000,96790,0.78,0.83,0.77,0.83,+0.06,5
105/05/25,282000,241560,0.85,0.89,0.81,0.83,0.00,18
105/05/26,158000,123150,0.79,0.81,0.75,0.78,-0.05,10
105/05/27,237000,183820,0.75,0.80,0.75,0.79,+0.01,8
105/05/30,604000,500810,0.80,0.86,0.80,0.85,+0.06,12
105/05/31,342000,285120,0.85,0.85,0.81,0.82,-0.03,6
105/06/01,1215000,1102990,0.83,0.99,0.83,0.94,+0.12,38
105/06/02,1037000,954100,0.95,0.95,0.90,0.90,-0.04,19
105/06/03,90000,81260,0.95,0.95,0.88,0.88,-0.02,6
105/06/04,101000,85850,0.85,0.85,0.85,0.85,-0.03,2
105/06/06,20000,16000,0.78,0.82,0.78,0.82,-0.03,3
105/06/07,317000,285010,0.85,0.90,0.85,0.88,+0.06,6
105/06/08,315000,270850,0.86,0.86,0.85,0.86,-0.02,6
105/06/13,132000,108240,0.81,0.83,0.81,0.82,-0.04,3
105/06/14,642000,532530,0.81,0.88,0.81,0.85,+0.03,7
105/06/15,328000,265740,0.75,0.83,0.75,0.82,-0.03,12
105/06/16,12000,10440,0.87,0.87,0.87,0.87,+0.05,1
105/06/17,180000,150300,0.85,0.85,0.82,0.83,-0.04,8
105/06/20,205000,150440,0.76,0.76,0.72,0.72,-0.11,4
105/06/21,15000,10500,0.70,0.70,0.70,0.70,-0.02,1
105/06/22,10000,6700,0.67,0.67,0.67,0.67,-0.03,1
105/06/23,25000,15750,0.63,0.63,0.63,0.63,-0.04,1
105/06/24,25000,13750,0.55,0.55,0.55,0.55,-0.08,2
105/06/27,0,0,---,---,---,---,---,0
105/06/28,799000,418320,0.50,0.55,0.50,0.55,+0.06,9
105/06/29,932000,538180,0.58,0.60,0.56,0.59,+0.04,14
105/06/30,470000,295080,0.63,0.70,0.61,0.69,+0.10,15
105/07/01,1096000,801070,0.72,0.77,0.68,0.76,+0.07,20
105/07/04,1316000,1045240,0.77,0.85,0.77,0.83,+0.07,23
105/07/05,920000,703950,0.78,0.78,0.72,0.75,-0.08,22
105/07/06,288000,207930,0.74,0.74,0.71,0.71,-0.04,4
105/07/07,258000,183250,0.74,0.74,0.70,0.73,+0.02,5
105/07/11,222000,151160,0.72,0.72,0.65,0.67,-0.06,4
105/07/12,188000,120320,0.64,0.64,0.64,0.64,-0.03,1
105/07/13,516000,356140,0.67,0.72,0.67,0.72,+0.08,5
105/07/14,318000,225680,0.71,0.71,0.70,0.70,-0.02,2
105/07/15,48000,34000,0.72,0.72,0.70,0.70,0.00,2
