104/11/27,0,0,---,---,---,---,---,0
104/11/30,110000,76700,0.70,0.70,0.67,0.67,-0.06,2
104/12/01,640000,352200,0.55,0.56,0.55,0.55,-0.12,7
104/12/02,2000,1040,0.52,0.52,0.52,0.52,-0.03,1
104/12/03,1282000,693370,0.53,0.58,0.52,0.58,+0.06,14
104/12/04,498000,268270,0.54,0.55,0.53,0.55,-0.03,8
104/12/07,334000,176360,0.53,0.53,0.52,0.52,-0.03,3
104/12/08,323000,179630,0.55,0.59,0.55,0.58,+0.06,7
104/12/09,277000,160050,0.56,0.64,0.56,0.63,+0.05,10
104/12/10,55000,33530,0.63,0.63,0.56,0.56,-0.07,5
104/12/11,32000,19280,0.58,0.64,0.58,0.64,+0.08,3
104/12/14,402000,264930,0.67,0.68,0.64,0.67,+0.03,8
104/12/15,503000,333650,0.63,0.68,0.63,0.68,+0.01,18
104/12/16,330000,223500,0.66,0.69,0.66,0.68,0.00,9
104/12/17,324000,199190,0.65,0.65,0.56,0.56,-0.12,12
104/12/18,218000,126910,0.58,0.59,0.54,0.59,+0.03,10
104/12/21,331000,198960,0.61,0.61,0.59,0.59,0.00,7
104/12/22,116000,64960,0.56,0.56,0.56,0.56,-0.03,3
104/12/23,52000,31540,0.58,0.61,0.58,0.61,+0.05,3
104/12/24,60000,36200,0.60,0.62,0.60,0.62,+0.01,2
104/12/25,346000,211160,0.63,0.63,0.60,0.60,-0.02,7
104/12/28,52000,30800,0.59,0.60,0.59,0.60,0.00,3
104/12/29,309000,197760,0.64,0.64,0.64,0.64,+0.04,2
104/12/30,0,0,---,---,---,---,---,0
104/12/31,0,0,---,---,---,---,---,0
105/01/04,0,0,---,---,---,---,---,0
105/01/05,102000,63020,0.62,0.62,0.61,0.61,0.00,4
105/01/06,384000,255860,0.62,0.68,0.62,0.67,+0.06,13
105/01/07,798000,597080,0.70,0.82,0.69,0.79,+0.12,16
105/01/08,866000,646540,0.76,0.76,0.71,0.73,-0.06,11
105/01/11,606000,465740,0.76,0.78,0.75,0.78,+0.05,13
105/01/12,487000,381250,0.75,0.87,0.75,0.86,+0.08,18
105/01/13,109000,89690,0.82,0.83,0.81,0.83,-0.03,8
105/01/14,343000,321440,0.95,0.97,0.88,0.97,+0.14,13
105/01/15,344000,303490,0.88,0.94,0.88,0.94,-0.03,5
105/01/18,77000,72090,0.96,0.96,0.87,0.87,-0.07,8
105/01/19,125000,102300,0.82,0.85,0.80,0.80,-0.07,9
105/01/20,10000,8200,0.82,0.82,0.82,0.82,+0.02,1
105/01/21,80000,66800,0.84,0.84,0.83,0.83,+0.01,2
105/01/22,362000,293220,0.81,0.81,0.81,0.81,-0.02,1
105/01/25,0,0,---,---,---,---,---,0
105/01/26,0,0,---,---,---,---,---,0
105/01/27,55000,43450,0.79,0.79,0.79,0.79,+0.04,3
105/01/28,325000,255900,0.80,0.82,0.77,0.82,+0.03,7
105/01/29,135000,96800,0.75,0.75,0.71,0.71,-0.11,4
105/01/30,0,0,---,---,---,---,---,0
105/02/01,16000,10550,0.65,0.66,0.65,0.66,+0.01,2
105/02/02,0,0,---,---,---,---,---,0
105/02/03,13000,9620,0.74,0.74,0.74,0.74,+0.07,1
105/02/15,115000,87400,0.76,0.76,0.76,0.76,+0.02,3
105/02/16,105000,74500,0.71,0.71,0.70,0.70,-0.06,2
