98/04/13,80000,79800,1.01,1.01,0.99,0.99,0.07,2
98/04/14,5000,5300,1.06,1.06,1.06,1.06,0.07,1
98/04/15,80000,93400,1.13,1.19,1.13,1.19,0.13,2
98/04/16,50000,56500,1.13,1.13,1.13,1.13,-0.06,1
98/04/17,0,0,--,--,--,--,,0
98/04/20,15000,11400,0.76,0.76,0.76,0.76,-0.37,2
98/04/21,19000,14470,0.73,0.79,0.73,0.79,0.03,3
98/04/22,19000,16910,0.86,0.93,0.86,0.89,0.10,3
98/04/23,8000,7260,0.93,0.93,0.87,0.87,-0.02,2
98/04/24,0,0,--,--,--,--,,0
98/04/27,7000,5440,0.82,0.82,0.72,0.72,-0.15,3
98/04/28,64000,41680,0.67,0.67,0.65,0.65,-0.07,2
98/04/29,0,0,--,--,--,--,,0
98/04/30,1000,790,0.79,0.79,0.79,0.79,0.14,1
98/05/04,6000,5870,0.97,0.98,0.97,0.98,0.19,2
98/05/05,5000,5350,1.07,1.07,1.07,1.07,0.09,1
98/05/06,8000,9040,1.16,1.16,1.08,1.08,0.01,2
98/05/07,0,0,--,--,--,--,,0
98/05/08,8000,9450,1.20,1.20,1.17,1.17,0.09,2
98/05/11,5000,5950,1.19,1.19,1.19,1.19,0.02,1
98/05/12,0,0,--,--,--,--,,0
98/05/13,7000,7710,1.09,1.13,1.09,1.13,-0.06,2
98/05/14,7000,8740,1.26,1.26,1.24,1.24,0.11,2
98/05/15,5000,5900,1.18,1.18,1.18,1.18,-0.06,1
98/05/18,10000,11750,1.15,1.20,1.15,1.20,0.02,2
98/05/19,15000,18050,1.26,1.26,1.16,1.16,-0.04,3
98/05/20,15000,17100,1.10,1.19,1.10,1.19,0.03,3
98/05/21,5000,6100,1.22,1.22,1.22,1.22,0.03,1
98/05/22,0,0,--,--,--,--,,0
98/05/25,0,0,--,--,--,--,,0
98/05/26,5000,5850,1.17,1.17,1.17,1.17,-0.05,1
98/05/27,5000,5950,1.19,1.19,1.19,1.19,0.02,1
98/06/01,371000,462530,1.22,1.27,1.22,1.27,0.08,6
98/06/02,0,0,--,--,--,--,,0
98/06/03,11000,13980,1.28,1.28,1.27,1.27,,2
98/06/04,496000,773280,1.43,1.68,1.43,1.59,0.32,12
98/06/05,491000,758510,1.60,1.60,1.42,1.42,-0.17,16
98/06/06,27000,40560,1.54,1.55,1.47,1.47,0.05,5
98/06/08,6000,8860,1.52,1.52,1.42,1.42,-0.05,3
98/06/09,98000,105620,1.17,1.17,1.02,1.04,-0.38,7
98/06/10,13000,12860,1.00,1.00,0.96,0.96,-0.08,4
98/06/11,3000,3090,1.03,1.03,1.03,1.03,0.07,1
98/06/12,11000,10850,0.99,0.99,0.95,0.95,-0.08,2
98/06/15,3000,2460,0.82,0.82,0.82,0.82,-0.13,1
98/06/16,6000,3930,0.67,0.67,0.64,0.64,-0.18,2
98/06/17,0,0,--,--,--,--,,0
98/06/18,0,0,--,--,--,--,,0
98/06/19,1000,750,0.75,0.75,0.75,0.75,0.11,1
98/06/22,0,0,--,--,--,--,,0
98/06/23,56000,39280,0.71,0.72,0.70,0.70,-0.05,3
98/06/24,55000,40950,0.79,0.79,0.74,0.74,0.04,2
98/06/25,5000,4000,0.80,0.80,0.80,0.80,0.06,1
98/06/26,5000,4460,0.84,0.97,0.84,0.97,0.17,3
98/06/29,3000,2640,0.88,0.88,0.88,0.88,-0.09,1
98/06/30,14000,12480,0.87,0.90,0.87,0.90,0.02,2
98/07/01,119000,113350,0.94,0.96,0.93,0.93,0.03,6
98/07/02,112000,112200,1.02,1.02,1.00,1.00,0.07,3
98/07/03,118000,105220,0.91,0.91,0.89,0.89,-0.11,3
98/07/06,216000,191920,0.90,0.96,0.87,0.96,0.07,6
98/07/07,459000,463060,0.99,1.05,0.99,1.01,0.05,13
98/07/08,399000,390690,1.00,1.00,0.94,0.96,-0.05,10
98/07/09,165000,163650,0.99,1.01,0.99,1.01,0.05,4
98/07/10,266000,251290,0.96,0.96,0.92,0.92,-0.09,4
98/07/13,103000,77350,0.77,0.77,0.75,0.75,-0.17,2
98/07/14,14000,10720,0.76,0.79,0.75,0.75,,4
98/07/15,12000,9960,0.80,0.86,0.80,0.86,0.11,3
98/07/16,6000,5160,0.86,0.86,0.86,0.86,,1
98/07/17,8000,6840,0.87,0.87,0.84,0.86,,4
98/07/20,6000,5680,0.93,0.95,0.93,0.95,0.09,2
98/07/21,56000,56070,0.98,1.01,0.98,1.01,0.06,9
98/07/22,47000,54380,1.04,1.17,1.04,1.11,0.10,10
98/07/23,41000,46410,1.11,1.22,1.11,1.20,0.09,5
98/07/24,16000,20940,1.27,1.35,1.25,1.25,0.05,5
98/07/27,50000,60500,1.21,1.21,1.21,1.21,-0.04,1
98/07/28,0,0,--,--,--,--,,0
98/07/29,12000,16120,1.26,1.36,1.26,1.36,0.15,2
98/07/30,43000,53720,1.27,1.27,1.23,1.24,-0.12,3
98/07/31,2000,2480,1.24,1.24,1.24,1.24,,1
98/08/03,0,0,--,--,--,--,,0
98/08/04,20000,20200,1.01,1.01,1.01,1.01,-0.23,1
98/08/05,0,0,--,--,--,--,,0
98/08/06,2000,1860,0.93,0.93,0.93,0.93,-0.08,1
98/08/10,1000,990,0.99,0.99,0.99,0.99,0.06,1
98/08/11,52000,46320,0.89,0.91,0.89,0.91,-0.08,2
98/08/12,0,0,--,--,--,--,,0
98/08/13,53000,48860,0.92,0.98,0.92,0.98,0.07,3
98/08/14,0,0,--,--,--,--,,0
98/08/17,0,0,--,--,--,--,,0
98/08/18,0,0,--,--,--,--,,0
98/08/19,10000,7190,0.72,0.72,0.71,0.72,-0.26,3
98/08/20,0,0,--,--,--,--,,0
98/08/21,495000,397520,0.75,1.09,0.75,0.75,0.03,11
98/08/24,308000,245660,0.81,0.81,0.78,0.78,0.03,7
98/08/25,0,0,--,--,--,--,,0
98/08/26,10000,7200,0.72,0.72,0.72,0.72,-0.06,1
98/08/27,3000,2220,0.74,0.74,0.74,0.74,0.02,1
98/08/28,0,0,--,--,--,--,,0
98/08/31,3000,2350,0.77,0.81,0.77,0.81,0.07,2
98/09/01,0,0,--,--,--,--,,0
98/09/02,0,0,--,--,--,--,,0
98/09/03,50000,51400,1.01,1.04,1.01,1.04,0.23,2
98/09/04,0,0,--,--,--,--,,0
98/09/07,30000,33100,1.11,1.11,1.10,1.10,0.06,2
98/09/08,10000,12000,1.20,1.20,1.20,1.20,0.10,1
98/09/09,5000,5300,1.06,1.06,1.06,1.06,-0.14,1
98/09/10,5000,5050,1.01,1.01,1.01,1.01,-0.05,1
98/09/11,0,0,--,--,--,--,,0
98/09/14,170000,218210,1.20,1.45,1.20,1.40,0.39,8
98/09/15,150000,218300,1.44,1.58,1.42,1.58,0.18,5
98/09/16,20000,32700,1.65,1.65,1.62,1.62,0.04,2
98/09/17,30000,47250,1.55,1.60,1.55,1.60,-0.02,2
98/09/18,65000,110500,1.71,1.74,1.67,1.67,0.07,4
98/09/21,0,0,--,--,--,--,,0
98/09/22,15000,21150,1.41,1.41,1.41,1.41,-0.26,1
98/09/23,32000,46520,1.46,1.46,1.36,1.36,-0.05,2
98/09/24,0,0,--,--,--,--,,0
98/09/25,0,0,--,--,--,--,,0
98/09/28,0,0,--,--,--,--,,0
98/09/29,299000,475760,1.59,1.79,1.59,1.79,0.43,6
98/09/30,302000,585160,1.79,2.05,1.71,1.94,0.15,7
98/10/01,5000,10550,2.11,2.11,2.11,2.11,0.17,1
98/10/02,0,0,--,--,--,--,,0
98/10/05,0,0,--,--,--,--,,0
98/10/06,1000,2540,2.54,2.54,2.54,2.54,0.43,1
98/10/07,0,0,--,--,--,--,,0
98/10/08,10000,25050,2.64,2.64,2.49,2.49,-0.05,2
99/01/19,0,0,--,--,--,--,,0
99/01/20,0,0,--,--,--,--,,0
99/01/21,0,0,--,--,--,--,,0
99/01/22,0,0,--,--,--,--,,0
99/01/25,0,0,--,--,--,--,,0
99/01/26,0,0,--,--,--,--,,0
99/01/27,1090000,1775000,1.60,1.69,1.60,1.61,-0.99,24
99/01/28,64000,112870,1.76,1.79,1.69,1.69,0.08,4
99/01/29,22000,45700,2.00,2.10,2.00,2.10,0.41,4
99/02/01,47000,87430,1.89,1.89,1.82,1.82,-0.28,5
99/02/02,40000,71600,1.79,1.81,1.67,1.67,-0.15,3
99/02/03,0,0,--,--,--,--,,0
99/02/04,6000,12300,2.11,2.11,1.99,1.99,0.32,2
99/02/05,10000,15150,1.63,1.63,1.40,1.40,-0.59,2
99/02/06,10000,14750,1.49,1.49,1.46,1.46,0.06,2
99/02/08,11000,17000,1.52,1.58,1.50,1.58,0.12,3
99/02/09,10000,16400,1.60,1.68,1.60,1.68,0.10,2
99/02/10,0,0,--,--,--,--,,0
99/02/22,10000,18200,1.85,1.85,1.79,1.79,0.11,2
99/02/23,10000,17150,1.69,1.74,1.69,1.74,-0.05,2
99/02/24,32000,54170,1.67,1.88,1.67,1.67,-0.07,5
99/02/25,31000,48210,1.69,1.69,1.52,1.54,-0.13,4
99/02/26,10000,14650,1.63,1.63,1.30,1.30,-0.24,2
99/03/01,2000,3020,1.51,1.51,1.51,1.51,0.21,1
99/03/02,5000,8150,1.63,1.63,1.63,1.63,0.12,1
