107/02/12,0,0,---,---,---,---,---,0
107/02/21,106000,222760,2.14,2.14,2.08,2.08,+0.10,2
107/02/23,103000,210060,2.05,2.05,2.02,2.03,+0.06,3
107/02/26,175000,343510,1.99,1.99,1.95,1.96,-0.07,4
107/02/27,64000,120960,1.89,1.89,1.89,1.89,-0.07,1
107/03/01,560000,984980,1.74,1.78,1.74,1.78,-0.11,8
107/03/02,459000,767940,1.66,1.70,1.66,1.70,-0.08,22
107/03/05,490000,857430,1.76,1.76,1.72,1.75,+0.05,6
107/03/07,618000,1166070,1.85,1.93,1.85,1.86,+0.01,22
107/03/09,487000,961060,2.00,2.00,1.94,2.00,+0.03,21
107/03/12,114000,231620,2.00,2.05,2.00,2.04,+0.04,3
107/03/13,136000,273420,2.04,2.04,2.01,2.01,-0.03,3
107/03/14,0,0,---,---,---,---,---,0
107/03/15,0,0,---,---,---,---,---,0
107/03/16,0,0,---,---,---,---,---,0
107/03/19,93000,183800,2.00,2.00,1.96,1.96,+0.02,2
107/03/20,446000,922110,2.00,2.09,2.00,2.04,+0.08,7
107/03/21,113000,220850,1.96,1.97,1.93,1.93,-0.11,5
107/03/22,172000,342360,1.97,2.00,1.97,1.98,+0.05,6
107/03/23,267000,479210,1.82,1.82,1.79,1.80,-0.18,7
107/03/26,234000,415480,1.78,1.78,1.77,1.78,-0.02,4
107/03/27,1437000,2715440,1.77,2.02,1.76,1.98,+0.20,42
107/03/28,804000,1539920,1.93,1.99,1.84,1.91,-0.07,50
107/03/29,143000,269480,1.90,1.91,1.87,1.88,-0.03,20
107/03/30,448000,952390,2.05,2.30,2.01,2.19,+0.31,23
107/03/31,599000,1313900,2.17,2.30,2.10,2.30,+0.11,31
107/04/02,236000,485670,2.16,2.16,1.98,1.98,-0.32,7
107/04/03,90000,170080,1.86,1.91,1.79,1.91,-0.07,3
107/04/09,81000,146350,1.85,1.85,1.79,1.81,-0.10,6
107/04/10,525000,983700,1.85,1.89,1.82,1.85,+0.04,14
107/04/11,286000,520220,1.88,1.88,1.79,1.80,-0.05,21
107/04/12,144000,268060,1.81,1.87,1.79,1.85,+0.05,6
107/04/13,13000,23390,1.81,1.81,1.78,1.78,-0.07,5
107/04/16,162000,281540,1.70,1.77,1.70,1.75,-0.03,4
107/04/17,11000,19320,1.76,1.76,1.75,1.75,0.00,2
107/04/18,504000,915550,1.78,1.84,1.78,1.83,+0.08,14
107/04/20,345000,582790,1.74,1.74,1.62,1.65,-0.17,18
107/04/23,155000,254090,1.63,1.65,1.63,1.64,-0.01,8
107/04/24,294000,425360,1.59,1.59,1.43,1.43,-0.21,6
107/04/25,0,0,---,---,---,---,---,0
107/04/27,650000,888880,1.33,1.40,1.33,1.40,+0.03,20
107/04/30,1180000,1611160,1.37,1.40,1.32,1.37,-0.03,24
107/05/04,917000,1208750,1.37,1.37,1.28,1.30,-0.13,34
107/05/07,341000,444180,1.30,1.32,1.28,1.29,-0.01,11
107/05/08,762000,1018340,1.28,1.36,1.28,1.34,+0.05,14
107/05/09,1840000,2548470,1.34,1.50,1.30,1.48,+0.14,51
107/05/10,1867000,2712810,1.43,1.60,1.29,1.60,+0.12,47
