105/04/06,0,0,---,---,---,---,---,0
105/04/07,87000,681100,7.65,8.15,7.65,8.15,+0.55,7
105/04/08,114000,894800,7.90,8.00,7.70,7.70,-0.45,11
105/04/11,14000,105000,7.50,7.50,7.50,7.50,-0.20,3
105/04/12,272000,2245500,7.65,8.45,7.65,8.45,+0.95,15
105/04/13,601000,5067100,8.50,8.50,8.35,8.40,-0.05,26
105/04/14,507000,4150650,8.30,8.50,8.10,8.50,+0.10,13
105/04/15,146000,1219100,8.35,8.35,8.35,8.35,-0.15,3
105/04/18,6000,47950,8.15,8.15,7.75,7.75,-0.60,5
105/04/19,69000,551450,7.75,8.00,7.75,7.90,+0.15,7
105/04/20,94000,727800,7.75,7.90,7.70,7.80,-0.10,9
105/04/21,49000,374650,7.70,7.70,7.60,7.60,-0.20,9
105/04/22,39000,297800,7.50,7.75,7.50,7.75,+0.15,5
105/04/25,80000,616250,7.50,7.85,7.50,7.85,+0.10,10
105/04/26,208000,1621750,7.80,7.90,7.70,7.90,+0.05,8
105/04/27,265000,2093650,7.70,8.00,7.70,8.00,+0.10,7
105/04/28,113000,910350,7.95,8.10,7.95,8.10,+0.10,3
105/04/29,30000,243250,8.10,8.15,8.10,8.15,+0.05,7
105/05/03,6000,47450,7.90,7.95,7.90,7.95,-0.20,2
105/05/04,163000,1388900,8.50,8.70,8.45,8.70,+0.75,18
105/05/05,194000,1655050,8.50,8.75,8.45,8.45,-0.25,19
105/05/06,73000,607300,8.30,8.45,8.30,8.35,-0.10,16
105/05/09,81000,642850,7.90,8.00,7.90,7.90,-0.45,10
105/05/10,158000,1272100,7.90,8.30,7.90,8.30,+0.40,19
105/05/11,231000,1916550,8.25,8.55,8.25,8.55,+0.25,18
105/05/12,319000,2857650,8.70,9.60,8.70,9.60,+1.05,30
105/05/13,173000,1778600,10.20,10.50,10.00,10.50,+0.90,21
105/05/16,29000,290300,9.95,10.20,9.95,10.20,-0.30,3
105/05/17,13000,132100,10.40,10.40,9.35,9.35,-0.85,3
105/05/18,31000,273550,9.30,9.30,8.55,8.60,-0.75,3
105/05/19,40000,338500,8.40,8.55,8.30,8.55,-0.05,3
105/05/20,32000,271300,8.55,8.55,8.35,8.35,-0.20,5
105/05/23,10000,81000,8.10,8.10,8.10,8.10,-0.25,1
105/05/24,16000,135650,8.10,8.55,8.10,8.55,+0.45,4
105/05/25,21000,172250,8.35,8.35,7.80,7.80,-0.75,4
105/05/26,0,0,---,---,---,---,---,0
105/05/27,3000,23250,7.75,7.75,7.75,7.75,-0.05,1
105/05/30,1000,7200,7.20,7.20,7.20,7.20,-0.55,1
105/05/31,201000,1441000,7.35,7.35,7.00,7.00,-0.20,4
105/06/01,355000,2169950,6.10,6.20,6.05,6.10,-0.90,28
105/06/02,342000,2242000,6.25,6.90,6.20,6.65,+0.55,37
105/06/03,341000,2251350,6.60,6.80,6.55,6.75,+0.10,27
105/06/04,56000,377900,6.75,6.75,6.70,6.70,-0.05,6
105/06/06,25000,160800,6.65,6.75,6.10,6.10,-0.60,14
105/06/07,23000,144800,6.20,6.30,6.20,6.30,+0.20,3
105/06/08,7000,42700,6.05,6.15,6.05,6.10,-0.20,3
105/06/13,1000,6200,6.20,6.20,6.20,6.20,+0.10,1
105/06/14,19000,113950,5.95,6.05,5.95,6.05,-0.15,6
105/06/15,13000,78650,6.05,6.05,6.05,6.05,0.00,2
105/06/16,71000,439450,6.05,6.20,6.00,6.20,+0.15,4
105/06/17,67000,408700,6.10,6.10,6.10,6.10,-0.10,5
105/06/20,142000,901100,6.30,6.40,6.30,6.40,+0.30,9
105/06/21,139000,838200,6.15,6.20,5.95,6.20,-0.20,13
105/06/22,260000,1635250,6.20,6.45,6.20,6.45,+0.25,9
105/06/23,379000,2461300,6.30,6.70,6.25,6.55,+0.10,20
105/06/24,162000,1058350,6.50,6.95,6.35,6.65,+0.10,14
105/06/27,41000,264600,6.60,6.60,6.45,6.45,-0.20,2
105/06/28,53000,342950,6.50,6.50,6.40,6.40,-0.05,6
105/06/29,46000,290100,6.35,6.35,6.25,6.35,-0.05,7
105/06/30,474000,3033850,6.25,6.45,6.25,6.45,+0.10,9
105/07/01,328000,2089250,6.35,6.40,6.35,6.40,-0.05,13
105/07/04,632000,4244300,6.35,7.05,6.35,7.00,+0.60,23
105/07/05,187000,1253850,6.80,6.80,6.55,6.55,-0.45,14
