102/08/09,1000,880,0.88,0.88,0.88,0.88,-0.03,1
102/08/12,11000,9460,0.86,0.86,0.86,0.86,-0.02,1
102/08/13,12000,10190,0.84,0.85,0.84,0.85,-0.01,2
102/08/14,0,0,---,---,---,---,---,0
102/08/15,0,0,---,---,---,---,---,0
102/08/16,0,0,---,---,---,---,---,0
102/08/19,0,0,---,---,---,---,---,0
102/08/20,0,0,---,---,---,---,---,0
102/08/22,0,0,---,---,---,---,---,0
102/08/23,0,0,---,---,---,---,---,0
102/08/26,0,0,---,---,---,---,---,0
102/08/27,97000,90330,0.87,0.94,0.87,0.94,+0.12,7
102/08/28,323000,329190,1.00,1.06,0.96,0.97,+0.03,15
102/08/29,111000,97560,0.96,0.96,0.86,0.86,-0.11,9
102/08/30,360000,288940,0.84,0.84,0.78,0.79,-0.07,11
102/09/02,180000,142150,0.80,0.80,0.76,0.79,0.00,7
102/09/03,55000,40950,0.79,0.79,0.73,0.73,-0.06,4
102/09/04,1000,740,0.74,0.74,0.74,0.74,+0.01,1
102/09/05,86000,59900,0.70,0.70,0.69,0.69,-0.05,3
102/09/06,36000,25660,0.71,0.73,0.71,0.73,+0.04,3
102/09/09,22000,16300,0.74,0.75,0.74,0.75,+0.02,2
102/09/10,0,0,---,---,---,---,---,0
102/09/11,109000,83930,0.77,0.77,0.77,0.77,+0.03,2
102/09/12,99000,72270,0.73,0.73,0.73,0.73,-0.04,1
102/09/13,0,0,---,---,---,---,---,0
102/09/14,3000,2160,0.72,0.72,0.72,0.72,0.00,1
102/09/16,0,0,---,---,---,---,---,0
102/09/17,0,0,---,---,---,---,---,0
102/09/18,22000,14740,0.67,0.67,0.67,0.67,-0.02,1
102/09/23,0,0,---,---,---,---,---,0
102/09/24,130000,94950,0.72,0.74,0.72,0.73,+0.03,4
102/09/25,95000,67450,0.71,0.71,0.71,0.71,-0.02,1
102/09/26,1000,740,0.74,0.74,0.74,0.74,+0.03,1
102/09/27,5000,3600,0.72,0.72,0.72,0.72,-0.02,1
102/09/30,0,0,---,---,---,---,---,0
102/10/01,20000,13600,0.68,0.68,0.68,0.68,-0.04,1
102/10/02,1000,690,0.69,0.69,0.69,0.69,+0.01,1
