104/12/02,0,0,---,---,---,---,---,0
104/12/03,10000,18000,1.80,1.80,1.80,1.80,+0.18,1
104/12/04,16000,24460,1.56,1.56,1.47,1.49,-0.31,4
104/12/07,454000,712900,1.52,1.62,1.52,1.59,+0.10,19
104/12/08,483000,781970,1.65,1.65,1.32,1.37,-0.22,26
104/12/09,96000,122960,1.33,1.34,1.09,1.09,-0.28,11
104/12/10,50000,53420,1.07,1.12,1.05,1.12,+0.03,4
104/12/11,58000,64610,1.14,1.15,1.09,1.09,-0.03,5
104/12/14,16000,16320,1.02,1.02,1.02,1.02,-0.07,1
104/12/15,0,0,---,---,---,---,---,0
104/12/16,1000,1020,1.02,1.02,1.02,1.02,-0.02,1
104/12/17,0,0,---,---,---,---,---,0
104/12/18,0,0,---,---,---,---,---,0
104/12/21,0,0,---,---,---,---,---,0
104/12/22,50000,53000,1.06,1.06,1.06,1.06,+0.03,1
104/12/23,0,0,---,---,---,---,---,0
104/12/24,0,0,---,---,---,---,---,0
104/12/25,0,0,---,---,---,---,---,0
104/12/28,0,0,---,---,---,---,---,0
104/12/29,0,0,---,---,---,---,---,0
104/12/30,0,0,---,---,---,---,---,0
104/12/31,0,0,---,---,---,---,---,0
105/01/04,399000,363090,0.91,0.91,0.91,0.91,+0.06,1
105/01/05,399000,371050,0.93,0.93,0.91,0.91,0.00,3
105/01/06,0,0,---,---,---,---,---,0
105/01/07,0,0,---,---,---,---,---,0
105/01/08,0,0,---,---,---,---,---,0
105/01/11,0,0,---,---,---,---,---,0
105/01/12,0,0,---,---,---,---,---,0
105/01/13,0,0,---,---,---,---,---,0
105/01/14,0,0,---,---,---,---,---,0
105/01/15,210000,117300,0.59,0.59,0.53,0.53,-0.03,2
105/01/18,0,0,---,---,---,---,---,0
105/01/19,0,0,---,---,---,---,---,0
105/01/20,0,0,---,---,---,---,---,0
105/01/21,0,0,---,---,---,---,---,0
105/01/22,0,0,---,---,---,---,---,0
105/01/25,0,0,---,---,---,---,---,0
105/01/26,0,0,---,---,---,---,---,0
105/01/27,398000,268650,0.69,0.69,0.66,0.66,+0.04,2
105/01/28,398000,252730,0.64,0.64,0.63,0.63,-0.03,2
105/01/29,0,0,---,---,---,---,---,0
105/01/30,0,0,---,---,---,---,---,0
105/02/01,0,0,---,---,---,---,---,0
105/02/02,50000,31000,0.62,0.62,0.62,0.62,-0.02,1
105/02/03,0,0,---,---,---,---,---,0
105/02/15,0,0,---,---,---,---,---,0
105/02/16,199000,137310,0.69,0.69,0.69,0.69,+0.09,1
105/02/17,199000,123380,0.62,0.62,0.62,0.62,-0.07,1
105/02/18,30000,26550,0.89,0.89,0.87,0.87,+0.25,3
105/02/19,25000,22400,0.88,0.92,0.88,0.88,+0.01,9
105/02/22,218000,194540,0.94,0.94,0.85,0.85,-0.03,7
105/02/23,29000,24990,0.86,0.87,0.86,0.86,+0.01,4
105/02/24,442000,360040,0.86,0.86,0.79,0.79,-0.07,15
105/02/25,108000,84120,0.75,0.78,0.75,0.77,-0.02,5
105/02/26,30000,24350,0.81,0.82,0.81,0.82,+0.05,4
105/03/01,105000,86100,0.82,0.82,0.82,0.82,0.00,2
105/03/02,28000,23870,0.90,0.90,0.82,0.82,0.00,8
105/03/03,67000,51010,0.78,0.78,0.73,0.73,-0.09,9
105/03/04,5000,3900,0.78,0.78,0.78,0.78,+0.05,1
105/03/07,1000,840,0.84,0.84,0.84,0.84,+0.06,1
105/03/08,36000,29840,0.83,0.84,0.81,0.84,0.00,12
105/03/09,25000,20500,0.81,0.88,0.79,0.88,+0.04,6
105/03/10,262000,245790,0.93,0.99,0.91,0.91,+0.03,13
105/03/11,273000,230450,0.88,0.88,0.82,0.87,-0.04,11
105/03/14,34000,29760,0.89,0.89,0.87,0.88,+0.01,5
105/03/15,43000,33240,0.78,0.79,0.76,0.76,-0.12,6
105/03/16,12000,9840,0.78,0.85,0.78,0.85,+0.09,5
105/03/17,31000,24370,0.81,0.81,0.75,0.75,-0.10,9
105/03/18,20000,13840,0.73,0.73,0.68,0.69,-0.06,7
105/03/21,38000,28520,0.70,0.78,0.70,0.78,+0.09,7
105/03/22,82000,66530,0.79,0.84,0.78,0.79,+0.01,15
105/03/23,348000,269320,0.75,0.82,0.75,0.77,-0.02,20
105/03/24,304000,230870,0.76,0.79,0.75,0.79,+0.02,12
105/03/25,9000,6700,0.74,0.76,0.74,0.74,-0.05,5
105/03/28,236000,172940,0.73,0.76,0.72,0.74,0.00,12
105/03/29,47000,30030,0.70,0.70,0.61,0.63,-0.11,13
105/03/30,18000,12070,0.68,0.68,0.66,0.67,+0.04,5
105/03/31,6000,4040,0.68,0.68,0.66,0.66,-0.01,2
105/04/01,41000,25870,0.65,0.65,0.62,0.62,-0.04,12
