103/09/10,157000,160080,1.01,1.02,1.01,1.02,+0.09,3
103/09/11,301000,299590,0.99,1.00,0.99,1.00,-0.02,3
103/09/12,170000,168940,1.00,1.00,0.94,0.95,-0.05,3
103/09/15,1254000,1099790,0.90,0.90,0.80,0.82,-0.13,46
103/09/16,1542000,1238270,0.77,0.82,0.77,0.81,-0.01,24
103/09/17,243000,196220,0.80,0.82,0.79,0.82,+0.01,8
103/09/18,350000,272180,0.82,0.82,0.75,0.77,-0.05,8
103/09/19,280000,224650,0.79,0.82,0.78,0.82,+0.05,8
103/09/22,987000,823110,0.83,0.87,0.73,0.73,-0.09,10
103/09/23,1097000,904520,0.83,0.84,0.80,0.80,+0.07,12
103/09/24,879000,728020,0.82,0.86,0.80,0.86,+0.06,9
103/09/25,1838000,1547230,0.85,0.85,0.83,0.84,-0.02,21
103/09/26,1565000,1260540,0.86,0.86,0.76,0.76,-0.08,30
103/09/29,735000,521990,0.73,0.73,0.68,0.68,-0.08,22
103/09/30,572000,411170,0.71,0.75,0.71,0.72,+0.04,15
103/10/01,1154000,831040,0.73,0.75,0.70,0.70,-0.02,14
103/10/02,755000,534370,0.72,0.73,0.67,0.69,-0.01,18
103/10/03,1978000,1340100,0.67,0.71,0.63,0.70,+0.01,27
103/10/06,2576000,1749530,0.68,0.70,0.66,0.70,0.00,23
103/10/07,2146000,1436400,0.66,0.68,0.66,0.67,-0.03,17
103/10/08,2502000,1574400,0.68,0.68,0.60,0.66,-0.01,43
103/10/09,1850000,1157900,0.64,0.65,0.60,0.65,-0.01,35
103/10/13,3494000,2672430,0.76,0.81,0.72,0.80,+0.15,45
103/10/14,2716000,2033750,0.81,0.81,0.72,0.75,-0.05,39
103/10/15,1779000,1383090,0.73,0.81,0.73,0.80,+0.05,28
103/10/16,4019000,3032550,0.81,0.81,0.69,0.75,-0.05,57
103/10/17,3422000,2496380,0.75,0.76,0.69,0.75,0.00,52
103/10/20,1469000,968290,0.69,0.69,0.63,0.69,-0.06,37
103/10/21,227000,148590,0.64,0.69,0.64,0.69,0.00,12
103/10/22,2019000,1293030,0.64,0.66,0.61,0.65,-0.04,31
103/10/23,1718000,1044900,0.62,0.64,0.57,0.59,-0.06,37
103/10/24,1414000,852350,0.60,0.63,0.57,0.63,+0.04,27
103/10/27,2293000,1326060,0.60,0.60,0.54,0.60,-0.03,50
103/10/28,955000,506710,0.54,0.58,0.50,0.58,-0.02,34
103/10/29,281000,158300,0.54,0.58,0.54,0.57,-0.01,12
103/10/30,739000,441380,0.57,0.61,0.57,0.60,+0.03,12
103/10/31,996000,605180,0.59,0.61,0.58,0.61,+0.01,14
103/11/03,281000,157750,0.57,0.57,0.52,0.52,-0.09,8
103/11/04,116000,70950,0.61,0.62,0.60,0.62,+0.10,5
103/11/05,220000,134900,0.61,0.62,0.61,0.62,0.00,4
103/11/06,24000,15120,0.63,0.63,0.63,0.63,+0.01,1
103/11/07,837000,528450,0.64,0.65,0.63,0.63,0.00,9
103/11/10,10000,5900,0.59,0.59,0.59,0.59,-0.04,1
103/11/11,20000,10800,0.54,0.54,0.54,0.54,-0.05,1
103/11/12,10000,5400,0.54,0.54,0.54,0.54,0.00,1
103/11/13,8000,4000,0.50,0.50,0.50,0.50,-0.04,1
103/11/14,0,0,---,---,---,---,---,0
103/11/17,83000,46900,0.57,0.57,0.55,0.56,+0.05,4
103/11/18,23000,13110,0.57,0.57,0.57,0.57,+0.01,2
103/11/19,92000,51180,0.57,0.57,0.54,0.54,-0.03,3
103/11/20,60000,29200,0.49,0.49,0.47,0.47,-0.07,2
103/11/21,60000,26200,0.48,0.48,0.40,0.42,-0.05,4
103/11/24,70000,32700,0.46,0.47,0.46,0.47,+0.05,2
103/11/25,100000,47200,0.47,0.48,0.47,0.47,0.00,3
103/11/26,130000,57200,0.44,0.44,0.44,0.44,-0.03,2
103/11/27,458000,203520,0.45,0.45,0.44,0.44,0.00,4
103/11/28,425000,186050,0.45,0.45,0.41,0.41,-0.03,6
103/12/01,5000,2200,0.44,0.44,0.44,0.44,+0.03,1
103/12/02,119000,56830,0.46,0.48,0.46,0.48,+0.04,3
103/12/03,92000,42320,0.46,0.46,0.46,0.46,-0.02,1
103/12/04,3000,1320,0.44,0.44,0.44,0.44,-0.02,1
103/12/05,0,0,---,---,---,---,---,0
103/12/08,3000,1230,0.41,0.41,0.41,0.41,-0.03,1
103/12/09,0,0,---,---,---,---,---,0
103/12/10,0,0,---,---,---,---,---,0
103/12/11,0,0,---,---,---,---,---,0
103/12/12,35000,15050,0.43,0.43,0.43,0.43,-0.01,1
103/12/15,0,0,---,---,---,---,---,0
103/12/16,0,0,---,---,---,---,---,0
103/12/17,1000,490,0.49,0.49,0.49,0.49,+0.03,1
103/12/18,1000,460,0.46,0.46,0.46,0.46,-0.03,1
103/12/19,0,0,---,---,---,---,---,0
103/12/22,0,0,---,---,---,---,---,0
103/12/23,0,0,---,---,---,---,---,0
103/12/24,0,0,---,---,---,---,---,0
103/12/25,0,0,---,---,---,---,---,0
103/12/26,0,0,---,---,---,---,---,0
103/12/27,165000,43100,0.27,0.27,0.26,0.26,-0.01,6
103/12/29,578000,114000,0.22,0.22,0.17,0.22,-0.04,22
