101/03/26,0,0,--,--,--,--,,0
101/03/27,0,0,--,--,--,--,,0
101/03/28,0,0,--,--,--,--,,0
101/03/29,4000,3720,0.93,0.93,0.93,0.93,0.12,1
101/03/30,13000,12340,0.98,0.98,0.93,0.93,,2
101/04/02,253000,242080,0.92,0.96,0.92,0.96,0.03,4
101/04/03,365000,377410,0.97,1.09,0.97,1.09,0.13,10
101/04/05,356000,434690,1.20,1.26,1.19,1.21,0.12,15
101/04/06,215000,230150,1.08,1.08,1.07,1.07,-0.14,5
101/04/09,95000,101650,1.07,1.07,1.07,1.07,,3
101/04/10,90000,87300,0.97,0.97,0.97,0.97,-0.10,2
101/04/11,105000,97350,0.94,0.94,0.90,0.93,-0.04,4
101/04/12,0,0,--,--,--,--,,0
101/04/13,18000,16200,0.90,0.90,0.90,0.90,-0.03,2
101/04/16,40000,37000,0.93,0.93,0.91,0.91,0.01,2
101/04/17,30000,27900,0.93,0.93,0.93,0.93,0.02,1
101/04/18,65000,60100,0.92,0.94,0.92,0.94,0.01,2
101/04/19,119000,113640,0.96,0.96,0.93,0.93,-0.01,2
101/04/20,8000,7520,0.94,0.94,0.94,0.94,0.01,1
101/04/23,35000,32650,0.93,0.95,0.93,0.95,0.01,3
101/04/24,35000,32250,0.91,0.93,0.91,0.93,-0.02,3
101/04/25,28000,25040,0.90,0.90,0.88,0.88,-0.05,2
101/04/26,161000,150640,0.90,0.95,0.90,0.95,0.07,5
101/04/27,1101000,1066510,0.92,0.99,0.92,0.99,0.04,24
101/04/30,1135000,1120830,0.98,1.02,0.94,0.94,-0.05,23
101/05/02,46000,40320,0.89,0.89,0.87,0.87,-0.07,3
101/05/03,0,0,--,--,--,--,,0
101/05/04,2000,1550,0.78,0.78,0.77,0.77,-0.07,2
101/05/07,1000,810,0.81,0.81,0.81,0.81,0.04,1
101/05/08,0,0,--,--,--,--,,0
101/05/09,0,0,--,--,--,--,,0
101/05/10,0,0,--,--,--,--,,0
101/05/11,0,0,--,--,--,--,,0
101/05/14,1000,810,0.81,0.81,0.81,0.81,-0.01,1
101/05/15,16000,13650,0.85,0.86,0.85,0.86,0.05,3
101/05/16,99000,82670,0.84,0.84,0.83,0.83,-0.03,2
101/05/17,0,0,--,--,--,--,,0
101/05/18,0,0,--,--,--,--,,0
101/05/21,0,0,--,--,--,--,,0
101/05/22,15000,11450,0.77,0.77,0.75,0.75,-0.08,2
101/05/23,0,0,--,--,--,--,,0
101/05/24,0,0,--,--,--,--,,0
101/05/25,792000,594990,0.75,0.76,0.75,0.76,,8
101/05/28,1605000,1171250,0.76,0.76,0.72,0.72,-0.04,19
101/05/29,100000,65000,0.65,0.65,0.65,0.65,-0.07,2
101/05/30,807000,535590,0.67,0.67,0.66,0.66,0.01,9
101/05/31,25000,16300,0.66,0.66,0.64,0.64,-0.02,2
101/06/01,199000,140300,0.71,0.71,0.67,0.71,0.07,7
101/06/04,290000,234010,0.78,0.85,0.78,0.85,0.14,9
101/06/05,170000,133700,0.78,0.81,0.78,0.81,-0.04,5
101/06/06,130000,102000,0.79,0.79,0.78,0.79,-0.02,5
101/06/07,71000,53640,0.75,0.77,0.74,0.77,-0.02,4
101/06/08,99000,76230,0.77,0.77,0.77,0.77,,1
101/06/11,60000,45000,0.75,0.75,0.75,0.75,-0.02,2
101/06/12,61000,46690,0.77,0.77,0.69,0.69,-0.06,3
101/06/13,190000,125390,0.66,0.66,0.65,0.65,-0.04,4
101/06/14,229000,143260,0.62,0.63,0.62,0.63,-0.02,4
101/06/15,0,0,--,--,--,--,,0
101/06/18,11000,6590,0.59,0.60,0.59,0.60,-0.03,2
101/06/19,90000,54900,0.61,0.61,0.61,0.61,0.01,2
101/06/20,10000,6000,0.60,0.60,0.60,0.60,-0.01,1
101/06/21,18000,10260,0.57,0.57,0.57,0.57,-0.03,1
101/06/22,112000,60780,0.57,0.57,0.54,0.54,-0.03,3
101/06/25,99000,54450,0.55,0.55,0.55,0.55,0.01,1
101/06/26,20000,12200,0.61,0.61,0.61,0.61,0.06,1
101/06/27,0,0,--,--,--,--,,0
101/06/28,0,0,--,--,--,--,,0
101/06/29,20000,11400,0.57,0.57,0.57,0.57,-0.03,1
101/07/02,0,0,--,--,--,--,,0
101/07/03,0,0,--,--,--,--,,0
101/07/04,0,0,--,--,--,--,,0
101/07/05,75000,41850,0.55,0.56,0.55,0.56,0.02,3
101/07/06,75000,36900,0.50,0.50,0.49,0.49,-0.07,2
101/07/09,0,0,--,--,--,--,,0
101/07/10,0,0,--,--,--,--,,0
101/07/11,0,0,--,--,--,--,,0
101/07/12,0,0,--,--,--,--,,0
101/07/13,30000,17100,0.57,0.57,0.57,0.57,0.04,2
101/07/16,134000,69150,0.50,0.54,0.50,0.52,-0.05,4
