105/05/09,7918000,161050380,20.06,20.46,20.05,20.43,0.42,856
105/05/10,3884000,81016960,20.51,21.25,20.46,21.18,0.75,459
105/05/11,3199000,68799990,21.73,21.87,21.21,21.46,0.28,243
105/05/12,1995000,42208290,20.97,21.48,20.91,21.38,-0.08,116
105/05/13,1634000,34323220,21.17,21.17,20.90,20.98,-0.40,73
105/05/16,2687000,57214100,21.33,21.46,20.85,20.85,-0.13,104
105/05/17,699000,14878050,21.18,21.36,21.18,21.31,0.46,50
105/05/18,2149000,46075370,21.20,21.79,21.09,21.35,0.04,110
105/05/19,2377000,51007130,21.63,21.66,21.29,21.47,0.12,55
105/05/20,3810000,82129250,21.45,21.73,21.39,21.68,0.21,73
105/05/23,4268000,90232320,21.09,21.54,20.89,21.44,-0.24,145
105/05/24,3427000,72654470,21.19,21.26,21.06,21.10,-0.34,119
105/05/25,3213000,70083940,21.75,21.86,21.70,21.79,0.69,216
105/05/26,2002000,43906930,22.02,22.07,21.85,21.91,0.12,122
105/05/27,2566000,56401620,22.03,22.09,21.86,21.86,-0.05,105
105/05/30,1900000,42460940,22.16,22.46,22.16,22.38,0.52,111
105/05/31,1656000,37518880,22.46,22.94,22.46,22.94,0.56,106
105/06/01,949000,21244520,22.52,22.68,22.15,22.15,-0.79,112
105/06/02,2119000,45140170,21.43,21.52,21.07,21.21,-0.94,355
105/06/03,1455000,30969230,21.39,21.43,21.15,21.25,0.04,93
105/06/04,292000,6036340,20.99,20.99,20.55,20.66,-0.59,89
105/06/06,1119000,23480770,20.72,21.08,20.72,21.06,0.40,142
105/06/07,2197000,46807750,21.22,21.48,21.16,21.40,0.34,140
105/06/08,2408000,51764070,21.56,21.70,21.20,21.64,0.24,146
105/06/13,6359000,127270480,20.15,20.17,19.82,19.88,-1.76,354
105/06/14,5483000,105314820,19.32,19.44,19.09,19.25,-0.63,523
105/06/15,2725000,53081440,19.21,19.64,19.19,19.52,0.27,313
105/06/16,12231000,229157190,19.20,19.20,18.22,18.22,-1.30,1196
105/06/17,5128000,96276810,18.92,18.99,18.55,18.59,0.37,691
105/06/20,4564000,88664440,19.49,19.55,19.28,19.46,0.87,448
105/06/21,3207000,63205020,19.42,19.98,19.37,19.92,0.46,389
105/06/22,3621000,70979040,19.58,19.93,19.51,19.68,-0.24,287
105/06/23,1613000,32163970,19.85,20.02,19.79,20.02,0.34,162
105/06/24,22248000,400975040,20.13,20.24,16.70,16.80,-3.22,2715
105/06/27,8622000,150325600,17.38,17.66,17.28,17.64,0.84,867
105/06/28,9813000,172536020,17.12,18.05,17.02,17.92,0.28,964
105/06/29,5984000,109308120,17.97,18.46,17.93,18.40,0.48,655
105/06/30,3409000,63454510,18.67,18.73,18.45,18.50,0.10,415
105/07/01,2837000,52831740,18.59,18.78,18.51,18.53,0.03,237
105/07/04,3413000,63893420,18.61,18.88,18.59,18.79,0.26,283
105/07/05,2783000,51487950,18.60,18.62,18.40,18.52,-0.27,316
