105/05/13,50000,100000,2.00,2.00,2.00,2.00,+0.29,4
105/05/16,100000,186300,1.90,1.90,1.77,1.79,-0.21,5
105/05/17,160000,259600,1.79,1.79,1.56,1.57,-0.22,7
105/05/18,984000,1489060,1.54,1.55,1.46,1.54,-0.03,40
105/05/19,1133000,1798380,1.55,1.65,1.54,1.64,+0.10,34
105/05/20,558000,858850,1.61,1.67,1.44,1.46,-0.18,30
105/05/23,313000,464240,1.46,1.55,1.44,1.46,0.00,19
105/05/24,736000,1036020,1.46,1.52,1.30,1.52,+0.06,31
105/05/25,512000,728490,1.36,1.46,1.36,1.44,-0.08,26
105/05/26,276000,383180,1.32,1.41,1.32,1.41,-0.03,13
105/05/27,226000,299680,1.33,1.38,1.28,1.35,-0.06,15
105/05/30,109000,143060,1.36,1.36,1.29,1.31,-0.04,7
105/05/31,212000,268990,1.27,1.29,1.26,1.27,-0.04,14
105/06/01,542000,647210,1.22,1.22,1.15,1.19,-0.08,25
105/06/02,240000,300500,1.24,1.30,1.24,1.27,+0.08,9
105/06/03,207000,255460,1.26,1.26,1.22,1.22,-0.05,11
105/06/04,120000,149800,1.24,1.25,1.24,1.25,+0.03,2
105/06/06,57000,67710,1.17,1.21,1.17,1.18,-0.07,4
105/06/07,613000,680670,1.17,1.17,1.08,1.13,-0.05,11
105/06/08,529000,587570,1.11,1.13,1.09,1.13,0.00,12
105/06/13,91000,113680,1.24,1.28,1.24,1.28,+0.15,4
105/06/14,461000,531180,1.21,1.21,1.08,1.08,-0.20,21
105/06/15,428000,453680,1.07,1.08,1.04,1.04,-0.04,12
105/06/16,876000,568000,0.50,0.80,0.50,0.68,-0.36,21
105/06/17,1196000,941180,0.77,0.80,0.77,0.78,+0.10,20
105/06/20,10000,7500,0.75,0.75,0.75,0.75,-0.03,1
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,25000,19200,0.76,0.77,0.76,0.77,+0.01,2
105/06/27,20000,14800,0.74,0.74,0.74,0.74,-0.03,1
105/06/28,10000,7100,0.71,0.71,0.71,0.71,-0.03,1
105/06/29,20000,14200,0.71,0.71,0.71,0.71,0.00,1
105/06/30,16000,11360,0.71,0.71,0.71,0.71,0.00,1
105/07/01,40000,28200,0.70,0.71,0.70,0.71,0.00,2
105/07/04,1000,690,0.69,0.69,0.69,0.69,-0.02,1
105/07/05,0,0,---,---,---,---,---,0
105/07/06,20000,14200,0.71,0.71,0.71,0.71,+0.01,1
105/07/07,0,0,---,---,---,---,---,0
105/07/11,50000,33500,0.67,0.67,0.67,0.67,-0.04,3
105/07/12,30000,20100,0.67,0.67,0.67,0.67,0.00,2
105/07/13,20000,13400,0.67,0.67,0.67,0.67,0.00,1
