105/05/16,16000,15840,0.99,0.99,0.99,0.99,-0.53,1
105/05/17,143000,157060,1.10,1.11,1.07,1.10,+0.11,7
105/05/18,127000,129840,1.02,1.03,1.02,1.03,-0.07,5
105/05/19,8000,8390,1.06,1.09,0.96,0.96,-0.07,6
105/05/20,15000,13900,0.95,0.95,0.90,0.90,-0.06,3
105/05/23,104000,110360,0.92,1.11,0.92,1.09,+0.19,9
105/05/24,114000,127910,1.10,1.13,1.07,1.07,-0.02,6
105/05/25,3000,3330,1.11,1.11,1.11,1.11,+0.04,1
105/05/26,103000,115860,1.12,1.13,1.12,1.12,+0.01,4
105/05/27,1200000,1498040,1.17,1.31,1.17,1.25,+0.13,38
105/05/30,1202000,1454320,1.21,1.32,1.18,1.32,+0.07,23
105/05/31,412000,573250,1.34,1.47,1.34,1.35,+0.03,24
105/06/01,118000,165070,1.43,1.43,1.38,1.38,+0.03,5
105/06/02,42000,59640,1.42,1.42,1.42,1.42,+0.04,1
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,7000,7350,1.05,1.05,1.05,1.05,-0.16,1
105/06/14,772000,980640,1.18,1.34,1.18,1.33,+0.28,27
105/06/15,696000,956800,1.40,1.41,1.30,1.33,0.00,35
105/06/16,404000,509730,1.30,1.30,1.22,1.22,-0.11,16
105/06/17,597000,725520,1.25,1.26,1.19,1.21,-0.01,37
105/06/20,4232000,5313590,1.22,1.34,1.21,1.32,+0.11,168
105/06/21,5242000,6657170,1.30,1.31,1.24,1.30,-0.02,253
105/06/22,4998000,6073560,1.29,1.29,1.17,1.17,-0.13,204
105/06/23,1443000,1587100,1.15,1.15,1.08,1.09,-0.08,57
105/06/24,1136000,1119390,1.04,1.05,0.85,0.87,-0.22,27
105/06/27,93000,89040,0.92,0.98,0.91,0.96,+0.09,6
105/06/28,88000,82570,0.90,1.01,0.90,1.01,+0.05,4
105/06/29,156000,154940,1.04,1.04,0.98,0.98,-0.03,6
105/06/30,0,0,---,---,---,---,---,0
105/07/01,0,0,---,---,---,---,---,0
105/07/04,307000,273830,0.89,0.95,0.89,0.95,0.00,3
105/07/05,10000,9600,0.96,0.96,0.96,0.96,+0.01,1
105/07/06,32000,26890,0.87,0.88,0.82,0.82,-0.14,4
105/07/07,14000,11760,0.84,0.84,0.84,0.84,+0.02,1
105/07/11,48000,37050,0.81,0.81,0.72,0.75,-0.09,5
105/07/12,309000,233290,0.75,0.77,0.75,0.76,+0.01,4
105/07/13,300000,223000,0.75,0.75,0.74,0.74,-0.02,3
105/07/14,48000,34620,0.73,0.73,0.71,0.72,-0.02,3
105/07/15,605000,477660,0.74,0.84,0.74,0.82,+0.10,12
105/07/18,563000,452640,0.80,0.81,0.79,0.79,-0.03,14
105/07/19,5000,3950,0.79,0.79,0.79,0.79,0.00,1
105/07/20,0,0,---,---,---,---,---,0
105/07/21,0,0,---,---,---,---,---,0
105/07/22,0,0,---,---,---,---,---,0
105/07/25,60000,44600,0.75,0.75,0.71,0.71,-0.01,2
105/07/26,0,0,---,---,---,---,---,0
105/07/27,3000,2160,0.72,0.72,0.72,0.72,+0.02,1
105/07/28,207000,140260,0.67,0.68,0.67,0.68,-0.04,3
105/07/29,0,0,---,---,---,---,---,0
105/08/01,531000,424180,0.73,0.82,0.73,0.81,+0.19,15
105/08/02,506000,416320,0.84,0.84,0.79,0.81,0.00,13
