105/11/04,0,0,---,---,---,---,---,0
105/11/07,772000,473140,0.75,0.75,0.57,0.58,-0.28,20
105/11/08,741000,437280,0.60,0.63,0.53,0.53,-0.05,23
105/11/09,728000,325190,0.50,0.50,0.36,0.36,-0.17,34
105/11/10,1582000,763950,0.42,0.51,0.41,0.45,+0.09,26
105/11/11,1994000,1110400,0.46,0.58,0.45,0.56,+0.11,24
105/11/14,1867000,1126540,0.59,0.62,0.54,0.61,+0.05,27
105/11/15,772000,509890,0.61,0.74,0.61,0.72,+0.11,21
105/11/16,527000,390610,0.77,0.77,0.66,0.74,+0.02,21
105/11/17,452000,337120,0.75,0.76,0.69,0.73,-0.01,15
105/11/18,474000,319510,0.72,0.72,0.61,0.64,-0.09,16
105/11/21,1918000,1313130,0.69,0.71,0.65,0.70,+0.06,20
105/11/22,2160000,1677490,0.75,0.81,0.72,0.74,+0.04,24
105/11/23,1566000,1200570,0.72,0.81,0.72,0.81,+0.07,20
105/11/24,1527000,1219550,0.81,0.82,0.70,0.70,-0.11,37
105/11/25,555000,509220,0.81,1.00,0.81,1.00,+0.30,38
105/11/28,1438000,1665610,1.08,1.27,1.07,1.17,+0.17,62
105/11/29,799000,885790,1.10,1.16,1.05,1.13,-0.04,39
105/11/30,962000,1121700,1.18,1.22,1.06,1.06,-0.07,37
105/12/01,388000,349050,1.01,1.01,0.87,0.95,-0.11,27
105/12/02,106000,90630,0.88,0.88,0.83,0.86,-0.09,10
105/12/05,500000,468130,0.87,0.97,0.87,0.90,+0.04,21
105/12/06,607000,500140,0.81,0.83,0.77,0.82,-0.08,27
105/12/07,356000,312350,0.84,0.91,0.84,0.84,+0.02,21
105/12/08,813000,795210,0.88,1.08,0.88,1.00,+0.16,51
105/12/09,328000,318340,0.99,1.01,0.93,0.97,-0.03,19
105/12/12,236000,204890,0.96,0.96,0.81,0.83,-0.14,12
105/12/13,368000,305060,0.81,0.86,0.81,0.83,0.00,14
105/12/14,1488000,1421770,0.85,1.01,0.85,0.98,+0.15,48
105/12/15,776000,744840,0.93,1.00,0.90,0.96,-0.02,22
105/12/16,950000,1049470,1.11,1.17,1.06,1.07,+0.11,46
105/12/19,562000,609610,1.06,1.11,1.02,1.05,-0.02,16
105/12/20,1870000,2161890,1.10,1.25,1.09,1.12,+0.07,55
105/12/21,1381000,1490990,1.11,1.11,1.05,1.08,-0.04,47
105/12/22,723000,794690,1.12,1.13,1.06,1.07,-0.01,27
105/12/23,313000,323490,1.07,1.13,1.02,1.04,-0.03,14
105/12/26,288000,294120,1.03,1.06,0.99,1.02,-0.02,13
105/12/27,346000,371890,1.03,1.10,1.03,1.09,+0.07,20
105/12/28,257000,269970,1.10,1.10,1.02,1.02,-0.07,11
105/12/29,215000,198000,1.02,1.02,0.90,0.92,-0.10,10
105/12/30,241000,218880,0.94,0.94,0.88,0.90,-0.02,6
106/01/03,195000,155770,0.81,0.83,0.77,0.80,-0.10,10
106/01/04,156000,130800,0.83,0.85,0.83,0.85,+0.05,8
106/01/05,747000,712980,0.89,1.04,0.89,1.04,+0.19,25
106/01/06,645000,649880,1.02,1.02,0.95,0.96,-0.08,10
106/01/09,299000,248110,0.94,0.95,0.75,0.80,-0.16,11
106/01/10,217000,177090,0.78,0.83,0.78,0.83,+0.03,9
106/01/11,269000,215500,0.82,0.82,0.74,0.74,-0.09,12
106/01/12,43000,28620,0.73,0.73,0.64,0.64,-0.10,9
106/01/13,733000,468980,0.57,0.67,0.55,0.66,+0.02,30
106/01/16,301000,195790,0.64,0.69,0.63,0.63,-0.03,11
106/01/17,550000,359410,0.66,0.68,0.65,0.67,+0.04,7
106/01/18,581000,429540,0.68,0.78,0.67,0.76,+0.09,23
106/01/19,308000,242610,0.79,0.79,0.78,0.78,+0.02,14
106/01/20,805000,670590,0.76,0.91,0.76,0.91,+0.13,31
106/01/23,913000,800220,0.90,0.90,0.82,0.87,-0.04,30
106/01/24,258000,226480,0.88,0.91,0.86,0.90,+0.03,12
106/02/02,1149000,1202200,0.93,1.32,0.92,1.32,+0.42,68
106/02/03,1025000,1620620,1.40,1.74,1.40,1.52,+0.20,59
106/02/06,148000,196870,1.34,1.39,1.27,1.39,-0.13,10
106/02/07,534000,901830,1.50,1.92,1.50,1.78,+0.39,36
106/02/08,402000,699900,1.68,1.77,1.66,1.71,-0.07,9
106/02/09,130000,236700,1.84,1.84,1.66,1.66,-0.05,4
106/02/10,11000,16940,1.54,1.54,1.54,1.54,-0.12,2
106/02/13,56000,80220,1.43,1.47,1.40,1.45,-0.09,6
106/02/14,8000,10400,1.30,1.30,1.30,1.30,-0.15,2
106/02/15,30000,43300,1.45,1.45,1.44,1.44,+0.14,2
106/02/16,116000,141540,1.13,1.42,1.13,1.40,-0.04,5
106/02/17,6000,9960,1.67,1.67,1.65,1.65,+0.25,2
106/02/18,0,0,---,---,---,---,---,0
106/02/20,0,0,---,---,---,---,---,0
106/02/21,10000,15400,1.54,1.54,1.54,1.54,+0.05,1
106/02/22,37000,57980,1.58,1.60,1.56,1.56,+0.02,4
106/02/23,60000,98710,1.60,1.77,1.59,1.59,+0.03,7
106/02/24,0,0,---,---,---,---,---,0
106/03/01,0,0,---,---,---,---,---,0
106/03/02,0,0,---,---,---,---,---,0
106/03/03,0,0,---,---,---,---,---,0
106/03/06,0,0,---,---,---,---,---,0
106/03/07,0,0,---,---,---,---,---,0
106/03/08,0,0,---,---,---,---,---,0
106/03/09,0,0,---,---,---,---,---,0
106/03/10,0,0,---,---,---,---,---,0
106/03/13,40000,34200,0.82,0.89,0.82,0.89,+0.13,4
106/03/14,102000,95530,0.86,1.00,0.86,0.97,+0.08,12
106/03/15,110000,100820,0.94,0.94,0.89,0.89,-0.08,7
106/03/16,13000,12540,0.96,0.98,0.96,0.98,+0.09,2
106/03/17,10000,10100,1.01,1.01,1.01,1.01,+0.03,1
106/03/20,0,0,---,---,---,---,---,0
106/03/21,0,0,---,---,---,---,---,0
106/03/22,0,0,---,---,---,---,---,0
106/03/23,3000,2880,0.96,0.96,0.96,0.96,+0.06,1
106/03/24,4000,3630,0.96,0.96,0.89,0.89,-0.07,2
106/03/27,1000,810,0.81,0.81,0.81,0.81,-0.08,1
106/03/28,0,0,---,---,---,---,---,0
