100/10/04,430000,4004150,9.00,9.75,9.00,9.75,0.10,7
100/10/05,591000,5675000,9.90,9.90,9.25,9.40,-0.35,17
100/10/06,188000,1911150,10.30,10.30,9.90,9.90,0.50,10
100/10/07,118000,1265300,10.50,11.20,10.50,11.10,1.20,7
100/10/11,62000,779600,12.30,13.00,12.30,13.00,1.90,5
100/10/12,0,0,--,--,--,--,,0
100/10/13,0,0,--,--,--,--,,0
100/10/14,0,0,--,--,--,--,,0
100/10/17,0,0,--,--,--,--,,0
100/10/18,0,0,--,--,--,--,,0
100/10/19,0,0,--,--,--,--,,0
100/10/20,29000,345100,11.90,11.90,11.90,11.90,0.10,1
100/10/21,0,0,--,--,--,--,,0
100/10/24,0,0,--,--,--,--,,0
100/10/25,0,0,--,--,--,--,,0
100/10/26,35000,488500,13.90,14.30,13.90,14.30,,2
100/10/27,55000,795000,14.60,14.60,14.20,14.20,-0.10,2
100/10/28,20000,318000,15.90,15.90,15.90,15.90,1.70,1
100/10/31,0,0,--,--,--,--,,0
100/11/01,0,0,--,--,--,--,,0
100/11/02,0,0,--,--,--,--,,0
100/11/03,0,0,--,--,--,--,,0
100/11/04,0,0,--,--,--,--,,0
100/11/07,10000,130000,13.00,13.00,13.00,13.00,-0.30,1
100/11/08,10000,132000,13.20,13.20,13.20,13.20,0.20,1
100/11/09,0,0,--,--,--,--,,0
100/11/10,0,0,--,--,--,--,,0
100/11/11,0,0,--,--,--,--,,0
100/11/14,110000,1320000,12.00,12.00,12.00,12.00,0.60,6
100/11/15,0,0,--,--,--,--,,0
100/11/16,119000,1230100,10.50,10.50,10.10,10.10,-1.10,6
100/11/17,387000,3803000,9.75,10.00,9.75,10.00,-0.10,18
100/11/18,388000,3945100,9.50,10.40,9.50,10.20,0.20,15
100/11/21,100000,1020700,10.20,10.90,10.00,10.10,-0.10,9
100/11/22,102000,1054800,10.30,10.60,10.00,10.00,-0.10,9
100/11/23,230000,2198350,9.95,9.95,9.45,9.45,-0.55,9
100/11/24,470000,4667650,9.90,10.40,9.70,10.30,0.85,13
100/11/25,1003000,9620600,10.10,10.10,9.20,9.75,-0.55,24
100/11/28,274000,2726850,9.95,10.10,9.85,10.10,0.35,7
100/11/29,265000,2792600,10.30,10.60,10.30,10.60,0.50,7
100/11/30,662000,6413150,10.60,10.60,9.50,9.50,-1.10,12
100/12/01,163000,1874300,11.50,11.50,11.40,11.50,2.00,5
100/12/02,3000,35100,11.70,11.70,11.70,11.70,0.20,1
100/12/05,0,0,--,--,--,--,,0
100/12/06,0,0,--,--,--,--,,0
100/12/07,0,0,--,--,--,--,,0
100/12/08,0,0,--,--,--,--,,0
100/12/09,0,0,--,--,--,--,,0
100/12/12,10000,100000,10.00,10.00,10.00,10.00,0.10,2
100/12/13,50000,457000,9.40,9.40,9.05,9.05,-0.95,6
100/12/14,45000,416750,9.35,9.35,9.15,9.35,0.30,3
100/12/15,15000,133250,8.95,8.95,8.85,8.85,-0.50,2
100/12/16,25000,219000,8.95,8.95,8.60,8.60,-0.25,3
100/12/19,45000,340000,8.10,8.10,7.15,7.15,-1.45,3
100/12/20,117000,832500,7.25,7.25,7.00,7.00,-0.15,8
100/12/21,57000,504450,8.85,8.85,8.85,8.85,1.85,4
100/12/22,42000,402200,9.15,9.75,9.10,9.75,0.90,4
100/12/23,30000,317900,10.40,11.30,10.40,11.30,1.55,4
100/12/26,27000,294000,11.20,11.20,10.80,11.00,-0.30,3
100/12/27,101000,1061900,11.10,11.10,10.50,10.80,-0.20,5
100/12/28,0,0,--,--,--,--,,0
100/12/29,1000,10500,10.50,10.50,10.50,10.50,-0.20,1
100/12/30,0,0,--,--,--,--,,0
101/01/02,99000,1059300,10.70,10.70,10.70,10.70,-0.10,2
101/01/03,0,0,--,--,--,--,,0
101/01/04,0,0,--,--,--,--,,0
101/01/05,1000,11400,11.40,11.40,11.40,11.40,0.60,1
101/01/06,0,0,--,--,--,--,,0
101/01/09,0,0,--,--,--,--,,0
101/01/10,0,0,--,--,--,--,,0
101/01/11,0,0,--,--,--,--,,0
101/01/12,0,0,--,--,--,--,,0
101/01/13,0,0,--,--,--,--,,0
101/01/16,2000,20600,10.30,10.30,10.30,10.30,-0.40,1
101/01/17,0,0,--,--,--,--,,0
101/01/18,1000,9400,9.40,9.40,9.40,9.40,-0.80,1
101/01/30,0,0,--,--,--,--,,0
101/01/31,37000,416300,10.90,11.40,10.90,11.40,1.30,5
101/02/01,35000,414700,11.80,12.50,11.60,12.50,1.10,3
101/02/02,3000,37800,12.60,12.60,12.60,12.60,0.10,1
101/02/03,3000,38900,12.90,13.00,12.90,13.00,0.40,2
101/02/04,4000,53000,13.10,13.40,13.10,13.40,0.40,2
101/02/06,2000,26000,13.00,13.00,13.00,13.00,-0.40,1
101/02/07,0,0,--,--,--,--,,0
101/02/08,0,0,--,--,--,--,,0
101/02/09,0,0,--,--,--,--,,0
101/02/10,0,0,--,--,--,--,,0
101/02/13,0,0,--,--,--,--,,0
101/02/14,0,0,--,--,--,--,,0
101/02/15,0,0,--,--,--,--,,0
101/02/16,5000,63000,12.60,12.60,12.60,12.60,-0.80,1
101/02/17,0,0,--,--,--,--,,0
101/02/20,0,0,--,--,--,--,,0
101/02/21,0,0,--,--,--,--,,0
101/02/22,0,0,--,--,--,--,,0
101/02/23,0,0,--,--,--,--,,0
101/02/24,0,0,--,--,--,--,,0
101/02/29,0,0,--,--,--,--,,0
101/03/01,0,0,--,--,--,--,,0
