103/12/01,211000,208340,1.00,1.00,0.96,0.99,+0.17,11
103/12/02,156000,148710,0.95,0.98,0.94,0.96,-0.03,5
103/12/03,30000,28500,0.95,0.95,0.95,0.95,-0.01,2
103/12/04,10000,8900,0.89,0.89,0.89,0.89,-0.06,1
103/12/05,10000,8500,0.85,0.85,0.85,0.85,-0.04,1
103/12/08,0,0,---,---,---,---,---,0
103/12/09,1000,870,0.87,0.87,0.87,0.87,0.00,1
103/12/10,1000,870,0.87,0.87,0.87,0.87,0.00,1
103/12/11,5000,4700,0.94,0.94,0.94,0.94,+0.07,1
103/12/12,0,0,---,---,---,---,---,0
103/12/15,90000,84800,0.95,0.95,0.94,0.94,+0.03,3
103/12/16,50000,44100,0.88,0.90,0.88,0.90,-0.04,4
103/12/17,38000,31010,0.82,0.82,0.80,0.82,-0.08,5
103/12/18,30000,26500,0.88,0.89,0.88,0.89,+0.07,2
103/12/19,10000,9100,0.91,0.91,0.91,0.91,+0.02,1
103/12/22,68000,61900,0.91,0.92,0.90,0.90,-0.01,3
103/12/23,70000,60100,0.85,0.88,0.85,0.88,-0.02,3
103/12/24,0,0,---,---,---,---,---,0
103/12/25,0,0,---,---,---,---,---,0
103/12/26,0,0,---,---,---,---,---,0
103/12/27,0,0,---,---,---,---,---,0
103/12/29,322000,231960,0.71,0.73,0.71,0.73,0.00,4
103/12/30,324000,236450,0.72,0.73,0.72,0.73,0.00,6
103/12/31,0,0,---,---,---,---,---,0
104/01/05,10000,7100,0.71,0.71,0.71,0.71,-0.02,1
104/01/06,295000,227450,0.74,0.79,0.74,0.79,+0.08,14
104/01/07,245000,185100,0.75,0.76,0.75,0.76,-0.03,7
104/01/08,60000,45300,0.74,0.77,0.74,0.75,-0.01,6
104/01/09,88000,65500,0.74,0.76,0.74,0.76,+0.01,7
104/01/12,398000,302120,0.74,0.77,0.74,0.76,0.00,5
104/01/13,269000,203840,0.74,0.76,0.74,0.76,0.00,3
104/01/14,151000,106920,0.72,0.72,0.70,0.70,-0.06,3
104/01/15,0,0,---,---,---,---,---,0
104/01/16,21000,15580,0.74,0.78,0.74,0.78,+0.07,3
104/01/19,54000,41380,0.76,0.78,0.76,0.78,0.00,4
104/01/20,14000,10120,0.73,0.73,0.72,0.72,-0.06,3
104/01/21,0,0,---,---,---,---,---,0
104/01/22,0,0,---,---,---,---,---,0
104/01/23,50000,36500,0.73,0.73,0.73,0.73,+0.01,2
104/01/26,0,0,---,---,---,---,---,0
104/01/27,10000,7100,0.71,0.71,0.71,0.71,-0.02,1
104/01/28,160000,106400,0.67,0.68,0.65,0.65,-0.06,6
104/01/29,480000,302800,0.62,0.64,0.62,0.63,-0.02,6
104/01/30,446000,287180,0.65,0.65,0.63,0.65,+0.02,3
104/02/02,0,0,---,---,---,---,---,0
104/02/03,200000,119500,0.60,0.60,0.59,0.59,-0.06,4
104/02/04,191000,109830,0.56,0.59,0.56,0.59,0.00,5
104/02/05,5000,3050,0.61,0.61,0.61,0.61,+0.02,1
104/02/06,0,0,---,---,---,---,---,0
104/02/09,50000,31000,0.62,0.62,0.62,0.62,+0.01,1
104/02/10,165000,103950,0.63,0.63,0.63,0.63,+0.01,4
104/02/11,145000,88750,0.61,0.62,0.61,0.62,-0.01,3
104/02/12,0,0,---,---,---,---,---,0
104/02/13,11000,6610,0.60,0.61,0.60,0.61,-0.01,2
104/02/24,0,0,---,---,---,---,---,0
104/02/25,0,0,---,---,---,---,---,0
104/02/26,125000,68700,0.55,0.55,0.54,0.55,-0.04,3
104/03/02,35000,19300,0.55,0.56,0.55,0.56,+0.01,2
104/03/03,0,0,---,---,---,---,---,0
104/03/04,13000,7250,0.55,0.56,0.55,0.56,0.00,2
104/03/05,0,0,---,---,---,---,---,0
104/03/06,200000,114000,0.57,0.57,0.57,0.57,+0.01,1
104/03/09,660000,331900,0.52,0.52,0.49,0.50,-0.07,13
104/03/10,260000,136800,0.52,0.53,0.52,0.53,+0.03,3
104/03/11,210000,109200,0.52,0.52,0.52,0.52,-0.01,2
104/03/12,325000,161150,0.50,0.50,0.47,0.49,-0.03,8
104/03/13,235000,113150,0.49,0.49,0.48,0.49,0.00,3
104/03/16,100000,49000,0.49,0.49,0.49,0.49,0.00,2
104/03/17,106000,50120,0.46,0.49,0.46,0.49,0.00,3
104/03/18,50000,24500,0.49,0.49,0.49,0.49,0.00,1
104/03/19,100000,47500,0.47,0.48,0.47,0.48,-0.01,2
104/03/20,200000,91000,0.46,0.46,0.45,0.45,-0.03,2
104/03/23,369000,138870,0.41,0.41,0.30,0.30,-0.15,15
104/03/24,125000,40050,0.31,0.33,0.31,0.31,+0.01,10
104/03/25,715000,214430,0.29,0.31,0.27,0.30,-0.01,12
104/03/26,725000,231060,0.31,0.34,0.31,0.34,+0.04,10
104/03/27,287000,88300,0.31,0.33,0.29,0.32,-0.02,9
104/03/30,302000,88580,0.28,0.30,0.28,0.30,-0.02,6
104/03/31,609000,174520,0.27,0.30,0.27,0.30,0.00,9
104/04/01,239000,70590,0.29,0.30,0.29,0.30,0.00,6
104/04/02,446000,118370,0.27,0.27,0.26,0.27,-0.03,10
104/04/07,600000,156000,0.26,0.26,0.26,0.26,-0.01,4
104/04/08,519000,147320,0.28,0.29,0.28,0.28,+0.02,6
104/04/09,510000,152000,0.30,0.30,0.29,0.30,+0.02,4
104/04/10,1000,330,0.33,0.33,0.33,0.33,+0.03,1
104/04/13,10000,3000,0.30,0.30,0.30,0.30,-0.03,1
104/04/14,0,0,---,---,---,---,---,0
104/04/15,0,0,---,---,---,---,---,0
104/04/16,35000,8700,0.25,0.25,0.24,0.24,-0.07,2
104/04/17,40000,9600,0.24,0.24,0.24,0.24,0.00,2
104/04/20,0,0,---,---,---,---,---,0
104/04/21,5000,1400,0.28,0.28,0.28,0.28,+0.04,1
104/04/22,110000,29600,0.27,0.27,0.26,0.26,-0.02,3
104/04/23,213000,47790,0.25,0.25,0.21,0.23,-0.03,7
104/04/24,225000,42800,0.20,0.20,0.19,0.19,-0.04,2
104/04/27,75000,16550,0.23,0.23,0.22,0.22,+0.03,3
104/04/28,0,0,---,---,---,---,---,0
104/04/29,5000,900,0.18,0.18,0.18,0.18,-0.02,1
104/04/30,5000,900,0.18,0.18,0.18,0.18,0.00,1
104/05/04,0,0,---,---,---,---,---,0
104/05/05,111000,16490,0.13,0.15,0.13,0.15,+0.01,4
104/05/06,113000,9060,0.09,0.09,0.08,0.08,-0.07,4
104/05/07,12000,1200,0.10,0.10,0.10,0.10,+0.02,1
104/05/08,0,0,---,---,---,---,---,0
104/05/11,100000,11000,0.11,0.11,0.11,0.11,-0.01,1
104/05/12,50000,5500,0.11,0.11,0.11,0.11,0.00,5
104/05/13,2000,200,0.10,0.10,0.10,0.10,-0.01,1
104/05/14,0,0,---,---,---,---,---,0
104/05/15,0,0,---,---,---,---,---,0
104/05/18,40000,3600,0.09,0.09,0.09,0.09,+0.01,1
104/05/19,150000,9000,0.06,0.06,0.06,0.06,-0.03,1
104/05/20,0,0,---,---,---,---,---,0
104/05/21,0,0,---,---,---,---,---,0
104/05/22,0,0,---,---,---,---,---,0
104/05/25,0,0,---,---,---,---,---,0
104/05/26,0,0,---,---,---,---,---,0
104/05/27,0,0,---,---,---,---,---,0
104/05/28,0,0,---,---,---,---,---,0
