106/01/12,0,0,---,---,---,---,---,0
106/01/13,49000,50470,1.03,1.03,1.03,1.03,+0.01,1
106/01/16,49000,49980,1.02,1.02,1.02,1.02,-0.01,1
106/01/17,22000,21400,0.96,0.98,0.96,0.97,-0.05,5
106/01/18,320000,331360,0.96,1.07,0.96,1.07,+0.10,8
106/01/19,308000,331310,1.09,1.09,1.03,1.04,-0.03,6
106/01/20,43000,44090,1.03,1.03,0.98,0.98,-0.06,2
106/01/23,121000,118450,0.97,1.03,0.94,1.03,+0.05,8
106/01/24,78000,80960,1.04,1.04,1.03,1.03,0.00,5
106/02/02,88000,95870,1.10,1.10,1.03,1.06,+0.03,4
106/02/03,463000,613860,1.24,1.47,1.24,1.46,+0.40,14
106/02/06,481000,695550,1.49,1.49,1.36,1.40,-0.06,15
106/02/07,163000,220610,1.36,1.40,1.29,1.33,-0.07,9
106/02/08,83000,120010,1.45,1.47,1.42,1.46,+0.13,6
106/02/09,238000,342380,1.42,1.50,1.24,1.24,-0.22,7
106/02/10,260000,328540,1.26,1.29,1.13,1.14,-0.10,7
106/02/13,226000,255850,1.09,1.15,1.09,1.15,+0.01,9
106/02/14,559000,663810,1.22,1.22,1.06,1.06,-0.09,16
106/02/15,961000,1086600,1.06,1.18,1.06,1.13,+0.07,22
106/02/16,300000,319260,1.09,1.09,1.02,1.02,-0.11,9
106/02/17,365000,366770,1.02,1.02,0.99,1.00,-0.02,13
106/02/18,1606000,1908140,1.12,1.28,1.12,1.17,+0.17,54
106/02/20,845000,964900,1.13,1.19,1.04,1.04,-0.13,21
106/02/21,494000,476480,1.04,1.04,0.88,0.93,-0.11,18
106/02/22,97000,89090,0.92,0.92,0.91,0.91,-0.02,4
106/02/23,723000,705580,0.93,1.02,0.93,0.99,+0.08,18
106/02/24,1218000,1294950,1.04,1.12,1.04,1.05,+0.06,27
106/03/01,1138000,1237210,1.09,1.13,1.03,1.09,+0.04,27
106/03/02,589000,617480,1.07,1.07,1.01,1.03,-0.06,20
