104/12/08,0,0,---,---,---,---,---,0
104/12/09,517000,559790,1.01,1.18,1.01,1.14,+0.13,11
104/12/10,511000,582390,1.19,1.19,1.12,1.16,+0.02,9
104/12/11,187000,218580,1.15,1.30,1.15,1.30,+0.14,11
104/12/14,267000,349310,1.33,1.34,1.21,1.25,-0.05,15
104/12/15,290000,315990,1.15,1.15,1.04,1.04,-0.21,15
104/12/16,330000,349030,1.03,1.08,1.03,1.07,+0.03,8
104/12/17,810000,801520,1.04,1.04,0.95,0.98,-0.09,15
104/12/18,548000,549650,1.00,1.02,0.97,0.97,-0.01,9
104/12/21,509000,465830,0.98,0.98,0.89,0.95,-0.02,11
104/12/22,1175000,1151350,0.91,1.02,0.91,1.01,+0.06,29
104/12/23,1562000,1585070,0.97,1.06,0.97,1.04,+0.03,60
104/12/24,1077000,1157580,1.04,1.15,0.99,1.15,+0.11,44
104/12/25,1575000,1808390,1.15,1.20,1.12,1.12,-0.03,41
104/12/28,400000,428110,1.07,1.09,1.04,1.08,-0.04,15
104/12/29,472000,492430,1.05,1.09,1.00,1.00,-0.08,23
104/12/30,700000,676530,0.93,0.99,0.93,0.97,-0.03,24
104/12/31,617000,577150,0.95,0.95,0.93,0.93,-0.04,13
105/01/04,903000,824670,0.88,0.95,0.88,0.95,+0.02,17
105/01/05,866000,822560,0.94,0.99,0.92,0.96,+0.01,24
105/01/06,1085000,1066490,0.94,1.00,0.94,1.00,+0.04,55
105/01/07,1908000,2091770,1.01,1.24,1.01,1.22,+0.22,43
105/01/08,1061000,1199560,1.25,1.25,1.06,1.06,-0.16,36
105/01/11,740000,828640,1.10,1.16,1.06,1.10,+0.04,36
105/01/12,2430000,2757640,1.04,1.25,1.03,1.23,+0.13,70
105/01/13,3574000,4706200,1.17,1.51,1.15,1.27,+0.04,148
105/01/14,1592000,2002130,1.34,1.40,1.20,1.28,+0.01,68
105/01/15,280000,331550,1.18,1.22,1.16,1.17,-0.11,31
105/01/18,1100000,1092070,1.12,1.12,0.95,0.96,-0.21,56
105/01/19,851000,814290,0.96,1.01,0.94,0.97,+0.01,26
105/01/20,1579000,1593800,0.97,1.10,0.94,1.07,+0.10,48
105/01/21,1734000,1832860,1.01,1.10,1.01,1.10,+0.03,40
105/01/22,1211000,1241280,1.00,1.06,0.98,1.01,-0.09,41
105/01/25,1357000,1345070,0.98,1.01,0.97,1.00,-0.01,28
105/01/26,1116000,1160540,1.00,1.07,1.00,1.06,+0.06,39
105/01/27,877000,927290,1.01,1.12,1.01,1.10,+0.04,42
105/01/28,1277000,1412040,1.09,1.15,1.08,1.11,+0.01,29
105/01/29,426000,475000,1.11,1.13,1.09,1.10,-0.01,18
105/01/30,758000,773680,1.06,1.06,0.99,1.01,-0.09,15
105/02/01,328000,347500,1.02,1.08,1.02,1.08,+0.07,10
105/02/02,967000,1069450,1.07,1.15,1.07,1.13,+0.05,29
105/02/03,752000,864640,1.12,1.18,1.12,1.18,+0.05,35
105/02/15,296000,342000,1.13,1.20,1.12,1.20,+0.02,9
105/02/16,908000,1026780,1.16,1.16,1.11,1.11,-0.09,33
105/02/17,485000,519880,1.08,1.10,1.05,1.06,-0.05,11
105/02/18,562000,582890,1.01,1.06,1.01,1.05,-0.01,14
105/02/19,583000,555720,0.99,0.99,0.93,0.94,-0.11,19
105/02/22,747000,716900,0.93,0.99,0.93,0.95,+0.01,12
105/02/23,770000,724880,0.92,0.96,0.92,0.95,0.00,12
105/02/24,1536000,1475870,0.91,1.01,0.91,1.00,+0.05,29
105/02/25,1905000,1984280,0.96,1.09,0.93,1.09,+0.09,41
105/02/26,1481000,1564200,1.05,1.11,1.03,1.05,-0.04,31
105/03/04,783000,815420,1.04,1.07,1.02,1.04,-0.03,22
105/03/18,613000,758150,1.24,1.29,1.22,1.29,+0.06,25
105/03/24,675000,789190,1.15,1.19,1.15,1.18,+0.08,17
105/03/25,1253000,1571900,1.18,1.31,1.17,1.29,+0.11,35
