105/03/21,5000,6850,1.37,1.37,1.37,1.37,0.00,1
105/03/22,21000,28620,1.37,1.37,1.34,1.34,-0.03,3
105/03/23,16000,20940,1.32,1.32,1.29,1.29,-0.05,2
105/03/24,0,0,---,---,---,---,---,0
105/03/25,0,0,---,---,---,---,---,0
105/03/28,0,0,---,---,---,---,---,0
105/03/29,30000,35300,1.20,1.22,1.11,1.11,+0.08,3
105/03/30,60000,74500,1.18,1.32,1.18,1.32,+0.21,6
105/03/31,30000,38600,1.30,1.30,1.28,1.28,-0.04,3
105/04/01,0,0,---,---,---,---,---,0
105/04/06,0,0,---,---,---,---,---,0
105/04/07,24000,29840,1.24,1.26,1.22,1.22,-0.01,3
105/04/08,38000,47100,1.22,1.28,1.22,1.28,+0.06,4
105/04/11,10000,12600,1.26,1.26,1.26,1.26,-0.02,1
105/04/12,4000,4520,1.13,1.13,1.13,1.13,-0.13,1
105/04/13,10000,11500,1.15,1.15,1.15,1.15,+0.02,1
105/04/14,10000,12500,1.25,1.25,1.25,1.25,+0.10,1
105/04/15,23000,29060,1.27,1.27,1.26,1.26,+0.01,3
105/04/18,23000,28060,1.22,1.22,1.22,1.22,-0.04,1
105/04/19,0,0,---,---,---,---,---,0
105/04/20,5000,5250,1.05,1.05,1.05,1.05,-0.10,1
105/04/21,5000,5100,1.02,1.02,1.02,1.02,-0.03,1
105/04/22,0,0,---,---,---,---,---,0
105/04/25,0,0,---,---,---,---,---,0
105/04/26,0,0,---,---,---,---,---,0
105/04/27,0,0,---,---,---,---,---,0
105/04/28,0,0,---,---,---,---,---,0
105/04/29,0,0,---,---,---,---,---,0
105/05/03,0,0,---,---,---,---,---,0
105/05/04,0,0,---,---,---,---,---,0
105/05/05,0,0,---,---,---,---,---,0
105/05/06,0,0,---,---,---,---,---,0
105/05/09,9000,7380,0.82,0.82,0.82,0.82,-0.02,1
105/05/10,29000,23310,0.81,0.81,0.79,0.79,-0.03,2
105/05/11,20000,17600,0.88,0.88,0.88,0.88,+0.09,1
105/05/12,0,0,---,---,---,---,---,0
105/05/13,0,0,---,---,---,---,---,0
105/05/16,213000,228470,1.07,1.11,1.07,1.11,+0.07,3
105/05/17,441000,521970,1.15,1.28,1.13,1.28,+0.17,11
