105/06/17,271000,167520,0.62,0.62,0.61,0.62,-0.03,16
105/06/20,242000,140640,0.59,0.59,0.56,0.56,-0.06,4
105/06/21,10000,5500,0.55,0.55,0.55,0.55,-0.01,1
105/06/22,40000,22000,0.55,0.55,0.55,0.55,0.00,1
105/06/23,198000,116090,0.57,0.60,0.57,0.60,+0.05,7
105/06/24,256000,161850,0.60,0.71,0.60,0.66,+0.06,11
105/06/27,70000,43600,0.65,0.65,0.62,0.63,-0.03,4
105/06/28,240000,157200,0.62,0.66,0.62,0.66,+0.03,3
105/06/29,89000,49620,0.57,0.57,0.53,0.54,-0.12,7
105/06/30,26000,14400,0.57,0.57,0.55,0.55,+0.01,3
105/07/01,32000,18270,0.57,0.60,0.57,0.60,+0.05,2
105/07/04,161000,105400,0.65,0.70,0.65,0.70,+0.10,4
105/07/05,198000,128810,0.68,0.69,0.64,0.68,-0.02,11
105/07/06,1000,640,0.64,0.64,0.64,0.64,-0.04,1
105/07/07,113000,76640,0.67,0.69,0.67,0.69,+0.05,3
105/07/11,90000,56100,0.62,0.63,0.62,0.62,-0.07,5
105/07/12,47000,26910,0.57,0.58,0.57,0.57,-0.05,4
105/07/13,63000,33890,0.54,0.54,0.53,0.53,-0.04,2
105/07/14,0,0,---,---,---,---,---,0
105/07/15,56000,31920,0.57,0.57,0.57,0.57,+0.02,2
105/07/18,55000,30050,0.54,0.55,0.54,0.55,-0.02,3
105/07/19,65000,31050,0.48,0.48,0.47,0.47,-0.08,2
105/07/20,0,0,---,---,---,---,---,0
105/07/21,50000,22000,0.44,0.44,0.44,0.44,-0.03,1
105/07/22,0,0,---,---,---,---,---,0
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
105/07/27,0,0,---,---,---,---,---,0
105/07/28,0,0,---,---,---,---,---,0
105/07/29,93000,31620,0.34,0.34,0.34,0.34,-0.07,2
105/08/01,228000,64120,0.29,0.29,0.27,0.29,-0.05,7
105/08/02,100000,28000,0.28,0.28,0.28,0.28,-0.01,1
105/08/03,0,0,---,---,---,---,---,0
105/08/04,38000,9600,0.26,0.26,0.25,0.25,-0.05,2
105/08/05,0,0,---,---,---,---,---,0
105/08/08,20000,3400,0.18,0.18,0.16,0.16,-0.08,2
105/08/09,24000,3440,0.15,0.15,0.13,0.15,-0.01,4
105/08/10,4000,460,0.11,0.13,0.11,0.13,-0.02,3
105/08/11,0,0,---,---,---,---,---,0
105/08/12,52000,3640,0.07,0.07,0.07,0.07,-0.04,1
105/08/15,20000,1400,0.07,0.07,0.07,0.07,0.00,1
