105/12/09,10000,9500,0.95,0.95,0.95,0.95,-0.01,1
105/12/12,297000,304670,0.99,1.05,0.99,1.04,+0.09,7
105/12/13,283000,287280,1.02,1.03,1.01,1.03,-0.01,6
105/12/14,0,0,---,---,---,---,---,0
105/12/15,14000,14480,1.04,1.04,1.02,1.02,-0.01,2
105/12/16,10000,9800,0.98,0.98,0.98,0.98,-0.04,1
105/12/19,281000,279790,0.99,1.00,0.99,1.00,+0.02,3
105/12/20,281000,264560,0.94,0.96,0.94,0.96,-0.04,4
105/12/21,77000,73920,0.96,0.96,0.96,0.96,0.00,3
105/12/22,62000,58280,0.94,0.94,0.94,0.94,-0.02,1
105/12/23,42000,40320,0.96,0.96,0.96,0.96,+0.02,1
105/12/26,262000,258020,0.98,1.01,0.98,0.98,+0.02,5
105/12/27,437000,422390,0.94,0.99,0.94,0.99,+0.01,8
105/12/28,202000,189880,0.94,0.94,0.94,0.94,-0.05,2
105/12/29,0,0,---,---,---,---,---,0
105/12/30,0,0,---,---,---,---,---,0
106/01/03,0,0,---,---,---,---,---,0
106/01/04,0,0,---,---,---,---,---,0
106/01/05,0,0,---,---,---,---,---,0
106/01/06,0,0,---,---,---,---,---,0
106/01/09,113000,104200,0.92,0.98,0.92,0.98,+0.09,2
106/01/10,114000,103870,0.91,0.94,0.89,0.89,-0.09,5
106/01/11,152000,141320,0.88,0.94,0.88,0.94,+0.05,4
106/01/12,151000,131370,0.87,0.87,0.87,0.87,-0.07,3
106/01/13,0,0,---,---,---,---,---,0
106/01/16,307000,277140,0.90,0.94,0.90,0.94,+0.06,6
106/01/17,256000,232520,0.89,0.93,0.89,0.93,-0.01,3
