105/12/09,16000,10720,0.67,0.67,0.67,0.67,0.00,2
105/12/12,15000,10050,0.67,0.67,0.67,0.67,0.00,1
105/12/13,10000,6800,0.68,0.68,0.68,0.68,+0.01,1
105/12/14,0,0,---,---,---,---,---,0
105/12/15,120000,77350,0.64,0.65,0.64,0.65,+0.01,7
105/12/16,40000,25400,0.64,0.64,0.63,0.63,-0.02,3
105/12/19,294000,158120,0.54,0.56,0.50,0.55,-0.08,16
105/12/20,185000,101050,0.57,0.57,0.53,0.53,-0.02,10
105/12/21,350000,184150,0.51,0.54,0.51,0.53,0.00,12
105/12/22,235000,126900,0.54,0.54,0.54,0.54,+0.01,4
105/12/23,550000,278550,0.52,0.52,0.49,0.50,-0.04,18
105/12/26,51000,25500,0.50,0.50,0.50,0.50,0.00,2
105/12/27,30000,15200,0.50,0.51,0.50,0.51,+0.01,3
105/12/28,299000,146000,0.50,0.50,0.48,0.49,-0.02,11
105/12/29,400000,188000,0.47,0.47,0.47,0.47,-0.02,4
105/12/30,331000,152270,0.46,0.47,0.46,0.46,-0.01,5
106/01/03,300000,130790,0.44,0.44,0.42,0.43,-0.03,8
106/01/04,171000,76700,0.44,0.45,0.43,0.45,+0.02,7
106/01/05,1102000,484980,0.45,0.45,0.44,0.44,-0.01,10
106/01/06,83000,36140,0.44,0.44,0.42,0.42,-0.02,5
106/01/09,63000,25880,0.42,0.42,0.39,0.41,-0.01,10
106/01/10,497000,180550,0.41,0.41,0.34,0.34,-0.07,18
106/01/11,3403000,944950,0.32,0.32,0.25,0.25,-0.09,90
106/01/12,3479000,935110,0.26,0.30,0.24,0.28,+0.03,75
106/01/13,3072000,883430,0.29,0.31,0.25,0.31,+0.03,49
106/01/16,264000,78010,0.30,0.33,0.29,0.32,+0.01,17
106/01/17,623000,196450,0.30,0.34,0.28,0.33,+0.01,26
106/01/18,310000,99400,0.33,0.33,0.30,0.31,-0.02,8
106/01/19,121000,38500,0.31,0.35,0.31,0.33,+0.02,9
106/01/20,30000,9700,0.31,0.35,0.31,0.35,+0.02,2
106/01/23,321000,99550,0.31,0.35,0.31,0.35,0.00,4
106/01/24,162000,51840,0.32,0.32,0.32,0.32,-0.03,5
106/02/02,19000,4940,0.26,0.26,0.26,0.26,-0.06,1
106/02/03,5000,1350,0.27,0.27,0.27,0.27,+0.01,1
106/02/06,30000,6900,0.23,0.23,0.23,0.23,-0.04,1
106/02/07,0,0,---,---,---,---,---,0
106/02/08,99000,21780,0.22,0.22,0.22,0.22,-0.01,1
106/02/09,0,0,---,---,---,---,---,0
106/02/10,0,0,---,---,---,---,---,0
106/02/13,0,0,---,---,---,---,---,0
106/02/14,0,0,---,---,---,---,---,0
106/02/15,0,0,---,---,---,---,---,0
106/02/16,0,0,---,---,---,---,---,0
106/02/17,0,0,---,---,---,---,---,0
106/02/18,0,0,---,---,---,---,---,0
106/02/20,0,0,---,---,---,---,---,0
