105/08/16,0,0,---,---,---,---,---,0
105/08/17,0,0,---,---,---,---,---,0
105/08/18,0,0,---,---,---,---,---,0
105/08/19,114000,195180,1.72,1.72,1.66,1.66,-0.05,5
105/08/22,99000,150480,1.52,1.52,1.52,1.52,-0.14,1
105/08/23,0,0,---,---,---,---,---,0
105/08/24,0,0,---,---,---,---,---,0
105/08/25,0,0,---,---,---,---,---,0
105/08/26,10000,14700,1.47,1.47,1.47,1.47,-0.11,1
105/08/29,246000,368590,1.45,1.54,1.45,1.53,+0.06,14
105/08/30,306000,476550,1.53,1.57,1.53,1.56,+0.03,10
105/08/31,50000,74000,1.48,1.48,1.48,1.48,-0.08,1
105/09/01,30000,42700,1.42,1.43,1.42,1.42,-0.06,5
105/09/02,25000,35650,1.42,1.47,1.41,1.47,+0.05,3
105/09/05,0,0,---,---,---,---,---,0
105/09/06,40000,56200,1.41,1.41,1.40,1.40,-0.07,3
105/09/07,80000,119970,1.44,1.52,1.44,1.51,+0.11,7
105/09/08,152000,244860,1.61,1.65,1.57,1.57,+0.06,17
105/09/09,217000,341630,1.57,1.61,1.57,1.57,0.00,11
105/09/10,137000,210360,1.52,1.58,1.51,1.58,+0.01,8
105/09/12,855000,1353930,1.60,1.63,1.54,1.60,+0.02,34
105/09/13,590000,949580,1.63,1.67,1.56,1.58,-0.02,40
105/09/14,591000,886690,1.52,1.53,1.44,1.48,-0.10,28
105/09/19,2002000,3151670,1.50,1.88,1.50,1.68,+0.20,197
105/09/20,2477000,4240000,1.71,1.78,1.65,1.78,+0.10,125
105/09/21,755000,1329440,1.75,1.78,1.73,1.77,-0.01,24
105/09/22,166000,299530,1.78,1.88,1.78,1.83,+0.06,9
105/09/23,19000,37560,1.90,2.11,1.90,2.11,+0.28,5
105/09/26,150000,305210,2.06,2.07,2.02,2.07,-0.04,15
105/09/29,222000,436420,1.99,2.01,1.91,1.91,-0.16,19
105/09/30,170000,302200,1.81,1.81,1.73,1.73,-0.18,11
105/10/03,18000,31940,1.80,1.80,1.76,1.78,+0.05,3
105/10/04,350000,609250,1.75,1.75,1.73,1.73,-0.05,6
105/10/05,30000,51200,1.71,1.71,1.70,1.70,-0.03,2
105/10/06,128000,213110,1.67,1.69,1.66,1.69,-0.01,6
105/10/07,646000,1145460,1.83,1.90,1.75,1.77,+0.08,25
105/10/11,427000,712200,1.74,1.75,1.55,1.60,-0.17,29
105/10/12,46000,73220,1.62,1.62,1.56,1.56,-0.04,5
105/10/13,85000,132350,1.58,1.58,1.55,1.55,-0.01,6
105/10/14,342000,458690,1.55,1.55,1.20,1.30,-0.25,26
105/10/17,225000,273570,1.23,1.28,1.20,1.28,-0.02,12
105/10/18,257000,293270,1.20,1.21,1.09,1.15,-0.13,15
105/10/19,11000,13070,1.19,1.19,1.17,1.17,+0.02,2
105/10/20,215000,244250,1.17,1.17,1.10,1.12,-0.05,14
105/10/21,65000,72500,1.10,1.13,1.10,1.13,+0.01,5
