105/06/20,0,0,--,--,--,--,,0
105/06/21,0,0,--,--,--,--,,0
105/06/22,0,0,--,--,--,--,,0
105/06/23,0,0,--,--,--,--,,0
105/06/24,0,0,--,--,--,--,,0
105/06/27,10000,36800,3.68,3.68,3.68,3.68,X,1
105/06/28,0,0,--,--,--,--,,0
105/06/29,0,0,--,--,--,--,,0
105/06/30,191000,624960,3.27,3.30,3.25,3.25,X,10
105/07/01,160000,498800,3.13,3.13,3.08,3.08,-0.17,4
105/07/04,185000,558550,3.03,3.03,2.99,3.03,-0.05,5
105/07/05,380000,1184500,3.14,3.14,3.08,3.09,0.06,4
105/07/06,90000,298800,3.26,3.36,3.26,3.36,0.27,3
105/07/07,60000,193200,3.25,3.25,3.19,3.19,-0.17,3
105/07/11,130000,372300,2.84,2.89,2.84,2.84,-0.35,5
105/07/12,125000,348000,2.80,2.80,2.76,2.77,-0.07,4
105/07/13,0,0,--,--,--,--,,0
105/07/14,320000,861700,2.74,2.74,2.67,2.71,X,5
105/07/15,140000,361000,2.65,2.65,2.50,2.52,-0.19,5
105/07/18,146000,348590,2.45,2.45,2.34,2.34,-0.18,6
105/07/19,145000,330550,2.35,2.35,2.26,2.27,-0.07,3
105/07/20,347000,796730,2.23,2.33,2.20,2.29,0.02,6
105/07/21,263000,556680,2.19,2.19,2.05,2.11,-0.18,8
105/07/22,505000,1084380,2.10,2.18,2.10,2.18,0.07,13
105/07/25,290000,603400,2.08,2.16,2.05,2.16,-0.02,5
105/07/26,192000,429410,2.27,2.27,2.19,2.19,0.03,9
105/07/27,195000,402550,2.05,2.14,2.02,2.10,-0.09,14
105/07/28,127000,262680,2.13,2.13,2.04,2.06,-0.04,3
105/07/29,43000,92620,2.16,2.18,2.12,2.16,0.10,5
105/08/01,1000,2020,2.02,2.02,2.02,2.02,-0.14,1
105/08/02,30000,61100,2.03,2.04,2.03,2.04,0.02,3
105/08/03,14000,31360,2.31,2.31,2.17,2.17,0.13,2
105/08/04,36000,80580,2.18,2.28,2.18,2.18,0.01,5
105/08/05,115000,224400,1.95,1.96,1.95,1.96,-0.22,2
105/08/08,140000,259500,1.84,1.91,1.84,1.85,-0.11,5
105/08/09,10000,18000,1.80,1.80,1.80,1.80,-0.05,1
105/08/10,70000,128150,1.79,1.84,1.79,1.81,0.01,3
105/08/11,40000,72850,1.82,1.93,1.76,1.93,0.12,4
105/08/12,53000,96250,1.82,1.82,1.80,1.80,-0.13,4
105/08/15,42000,75750,1.81,1.81,1.79,1.79,-0.01,4
105/08/16,70000,124280,1.76,1.82,1.76,1.82,0.03,2
105/08/17,0,0,--,--,--,--,,0
105/08/18,0,0,--,--,--,--,,0
105/08/19,0,0,--,--,--,--,,0
105/08/22,0,0,--,--,--,--,,0
105/08/23,0,0,--,--,--,--,,0
105/08/24,0,0,--,--,--,--,,0
105/08/25,27000,49530,1.84,1.84,1.83,1.83,X,2
105/08/26,63000,113080,1.82,1.82,1.77,1.79,-0.04,6
105/08/29,40000,76380,1.79,2.01,1.79,1.97,0.18,5
105/08/30,41000,75200,1.81,1.87,1.81,1.87,-0.10,5
105/08/31,10000,19850,1.98,1.99,1.98,1.99,0.12,2
