106/10/06,0,0,---,---,---,---,---,0
106/10/11,0,0,---,---,---,---,---,0
106/10/12,645000,1009600,1.50,1.66,1.50,1.52,+0.11,12
106/10/13,1748000,2950090,1.57,1.79,1.56,1.79,+0.27,57
106/10/16,1409000,2565260,1.81,1.93,1.74,1.78,-0.01,36
106/10/17,519000,915930,1.79,1.79,1.73,1.75,-0.03,31
106/10/18,230000,396840,1.75,1.77,1.59,1.62,-0.13,7
106/10/19,201000,346650,1.64,1.78,1.64,1.78,+0.16,10
106/10/20,328000,668290,2.00,2.17,1.65,1.65,-0.13,14
106/10/23,689000,1246070,1.67,1.88,1.67,1.82,+0.17,21
106/10/24,578000,1025040,1.81,1.81,1.75,1.75,-0.07,9
106/10/27,208000,353010,1.67,1.71,1.60,1.60,-0.06,4
106/10/30,250000,392500,1.61,1.61,1.42,1.42,-0.18,4
106/11/01,653000,1037730,1.52,1.67,1.52,1.60,+0.08,25
106/11/02,463000,711980,1.58,1.61,1.46,1.50,-0.10,11
106/11/03,80000,113000,1.42,1.42,1.40,1.40,-0.10,3
106/11/08,241000,362030,1.53,1.56,1.46,1.56,+0.23,9
106/11/09,35000,51300,1.50,1.50,1.44,1.44,-0.12,3
106/11/13,119000,183470,1.48,1.60,1.48,1.51,+0.13,10
106/11/14,1030000,1734580,1.60,1.88,1.60,1.88,+0.37,29
106/11/20,422000,731260,1.67,1.78,1.67,1.68,0.00,28
106/11/21,372000,613570,1.66,1.72,1.60,1.60,-0.08,15
