106/04/07,0,0,---,---,---,---,---,0
106/04/10,1130000,1522020,1.27,1.49,1.27,1.49,+0.32,36
106/04/11,1859000,2912290,1.49,1.82,1.46,1.62,+0.13,62
106/04/12,1172000,1877890,1.58,1.71,1.43,1.66,+0.04,53
106/04/13,613000,1094880,1.77,1.85,1.65,1.66,0.00,32
106/04/14,115000,185190,1.64,1.69,1.43,1.44,-0.22,9
106/04/17,649000,1071340,1.60,1.82,1.52,1.71,+0.27,24
106/04/18,653000,1088460,1.69,1.80,1.62,1.78,+0.07,24
106/04/19,140000,209600,1.48,1.55,1.48,1.55,-0.23,4
106/04/20,379000,575970,1.41,1.60,1.41,1.46,-0.09,29
106/04/21,325000,542420,1.62,1.73,1.62,1.66,+0.20,21
106/04/24,163000,257740,1.65,1.65,1.50,1.55,-0.11,25
106/04/25,45000,65770,1.48,1.55,1.42,1.55,0.00,6
106/04/26,29000,45970,1.61,1.61,1.53,1.53,-0.02,3
106/04/27,285000,468240,1.54,1.86,1.50,1.86,+0.33,24
106/04/28,160000,282200,1.78,1.79,1.70,1.70,-0.16,11
106/05/02,90000,143340,1.65,1.65,1.57,1.57,-0.13,4
106/05/03,41000,66390,1.59,1.63,1.59,1.63,+0.06,4
106/05/04,63000,91490,1.47,1.47,1.44,1.46,-0.17,8
106/05/05,35000,51450,1.53,1.53,1.44,1.44,-0.02,4
