106/01/10,0,0,---,---,---,---,---,0
106/01/11,0,0,---,---,---,---,---,0
106/01/12,0,0,---,---,---,---,---,0
106/01/13,100000,98500,1.00,1.00,0.97,0.97,-0.11,2
106/01/16,200000,185000,0.94,0.94,0.92,0.92,-0.05,3
106/01/17,379000,353600,0.94,0.94,0.90,0.90,-0.02,6
106/01/18,1243000,976360,0.88,0.88,0.73,0.74,-0.16,33
106/01/19,2088000,1490040,0.76,0.79,0.63,0.66,-0.08,47
106/01/20,2600000,1643040,0.58,0.70,0.55,0.70,+0.04,48
106/01/23,2006000,1241880,0.66,0.66,0.55,0.55,-0.15,37
106/01/24,1779000,949030,0.55,0.59,0.50,0.57,+0.02,30
106/02/02,1438000,730660,0.54,0.54,0.48,0.50,-0.07,25
106/02/03,1789000,960320,0.50,0.58,0.50,0.58,+0.08,19
106/02/06,549000,314900,0.57,0.59,0.57,0.58,0.00,11
106/02/07,167000,86250,0.55,0.55,0.51,0.53,-0.05,7
106/02/08,1666000,790680,0.49,0.50,0.41,0.41,-0.12,33
106/02/09,2032000,688840,0.36,0.37,0.29,0.29,-0.12,27
106/02/10,979000,290100,0.24,0.33,0.24,0.33,+0.04,17
106/02/13,269000,83140,0.31,0.31,0.29,0.31,-0.02,11
106/02/14,3050000,1016950,0.30,0.36,0.29,0.31,0.00,30
106/02/15,86000,25060,0.29,0.31,0.29,0.31,0.00,5
106/02/16,1154000,317720,0.30,0.34,0.26,0.29,-0.02,37
106/02/17,641000,179560,0.27,0.29,0.27,0.29,0.00,3
106/02/18,950000,211750,0.23,0.24,0.21,0.23,-0.06,15
106/02/20,522000,137310,0.23,0.30,0.23,0.30,+0.07,17
106/02/21,397000,105020,0.27,0.30,0.25,0.25,-0.05,14
106/02/22,1158000,232900,0.23,0.23,0.19,0.20,-0.05,37
106/02/23,651000,127310,0.19,0.22,0.19,0.22,+0.02,24
106/02/24,764000,169280,0.22,0.23,0.21,0.22,0.00,12
106/03/01,104000,19250,0.19,0.22,0.17,0.22,0.00,7
106/03/02,661000,149410,0.23,0.24,0.22,0.23,+0.01,15
106/03/03,211000,43010,0.21,0.21,0.20,0.20,-0.03,5
106/03/06,180000,36000,0.20,0.20,0.20,0.20,0.00,3
