105/11/22,0,0,---,---,---,---,---,0
105/11/23,492000,781480,1.54,1.73,1.54,1.72,+0.25,19
105/11/24,602000,990480,1.64,1.72,1.60,1.62,-0.10,13
105/11/25,162000,270780,1.63,1.70,1.63,1.68,+0.06,6
105/11/28,110000,181440,1.65,1.65,1.62,1.62,-0.06,3
105/11/29,0,0,---,---,---,---,---,0
105/11/30,10000,13100,1.31,1.31,1.31,1.31,-0.19,1
105/12/01,96000,137900,1.42,1.47,1.42,1.45,+0.14,6
105/12/02,126000,170880,1.38,1.38,1.35,1.35,-0.10,2
105/12/05,100000,142000,1.42,1.42,1.42,1.42,+0.07,1
105/12/06,80000,117550,1.46,1.49,1.46,1.49,+0.07,2
105/12/07,222000,330340,1.49,1.51,1.44,1.48,-0.01,12
105/12/08,507000,820770,1.49,1.67,1.49,1.66,+0.18,18
105/12/09,1355000,2313730,1.62,1.80,1.60,1.74,+0.08,32
105/12/12,586000,1022070,1.77,1.77,1.67,1.67,-0.07,17
105/12/13,590000,906220,1.54,1.55,1.50,1.50,-0.17,7
105/12/14,134000,191780,1.42,1.45,1.42,1.45,-0.05,4
105/12/15,88000,125360,1.43,1.43,1.31,1.31,-0.14,3
105/12/16,23000,32030,1.36,1.46,1.36,1.46,+0.15,3
105/12/19,541000,814290,1.46,1.56,1.46,1.46,0.00,16
105/12/20,444000,639540,1.43,1.46,1.41,1.41,-0.05,11
105/12/21,39000,55760,1.42,1.44,1.42,1.44,+0.03,2
105/12/22,43000,58180,1.38,1.38,1.34,1.34,-0.10,3
105/12/23,50000,65500,1.31,1.31,1.31,1.31,-0.03,1
105/12/26,0,0,---,---,---,---,---,0
105/12/27,96000,129810,1.33,1.39,1.33,1.38,+0.11,6
105/12/28,132000,189740,1.37,1.45,1.37,1.44,+0.06,5
105/12/29,100000,147800,1.45,1.52,1.45,1.52,+0.08,3
105/12/30,140000,221700,1.59,1.59,1.57,1.58,+0.06,3
106/01/03,622000,1029150,1.63,1.72,1.61,1.72,+0.14,21
106/01/04,608000,1028620,1.69,1.77,1.65,1.76,+0.04,12
106/01/05,241000,414300,1.76,1.82,1.64,1.69,-0.07,14
106/01/06,51000,83790,1.62,1.66,1.61,1.66,-0.03,3
106/01/09,32000,52820,1.66,1.66,1.65,1.65,-0.01,4
106/01/10,0,0,---,---,---,---,---,0
106/01/11,69000,94090,1.35,1.45,1.31,1.45,-0.05,5
106/01/12,296000,441740,1.43,1.52,1.43,1.45,0.00,11
106/01/13,435000,638170,1.40,1.56,1.38,1.56,+0.11,16
106/01/16,235000,348000,1.46,1.51,1.43,1.43,-0.13,7
106/01/17,100000,150000,1.50,1.50,1.50,1.50,+0.07,1
106/01/18,0,0,---,---,---,---,---,0
106/01/19,495000,769820,1.53,1.60,1.49,1.50,+0.03,25
106/01/20,416000,606030,1.44,1.51,1.42,1.47,-0.03,15
106/01/23,29000,40710,1.41,1.41,1.39,1.39,-0.08,3
106/01/24,62000,81520,1.32,1.33,1.26,1.26,-0.13,4
106/02/02,0,0,---,---,---,---,---,0
106/02/03,24000,26250,1.09,1.10,1.09,1.10,-0.07,2
106/02/06,80000,85950,1.09,1.09,1.06,1.07,-0.03,5
106/02/07,76000,73150,0.98,0.99,0.95,0.96,-0.11,4
106/02/08,618000,532540,0.91,0.91,0.84,0.85,-0.11,11
106/02/09,367000,319600,0.90,0.92,0.85,0.86,+0.01,8
106/02/10,323000,276150,0.87,0.87,0.84,0.87,+0.01,4
106/02/13,100000,96510,0.96,0.99,0.95,0.95,+0.08,5
