105/10/17,30000,25600,0.85,0.86,0.85,0.86,-0.30,2
105/10/18,21000,17230,0.82,0.83,0.82,0.83,-0.03,2
105/10/19,0,0,---,---,---,---,---,0
105/10/20,10000,8000,0.80,0.80,0.80,0.80,0.00,1
105/10/21,0,0,---,---,---,---,---,0
105/10/24,131000,107990,0.80,0.83,0.80,0.83,+0.04,6
105/10/25,100000,82000,0.82,0.82,0.82,0.82,-0.01,3
105/10/26,10000,8200,0.82,0.82,0.82,0.82,0.00,1
105/10/27,60000,50400,0.84,0.84,0.84,0.84,+0.02,2
105/10/28,120000,104400,0.87,0.87,0.87,0.87,+0.03,5
105/10/31,416000,376530,0.88,0.92,0.87,0.92,+0.05,6
105/11/01,220000,197000,0.90,0.90,0.88,0.88,-0.04,5
105/11/02,208000,189980,0.88,0.93,0.88,0.92,+0.04,10
105/11/03,176000,170360,0.95,1.01,0.93,1.01,+0.09,14
105/11/04,148000,141460,1.01,1.01,0.94,0.94,-0.07,7
105/11/07,142000,135640,0.93,0.99,0.93,0.97,+0.03,8
105/11/08,365000,370630,1.00,1.03,1.00,1.00,+0.03,14
105/11/09,151000,149870,0.97,1.05,0.97,1.05,+0.05,14
105/11/10,5000,4800,0.96,0.96,0.96,0.96,-0.09,1
105/11/11,0,0,---,---,---,---,---,0
105/11/14,110000,111100,1.01,1.01,1.01,1.01,+0.03,2
105/11/15,0,0,---,---,---,---,---,0
105/11/16,300000,289000,0.96,0.97,0.96,0.97,-0.05,3
105/11/17,31000,30580,0.98,1.03,0.98,1.03,+0.06,3
105/11/18,5000,5350,1.07,1.07,1.07,1.07,+0.04,1
105/11/21,0,0,---,---,---,---,---,0
105/11/22,68000,65960,0.97,0.97,0.97,0.97,-0.10,2
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,180000,168400,0.94,0.94,0.93,0.93,-0.04,3
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,10000,10000,1.00,1.00,1.00,1.00,-0.02,1
105/12/07,0,0,---,---,---,---,---,0
105/12/08,5000,4300,0.86,0.86,0.86,0.86,-0.12,1
105/12/09,328000,276170,0.83,0.85,0.83,0.84,-0.02,8
105/12/12,313000,256940,0.83,0.83,0.82,0.82,-0.02,2
105/12/13,45000,39150,0.87,0.87,0.87,0.87,+0.05,1
105/12/14,45000,38250,0.85,0.85,0.85,0.85,-0.02,1
105/12/15,531000,475840,0.89,0.91,0.89,0.90,+0.05,9
105/12/16,532000,483140,0.90,0.94,0.90,0.94,+0.04,6
105/12/19,10000,9400,0.94,0.94,0.94,0.94,0.00,1
105/12/20,10000,9500,0.95,0.95,0.95,0.95,+0.01,1
105/12/21,21000,19620,0.95,0.95,0.92,0.92,-0.03,2
105/12/22,60000,56400,0.95,0.95,0.93,0.93,+0.01,6
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
105/12/27,10000,9200,0.92,0.92,0.92,0.92,-0.02,1
105/12/28,0,0,---,---,---,---,---,0
105/12/29,0,0,---,---,---,---,---,0
105/12/30,0,0,---,---,---,---,---,0
106/01/03,0,0,---,---,---,---,---,0
106/01/04,0,0,---,---,---,---,---,0
106/01/05,0,0,---,---,---,---,---,0
106/01/06,0,0,---,---,---,---,---,0
106/01/09,0,0,---,---,---,---,---,0
106/01/10,0,0,---,---,---,---,---,0
106/01/11,0,0,---,---,---,---,---,0
106/01/12,0,0,---,---,---,---,---,0
106/01/13,0,0,---,---,---,---,---,0
106/01/16,60000,55200,0.92,0.92,0.92,0.92,+0.03,1
106/01/17,0,0,---,---,---,---,---,0
106/01/18,0,0,---,---,---,---,---,0
106/01/19,0,0,---,---,---,---,---,0
106/01/20,0,0,---,---,---,---,---,0
106/01/23,0,0,---,---,---,---,---,0
106/01/24,0,0,---,---,---,---,---,0
106/02/02,0,0,---,---,---,---,---,0
106/02/03,0,0,---,---,---,---,---,0
106/02/06,0,0,---,---,---,---,---,0
106/02/07,0,0,---,---,---,---,---,0
106/02/08,0,0,---,---,---,---,---,0
106/02/09,0,0,---,---,---,---,---,0
106/02/10,0,0,---,---,---,---,---,0
106/02/13,30000,32300,1.06,1.09,1.06,1.09,+0.11,3
106/02/14,30000,30000,1.00,1.00,1.00,1.00,-0.09,1
106/02/15,0,0,---,---,---,---,---,0
106/02/16,0,0,---,---,---,---,---,0
106/02/17,0,0,---,---,---,---,---,0
106/02/18,0,0,---,---,---,---,---,0
106/02/20,0,0,---,---,---,---,---,0
106/02/21,0,0,---,---,---,---,---,0
106/02/22,0,0,---,---,---,---,---,0
106/02/23,0,0,---,---,---,---,---,0
106/02/24,0,0,---,---,---,---,---,0
106/03/01,0,0,---,---,---,---,---,0
106/03/02,0,0,---,---,---,---,---,0
106/03/03,0,0,---,---,---,---,---,0
106/03/06,0,0,---,---,---,---,---,0
