103/08/27,83000,33710,0.40,0.45,0.40,0.45,-0.17,5
103/08/28,381000,160530,0.42,0.43,0.42,0.43,-0.02,6
103/08/29,204000,87700,0.42,0.43,0.42,0.43,0.00,3
103/09/01,6000,2280,0.38,0.38,0.38,0.38,-0.05,2
103/09/02,11000,4180,0.38,0.38,0.38,0.38,0.00,2
103/09/03,7000,2590,0.37,0.37,0.37,0.37,-0.01,1
103/09/04,500000,185000,0.37,0.37,0.37,0.37,0.00,2
103/09/05,0,0,---,---,---,---,---,0
103/09/09,0,0,---,---,---,---,---,0
103/09/10,0,0,---,---,---,---,---,0
103/09/11,0,0,---,---,---,---,---,0
103/09/12,0,0,---,---,---,---,---,0
103/09/15,45000,14850,0.33,0.33,0.33,0.33,+0.02,2
103/09/16,0,0,---,---,---,---,---,0
103/09/17,15000,4650,0.31,0.31,0.31,0.31,-0.01,1
103/09/18,0,0,---,---,---,---,---,0
103/09/19,0,0,---,---,---,---,---,0
103/09/22,0,0,---,---,---,---,---,0
103/09/23,0,0,---,---,---,---,---,0
103/09/24,0,0,---,---,---,---,---,0
103/09/25,0,0,---,---,---,---,---,0
103/09/26,0,0,---,---,---,---,---,0
103/09/29,0,0,---,---,---,---,---,0
103/09/30,0,0,---,---,---,---,---,0
103/10/01,0,0,---,---,---,---,---,0
103/10/02,0,0,---,---,---,---,---,0
103/10/03,30000,9000,0.30,0.30,0.30,0.30,-0.02,1
103/10/06,0,0,---,---,---,---,---,0
103/10/07,0,0,---,---,---,---,---,0
103/10/08,15000,3000,0.20,0.20,0.20,0.20,-0.02,1
103/10/09,10000,2100,0.21,0.21,0.21,0.21,+0.01,1
103/10/13,0,0,---,---,---,---,---,0
103/10/14,15000,4500,0.30,0.30,0.30,0.30,+0.02,1
103/10/15,20000,6000,0.30,0.30,0.30,0.30,0.00,1
103/10/16,20000,5600,0.28,0.28,0.28,0.28,-0.02,1
103/10/17,5000,1490,0.30,0.30,0.29,0.29,+0.01,2
103/10/20,57000,18380,0.32,0.35,0.32,0.32,+0.03,5
103/10/21,60000,19800,0.32,0.34,0.32,0.34,+0.02,4
103/10/22,683000,222830,0.32,0.33,0.31,0.33,-0.01,7
103/10/23,390000,122200,0.32,0.33,0.30,0.32,-0.01,9
103/10/24,450000,134500,0.30,0.30,0.29,0.30,-0.02,7
103/10/27,3611000,1047980,0.29,0.31,0.27,0.28,-0.02,69
103/10/28,1268000,309760,0.25,0.27,0.23,0.25,-0.03,45
103/10/29,2625000,563250,0.23,0.23,0.20,0.20,-0.05,39
103/10/30,601000,114240,0.20,0.22,0.18,0.20,0.00,19
