106/09/15,222000,230700,1.01,1.08,1.00,1.08,+0.09,21
106/09/18,231000,238990,1.05,1.05,1.01,1.02,-0.06,19
106/09/20,12000,10540,0.94,0.94,0.85,0.85,-0.05,3
106/09/21,48000,44540,0.89,0.95,0.89,0.89,+0.04,11
106/09/22,64000,55290,0.89,0.89,0.82,0.82,-0.07,10
106/09/25,17000,12310,0.73,0.73,0.71,0.71,-0.11,5
106/09/26,15000,11200,0.79,0.79,0.70,0.70,-0.01,3
106/09/27,203000,156190,0.73,0.77,0.73,0.77,+0.07,3
106/09/28,310000,248740,0.79,0.82,0.78,0.80,+0.03,14
106/09/29,100000,79390,0.79,0.80,0.79,0.79,-0.01,7
106/09/30,60000,48500,0.81,0.81,0.80,0.80,+0.01,4
106/10/03,105000,87850,0.84,0.84,0.77,0.77,-0.05,2
106/10/06,210000,147640,0.73,0.73,0.68,0.69,-0.09,11
106/10/11,0,0,---,---,---,---,---,0
106/10/12,100000,58000,0.58,0.58,0.58,0.58,-0.11,1
106/10/13,400000,263000,0.64,0.67,0.64,0.66,+0.08,4
106/10/16,400000,272320,0.69,0.69,0.67,0.68,+0.02,13
106/10/17,0,0,---,---,---,---,---,0
106/10/18,0,0,---,---,---,---,---,0
106/10/19,0,0,---,---,---,---,---,0
106/10/20,0,0,---,---,---,---,---,0
106/10/23,0,0,---,---,---,---,---,0
106/10/24,200000,126000,0.63,0.63,0.63,0.63,+0.06,2
106/10/27,100000,47000,0.47,0.47,0.47,0.47,-0.05,1
106/10/30,10000,3300,0.33,0.33,0.33,0.33,-0.14,1
106/11/01,31000,11800,0.40,0.40,0.36,0.36,+0.02,3
106/11/02,6000,2160,0.36,0.36,0.36,0.36,0.00,1
106/11/03,0,0,---,---,---,---,---,0
106/11/08,10000,4000,0.40,0.40,0.40,0.40,+0.05,1
106/11/09,0,0,---,---,---,---,---,0
106/11/13,0,0,---,---,---,---,---,0
106/11/14,440000,156200,0.34,0.37,0.34,0.37,+0.06,6
106/11/20,0,0,---,---,---,---,---,0
106/11/21,240000,84000,0.35,0.35,0.35,0.35,+0.02,2
106/11/22,230000,87800,0.38,0.39,0.38,0.38,+0.03,3
106/11/24,0,0,---,---,---,---,---,0
106/11/27,0,0,---,---,---,---,---,0
106/11/28,0,0,---,---,---,---,---,0
106/11/29,0,0,---,---,---,---,---,0
106/11/30,10000,3300,0.33,0.33,0.33,0.33,-0.05,1
106/12/01,0,0,---,---,---,---,---,0
106/12/04,10000,3300,0.33,0.33,0.33,0.33,+0.02,1
106/12/06,0,0,---,---,---,---,---,0
106/12/07,0,0,---,---,---,---,---,0
106/12/08,0,0,---,---,---,---,---,0
106/12/11,0,0,---,---,---,---,---,0
106/12/12,0,0,---,---,---,---,---,0
106/12/13,0,0,---,---,---,---,---,0
106/12/14,0,0,---,---,---,---,---,0
106/12/15,0,0,---,---,---,---,---,0
106/12/19,0,0,---,---,---,---,---,0
106/12/20,0,0,---,---,---,---,---,0
106/12/21,0,0,---,---,---,---,---,0
