101/10/23,0,0,--,--,--,--,,0
101/10/24,0,0,--,--,--,--,,0
101/10/25,297000,243540,0.82,0.82,0.82,0.82,X,3
101/10/26,297000,255420,0.86,0.86,0.86,0.86,0.04,3
101/10/29,0,0,--,--,--,--,,0
101/10/30,50000,44000,0.88,0.88,0.88,0.88,X,1
101/10/31,20000,18800,0.93,0.95,0.93,0.95,0.07,2
101/11/01,93000,95830,1.04,1.05,0.99,1.01,0.06,5
101/11/02,0,0,--,--,--,--,,0
101/11/05,0,0,--,--,--,--,,0
101/11/06,0,0,--,--,--,--,,0
101/11/07,13000,11310,0.87,0.87,0.87,0.87,X,1
101/11/08,100000,92000,0.92,0.92,0.92,0.92,0.05,2
101/11/09,50000,46000,0.92,0.92,0.92,0.92,,1
101/11/12,20000,19600,0.97,0.99,0.97,0.99,0.07,2
101/11/13,1000,1010,1.01,1.01,1.01,1.01,0.02,1
101/11/14,41000,33890,0.89,0.89,0.82,0.82,-0.19,5
101/11/15,100000,85300,0.86,0.86,0.80,0.80,-0.02,4
101/11/16,34000,26520,0.78,0.78,0.78,0.78,-0.02,2
101/11/19,117000,87720,0.77,0.77,0.73,0.73,-0.05,5
101/11/20,44000,31780,0.72,0.73,0.72,0.73,,2
101/11/21,35000,26400,0.74,0.76,0.74,0.76,0.03,2
101/11/22,2000,1520,0.76,0.76,0.76,0.76,,1
101/11/23,35000,24850,0.71,0.71,0.71,0.71,-0.05,2
101/11/26,183000,138880,0.74,0.78,0.74,0.75,0.04,4
101/11/27,30000,22200,0.74,0.74,0.74,0.74,-0.01,1
101/11/28,243000,190990,0.77,0.82,0.77,0.82,0.08,5
101/11/29,261000,203900,0.80,0.80,0.74,0.74,-0.08,6
101/11/30,50000,37000,0.74,0.74,0.74,0.74,,1
101/12/03,1000,740,0.74,0.74,0.74,0.74,,1
101/12/04,0,0,--,--,--,--,,0
101/12/05,30000,21200,0.72,0.72,0.68,0.68,X,2
101/12/06,149000,96350,0.64,0.65,0.64,0.65,-0.03,2
101/12/07,99000,64350,0.65,0.65,0.65,0.65,,1
101/12/10,0,0,--,--,--,--,,0
101/12/11,200000,121040,0.61,0.64,0.60,0.64,X,4
101/12/12,31000,18360,0.59,0.66,0.59,0.66,0.02,3
101/12/13,213000,140880,0.68,0.68,0.66,0.66,,3
101/12/14,198000,132660,0.67,0.67,0.67,0.67,0.01,2
101/12/17,20000,13400,0.67,0.67,0.67,0.67,,1
101/12/18,0,0,--,--,--,--,,0
101/12/19,595000,362990,0.61,0.65,0.61,0.65,X,7
101/12/20,920000,591390,0.63,0.69,0.63,0.69,0.04,15
101/12/21,666000,456970,0.66,0.72,0.66,0.70,0.01,12
101/12/22,406000,287270,0.71,0.71,0.70,0.71,0.01,5
101/12/24,606000,432150,0.71,0.72,0.70,0.70,-0.01,10
101/12/25,296000,197320,0.68,0.68,0.66,0.66,-0.04,3
101/12/26,1000,650,0.65,0.65,0.65,0.65,-0.01,1
101/12/27,0,0,--,--,--,--,,0
101/12/28,202000,126780,0.64,0.64,0.59,0.59,X,4
102/01/02,497000,297210,0.58,0.61,0.58,0.61,0.02,6
102/01/03,1054000,658720,0.62,0.64,0.61,0.64,0.03,11
102/01/04,495000,316800,0.64,0.64,0.64,0.64,,6
102/01/07,521000,304620,0.61,0.61,0.58,0.58,-0.06,9
102/01/08,912000,508720,0.58,0.58,0.54,0.54,-0.04,13
102/01/09,1013000,556360,0.55,0.56,0.54,0.54,,14
102/01/10,496000,258930,0.53,0.54,0.52,0.54,,6
102/01/11,694000,377750,0.54,0.56,0.54,0.56,0.02,8
102/01/14,208000,114300,0.55,0.55,0.54,0.54,-0.02,3
102/01/15,604000,334280,0.56,0.56,0.55,0.55,0.01,7
102/01/16,604000,320220,0.54,0.54,0.52,0.54,-0.01,7
102/01/17,426000,215980,0.51,0.54,0.50,0.54,,7
102/01/18,266000,137460,0.52,0.52,0.50,0.51,-0.03,5
102/01/21,8000,3680,0.46,0.46,0.46,0.46,-0.05,1
102/01/22,250000,111980,0.45,0.45,0.44,0.44,-0.02,3
102/01/23,445000,193330,0.43,0.44,0.43,0.43,-0.01,5
102/01/24,495000,218790,0.45,0.45,0.43,0.43,,5
102/01/25,119000,50970,0.42,0.43,0.42,0.43,,2
102/01/28,170000,78000,0.45,0.46,0.45,0.46,0.03,3
102/01/29,42000,17820,0.44,0.44,0.41,0.41,-0.05,5
102/01/30,50000,21000,0.42,0.42,0.42,0.42,0.01,1
102/01/31,30000,14200,0.47,0.48,0.47,0.48,0.06,2
102/02/01,31000,14570,0.47,0.47,0.47,0.47,-0.01,2
102/02/04,10000,4400,0.44,0.44,0.44,0.44,-0.03,1
102/02/05,42000,19620,0.46,0.47,0.46,0.47,0.03,4
102/02/06,253000,116380,0.46,0.46,0.46,0.46,-0.01,6
102/02/18,85000,35300,0.40,0.42,0.40,0.42,-0.04,3
102/02/19,185000,81000,0.44,0.45,0.42,0.42,,10
102/02/20,270000,114500,0.43,0.44,0.41,0.44,0.02,8
102/02/21,514000,223900,0.44,0.44,0.43,0.43,-0.01,11
102/02/22,225000,95700,0.42,0.43,0.41,0.43,,10
102/02/23,689000,278340,0.40,0.41,0.40,0.40,-0.03,14
102/02/25,65000,23700,0.38,0.38,0.36,0.36,-0.04,3
102/02/26,90000,33750,0.37,0.38,0.37,0.38,0.02,4
102/02/27,0,0,--,--,--,--,,0
102/03/01,290000,109100,0.38,0.38,0.37,0.37,X,6
102/03/04,0,0,--,--,--,--,,0
102/03/05,0,0,--,--,--,--,,0
102/03/06,60000,20300,0.33,0.34,0.33,0.33,X,3
102/03/07,0,0,--,--,--,--,,0
102/03/08,0,0,--,--,--,--,,0
102/03/11,540000,162000,0.30,0.30,0.30,0.30,X,6
102/03/12,295000,97350,0.33,0.33,0.33,0.33,0.03,4
102/03/13,10000,2900,0.29,0.29,0.29,0.29,-0.04,1
102/03/14,0,0,--,--,--,--,,0
102/03/15,0,0,--,--,--,--,,0
102/03/18,99000,30690,0.31,0.31,0.31,0.31,X,1
102/03/19,109000,34980,0.33,0.33,0.32,0.32,0.01,2
102/03/20,258000,91320,0.34,0.40,0.34,0.40,0.08,3
102/03/21,208000,74680,0.36,0.36,0.34,0.34,-0.06,3
102/03/22,50000,17500,0.35,0.35,0.35,0.35,0.01,1
102/03/25,0,0,--,--,--,--,,0
102/03/26,130000,40700,0.36,0.36,0.27,0.27,X,7
102/03/27,230000,63600,0.28,0.34,0.26,0.34,0.07,5
102/03/28,100000,31000,0.31,0.31,0.31,0.31,-0.03,2
102/03/29,60000,15000,0.25,0.25,0.25,0.25,-0.06,1
102/04/01,0,0,--,--,--,--,,0
102/04/02,0,0,--,--,--,--,,0
102/04/03,110000,22300,0.20,0.23,0.20,0.23,X,3
102/04/08,0,0,--,--,--,--,,0
102/04/09,0,0,--,--,--,--,,0
102/04/10,0,0,--,--,--,--,,0
102/04/11,0,0,--,--,--,--,,0
102/04/12,0,0,--,--,--,--,,0
102/04/15,11000,1210,0.11,0.11,0.11,0.11,X,2
102/04/16,0,0,--,--,--,--,,0
102/04/17,0,0,--,--,--,--,,0
102/04/18,0,0,--,--,--,--,,0
103/07/04,0,0,--,--,--,--,,0
103/07/07,1098000,1872440,1.70,1.76,1.65,1.67,X,9
103/07/08,329000,533430,1.62,1.68,1.62,1.68,0.01,4
103/07/09,2077000,3461120,1.65,1.73,1.61,1.71,0.03,20
103/07/10,2340000,3988780,1.68,1.76,1.65,1.69,-0.02,25
103/07/11,3945000,6531580,1.72,1.73,1.59,1.64,-0.05,40
103/07/14,6480000,11287330,1.71,1.82,1.70,1.76,0.12,60
103/07/15,6761000,11047570,1.32,1.72,1.32,1.72,-0.04,84
103/07/16,2367000,4387660,1.77,1.90,1.77,1.90,0.18,49
103/07/17,2194000,4399860,1.91,2.29,1.90,2.29,0.39,41
103/07/18,3131000,6727640,2.30,2.30,2.08,2.10,-0.19,52
103/07/21,2702000,5602570,2.00,2.20,2.00,2.20,0.10,34
103/07/22,5272000,11294610,2.17,2.23,1.93,1.93,-0.27,107
103/07/24,4809000,9463910,1.80,2.16,1.79,2.13,0.20,70
103/07/25,532000,1404220,2.54,2.68,2.54,2.68,0.55,20
103/07/28,4102000,11529890,2.81,2.96,2.75,2.96,0.28,76
103/07/29,857000,2537940,2.87,3.02,2.87,2.99,0.03,13
103/07/30,1097000,3409330,2.97,3.39,2.96,3.39,0.40,17
103/07/31,647000,2200730,3.47,3.47,3.31,3.37,-0.02,9
103/08/01,257000,884280,3.43,3.48,3.40,3.48,0.11,6
103/08/04,256000,866720,3.39,3.39,3.37,3.37,-0.11,2
103/08/05,643000,2285390,3.40,3.75,3.40,3.75,0.38,13
103/08/06,644000,2451900,3.79,4.04,3.78,4.04,0.29,10
103/08/07,410000,1655700,4.00,4.17,4.00,4.17,0.13,5
103/08/08,412000,1743020,4.26,4.26,3.90,3.92,-0.25,7
103/08/11,46000,172870,3.90,3.90,3.64,3.68,-0.24,16
103/08/12,2000,7490,3.71,3.78,3.71,3.78,0.10,2
103/08/13,43000,148500,3.51,3.51,3.42,3.42,-0.36,4
103/08/14,5000,17700,3.54,3.54,3.54,3.54,0.12,1
103/08/15,0,0,--,--,--,--,,0
103/08/18,60000,194550,3.29,3.32,3.23,3.32,X,3
103/08/19,28000,90050,3.22,3.23,3.20,3.20,-0.12,11
103/08/20,106000,361390,3.31,3.47,3.31,3.38,0.18,6
103/08/21,86000,285520,3.32,3.32,3.32,3.32,-0.06,2
103/08/22,88000,287140,3.28,3.28,3.23,3.23,-0.09,2
103/08/25,0,0,--,--,--,--,,0
103/08/26,0,0,--,--,--,--,,0
103/08/27,15000,44300,2.94,2.96,2.94,2.96,X,2
103/08/28,0,0,--,--,--,--,,0
103/08/29,140000,393600,2.82,2.83,2.80,2.80,X,3
103/09/01,140000,395400,2.83,2.83,2.81,2.81,0.01,2
103/09/02,0,0,--,--,--,--,,0
103/09/03,0,0,--,--,--,--,,0
103/09/04,0,0,--,--,--,--,,0
103/09/05,0,0,--,--,--,--,,0
103/09/09,0,0,--,--,--,--,,0
103/09/10,0,0,--,--,--,--,,0
103/09/11,0,0,--,--,--,--,,0
103/09/12,0,0,--,--,--,--,,0
103/09/15,0,0,--,--,--,--,,0
103/09/16,0,0,--,--,--,--,,0
103/09/17,0,0,--,--,--,--,,0
103/09/18,0,0,--,--,--,--,,0
103/09/19,0,0,--,--,--,--,,0
103/09/22,0,0,--,--,--,--,,0
103/09/23,0,0,--,--,--,--,,0
103/09/24,40000,121100,2.98,3.07,2.98,3.07,X,4
103/09/25,40000,126800,3.17,3.17,3.17,3.17,0.10,1
103/09/26,0,0,--,--,--,--,,0
103/09/29,19000,59370,3.12,3.13,3.12,3.13,X,2
103/09/30,49000,158940,3.16,3.37,3.16,3.37,0.24,4
103/10/01,60000,220200,3.66,3.70,3.66,3.70,0.33,4
103/10/02,30000,105600,3.52,3.52,3.52,3.52,-0.18,1
103/10/03,0,0,--,--,--,--,,0
103/10/06,30000,100100,3.31,3.37,3.31,3.37,X,3
103/10/07,30000,97800,3.26,3.26,3.26,3.26,-0.11,1
103/10/08,30000,98200,3.24,3.32,3.24,3.32,0.06,3
103/10/09,30000,96900,3.23,3.23,3.23,3.23,-0.09,1
103/10/13,0,0,--,--,--,--,,0
103/10/14,0,0,--,--,--,--,,0
103/10/15,20000,68600,3.41,3.45,3.41,3.45,X,2
103/10/16,60000,227900,3.82,3.82,3.78,3.78,0.33,5
103/10/17,155000,603850,3.70,4.17,3.70,4.17,0.39,13
103/10/20,300000,1262650,4.06,4.31,4.06,4.31,0.14,25
103/10/21,205000,893000,4.24,4.58,4.12,4.13,-0.18,16
103/10/22,200000,833300,4.12,4.39,4.07,4.39,0.26,13
103/10/23,342000,1623720,4.63,4.91,4.56,4.89,0.50,30
103/10/24,171000,798900,4.59,4.82,4.59,4.72,-0.17,11
103/10/27,190000,913400,4.68,4.94,4.68,4.94,0.22,17
103/10/28,205000,977850,4.77,4.86,4.74,4.77,-0.17,6
103/10/29,10000,45300,4.53,4.53,4.53,4.53,-0.24,1
103/10/30,0,0,--,--,--,--,,0
103/10/31,10000,36500,3.65,3.65,3.65,3.65,X,1
103/11/03,21000,75030,3.62,3.62,3.53,3.53,-0.12,3
103/11/04,330000,1094000,3.40,3.42,3.27,3.36,-0.17,9
103/11/05,90000,309500,3.36,3.55,3.36,3.55,0.19,6
103/11/06,40000,144400,3.61,3.61,3.61,3.61,0.06,1
103/11/07,1000,3450,3.45,3.45,3.45,3.45,-0.16,1
103/11/10,11000,35820,3.22,3.26,3.22,3.26,-0.19,2
103/11/11,10000,34000,3.40,3.40,3.40,3.40,0.14,1
103/11/12,1000,3200,3.20,3.20,3.20,3.20,-0.20,1
103/11/13,1000,3060,3.06,3.06,3.06,3.06,-0.14,1
103/11/14,10000,31600,3.16,3.16,3.16,3.16,0.10,1
103/11/17,10000,30200,3.02,3.02,3.02,3.02,-0.14,1
103/11/18,0,0,--,--,--,--,,0
103/11/19,1000,3300,3.30,3.30,3.30,3.30,X,1
103/11/20,1000,2900,2.90,2.90,2.90,2.90,-0.40,1
103/11/21,10000,29500,2.95,2.95,2.95,2.95,0.05,1
103/11/24,10000,28200,2.82,2.82,2.82,2.82,-0.13,1
103/11/25,0,0,--,--,--,--,,0
103/11/26,30000,82700,2.78,2.80,2.69,2.69,X,3
103/11/27,40000,103900,2.65,2.65,2.44,2.44,-0.25,2
103/11/28,60000,149200,2.45,2.53,2.45,2.53,0.09,6
103/12/01,90000,245000,2.73,2.76,2.69,2.76,0.23,4
103/12/02,30000,78000,2.60,2.60,2.60,2.60,-0.16,1
103/12/03,0,0,--,--,--,--,,0
103/12/04,200000,352000,1.76,1.76,1.76,1.76,X,3
103/12/05,40000,80600,2.05,2.07,1.97,1.97,0.21,3
103/12/08,90000,180700,1.85,2.15,1.85,2.15,0.18,8
103/12/09,110000,244300,2.19,2.31,2.17,2.29,0.14,6
103/12/10,40000,88000,2.20,2.20,2.20,2.20,-0.09,1
103/12/11,30000,60600,2.30,2.30,1.88,1.88,-0.32,3
103/12/12,130000,195300,1.65,1.65,1.47,1.47,-0.41,13
103/12/15,110000,172200,1.59,1.59,1.32,1.32,-0.15,3
103/12/16,100000,135600,1.32,1.39,1.32,1.37,0.05,10
103/12/17,170000,257600,1.43,1.76,1.43,1.76,0.39,7
103/12/18,80000,125600,1.59,1.59,1.51,1.59,-0.17,4
103/12/19,170000,337600,1.57,2.30,1.57,2.30,0.71,16
103/12/22,310000,761900,2.50,2.55,2.36,2.47,0.17,22
103/12/23,80000,182100,2.12,2.44,2.12,2.44,-0.03,7
103/12/24,120000,266600,2.23,2.25,2.18,2.20,-0.24,7
103/12/25,80000,170600,2.08,2.22,2.08,2.22,0.02,2
103/12/26,70000,166200,2.34,2.43,2.34,2.43,0.21,7
103/12/27,190000,445800,2.37,2.37,2.34,2.34,-0.09,2
103/12/29,0,0,--,--,--,--,,0
103/12/30,0,0,--,--,--,--,,0
104/11/16,0,0,--,--,--,--,,0
104/11/17,0,0,--,--,--,--,,0
104/11/18,0,0,--,--,--,--,,0
104/11/19,50000,31500,0.63,0.63,0.63,0.63,X,2
104/11/20,100000,62000,0.62,0.62,0.62,0.62,-0.01,2
104/11/23,100000,62000,0.61,0.63,0.61,0.63,0.01,2
104/11/24,250000,139500,0.55,0.56,0.55,0.56,-0.07,3
104/11/25,315000,202050,0.62,0.67,0.62,0.67,0.11,4
104/11/26,332000,212260,0.68,0.68,0.62,0.64,-0.03,8
104/11/27,70000,44550,0.62,0.65,0.62,0.65,0.01,3
104/11/30,155000,107450,0.69,0.70,0.69,0.70,0.05,4
104/12/01,249000,152380,0.62,0.62,0.60,0.60,-0.10,4
104/12/02,610000,365100,0.59,0.61,0.58,0.58,-0.02,6
104/12/03,506000,271240,0.54,0.54,0.50,0.50,-0.08,5
104/12/04,0,0,--,--,--,--,,0
104/12/07,0,0,--,--,--,--,,0
104/12/08,0,0,--,--,--,--,,0
104/12/09,200000,88000,0.44,0.44,0.44,0.44,X,1
104/12/10,210000,103000,0.50,0.50,0.49,0.49,0.05,2
104/12/11,0,0,--,--,--,--,,0
104/12/14,20000,9700,0.50,0.50,0.47,0.47,X,2
104/12/15,10000,4300,0.43,0.43,0.43,0.43,-0.04,1
104/12/16,80000,33700,0.43,0.43,0.42,0.42,-0.01,3
104/12/17,50000,18800,0.37,0.38,0.37,0.38,-0.04,2
104/12/18,30000,10200,0.34,0.34,0.34,0.34,-0.04,1
104/12/21,0,0,--,--,--,--,,0
104/12/22,0,0,--,--,--,--,,0
104/12/23,0,0,--,--,--,--,,0
104/12/24,0,0,--,--,--,--,,0
104/12/25,0,0,--,--,--,--,,0
104/12/28,0,0,--,--,--,--,,0
104/12/29,0,0,--,--,--,--,,0
104/12/30,0,0,--,--,--,--,,0
104/12/31,0,0,--,--,--,--,,0
105/01/04,0,0,--,--,--,--,,0
