107/01/12,0,0,---,---,---,---,---,0
107/01/15,109000,92200,0.86,0.86,0.84,0.84,-0.02,2
107/01/16,1119000,1009300,0.86,0.98,0.83,0.94,+0.10,25
107/01/17,1207000,1042730,0.89,0.89,0.84,0.86,-0.08,20
107/01/18,450000,409500,0.86,0.96,0.85,0.96,+0.10,9
107/01/19,224000,207540,0.93,0.95,0.90,0.91,-0.05,7
107/01/22,1000,890,0.89,0.89,0.89,0.89,-0.02,1
107/01/23,682000,625890,0.95,0.95,0.89,0.95,+0.06,16
107/01/24,887000,814310,0.93,0.96,0.89,0.96,+0.01,12
107/01/26,362000,361950,0.98,1.03,0.98,0.99,-0.08,7
107/01/31,746000,682640,0.89,1.00,0.89,1.00,-0.01,20
107/02/01,857000,856070,0.98,1.01,0.98,0.99,-0.01,17
107/02/02,712000,682600,0.95,0.98,0.92,0.93,-0.06,17
107/02/05,848000,695150,0.84,0.86,0.80,0.80,-0.13,20
107/02/06,732000,420690,0.58,0.60,0.53,0.53,-0.27,18
107/02/12,5000,3150,0.63,0.63,0.63,0.63,+0.13,1
107/02/21,184000,110890,0.59,0.61,0.59,0.60,-0.03,5
107/02/23,430000,224560,0.52,0.54,0.50,0.50,-0.01,13
107/02/26,428000,227760,0.53,0.56,0.52,0.56,+0.06,5
107/02/27,160000,95600,0.60,0.60,0.56,0.56,0.00,4
107/03/01,170000,99100,0.58,0.59,0.58,0.59,+0.03,7
107/03/02,412000,230720,0.56,0.56,0.56,0.56,-0.03,9
107/03/05,887000,399280,0.46,0.47,0.40,0.41,-0.15,27
107/03/07,400000,164310,0.41,0.43,0.40,0.40,0.00,13
107/03/09,0,0,---,---,---,---,---,0
107/03/12,70000,28700,0.41,0.41,0.41,0.41,-0.01,3
107/03/13,580000,238400,0.40,0.42,0.40,0.40,-0.01,11
107/03/14,1107000,415560,0.39,0.40,0.35,0.35,-0.05,20
107/03/15,150000,50600,0.34,0.34,0.32,0.32,-0.03,3
107/03/16,330000,92300,0.33,0.33,0.24,0.24,-0.08,9
107/03/19,213000,53720,0.26,0.26,0.24,0.24,0.00,6
107/03/20,1050000,184000,0.21,0.21,0.14,0.14,-0.10,16
