105/09/20,0,0,---,---,---,---,---,0
105/09/21,27000,89280,3.31,3.31,3.28,3.28,-0.01,4
105/09/22,29000,97540,3.42,3.42,3.19,3.19,-0.09,6
105/09/23,53000,187020,3.30,3.94,3.30,3.94,+0.75,14
105/09/26,103000,408720,3.91,4.04,3.91,4.02,+0.08,9
105/09/29,86000,312670,3.71,3.71,3.50,3.50,-0.52,10
105/09/30,13000,41640,3.40,3.40,3.16,3.19,-0.31,4
105/10/03,420000,1393260,3.34,3.39,3.16,3.16,-0.03,28
105/10/04,149000,442900,2.98,3.09,2.93,2.96,-0.20,9
105/10/05,345000,960010,2.81,2.81,2.78,2.78,-0.18,7
105/10/06,26000,76750,2.99,3.02,2.91,3.02,+0.24,7
105/10/07,15000,44120,2.97,2.97,2.86,2.86,-0.16,3
105/10/11,17000,40060,2.49,2.49,2.20,2.20,-0.66,4
105/10/12,33000,79780,2.29,2.52,2.29,2.35,+0.15,5
105/10/13,30000,68760,2.28,2.33,2.21,2.21,-0.14,4
