105/05/23,0,0,---,---,---,---,---,0
105/05/24,888000,717680,0.76,0.83,0.76,0.81,+0.06,8
105/05/25,838000,688810,0.84,0.84,0.80,0.81,0.00,8
105/05/26,331000,284440,0.84,0.88,0.84,0.88,+0.07,4
105/05/27,1136000,972400,0.84,0.88,0.84,0.88,0.00,15
105/05/30,782000,720770,0.93,0.93,0.90,0.90,+0.02,11
105/05/31,94000,84600,0.90,0.90,0.90,0.90,0.00,2
105/06/01,585000,542720,0.92,0.94,0.92,0.93,+0.03,5
105/06/02,518000,475500,0.95,0.95,0.91,0.92,-0.01,8
105/06/03,0,0,---,---,---,---,---,0
105/06/04,28000,24640,0.88,0.88,0.88,0.88,-0.01,1
105/06/06,38000,33240,0.88,0.88,0.86,0.86,-0.02,2
105/06/07,31000,25490,0.83,0.83,0.79,0.79,-0.07,3
105/06/08,360000,292610,0.79,0.83,0.79,0.83,+0.04,8
105/06/13,369000,278030,0.77,0.77,0.73,0.73,-0.10,6
105/06/14,80000,57650,0.71,0.73,0.71,0.73,0.00,3
105/06/15,828000,605200,0.72,0.75,0.72,0.75,+0.02,12
105/06/16,787000,560200,0.72,0.72,0.68,0.68,-0.07,16
105/06/17,71000,49890,0.70,0.71,0.69,0.69,+0.01,4
105/06/20,483000,329040,0.68,0.70,0.68,0.68,-0.01,7
105/06/21,653000,458820,0.69,0.72,0.69,0.72,+0.04,7
105/06/22,331000,239200,0.71,0.74,0.71,0.74,+0.02,7
105/06/23,111000,82030,0.75,0.75,0.72,0.72,-0.02,8
105/06/24,22000,13780,0.64,0.64,0.62,0.64,-0.08,4
105/06/27,301000,196560,0.65,0.66,0.65,0.65,+0.01,4
105/06/28,971000,638010,0.63,0.69,0.62,0.69,+0.04,13
105/06/29,1436000,1060710,0.71,0.78,0.71,0.75,+0.06,18
105/06/30,896000,665050,0.75,0.75,0.74,0.75,0.00,6
105/07/01,212000,159120,0.76,0.76,0.75,0.75,0.00,2
105/07/04,2248000,1821400,0.77,0.84,0.77,0.81,+0.06,34
105/07/05,1953000,1563320,0.78,0.82,0.78,0.78,-0.03,22
105/07/06,615000,448980,0.73,0.74,0.72,0.73,-0.05,7
105/07/07,62000,44760,0.72,0.73,0.72,0.73,0.00,2
105/07/11,50000,34600,0.70,0.70,0.69,0.69,-0.04,3
