105/03/28,0,0,---,---,---,---,---,0
105/03/29,61000,46880,0.78,0.78,0.76,0.76,-0.05,3
105/03/30,26000,19500,0.75,0.75,0.75,0.75,-0.01,1
105/03/31,216000,177530,0.78,0.83,0.78,0.83,+0.08,4
105/04/01,186000,143320,0.77,0.79,0.77,0.79,-0.04,3
105/04/06,5000,3450,0.69,0.69,0.69,0.69,-0.10,1
105/04/07,20000,15050,0.77,0.77,0.74,0.74,+0.05,3
105/04/08,15000,10800,0.72,0.72,0.72,0.72,-0.02,1
105/04/11,461000,345660,0.74,0.78,0.74,0.78,+0.06,7
105/04/12,854000,652770,0.77,0.80,0.72,0.73,-0.05,16
105/04/13,501000,371850,0.75,0.75,0.72,0.74,+0.01,7
105/04/14,55000,40480,0.77,0.77,0.68,0.68,-0.06,3
105/04/15,0,0,---,---,---,---,---,0
105/04/18,16000,8020,0.52,0.52,0.50,0.50,-0.14,2
105/04/19,10000,5400,0.54,0.54,0.54,0.54,+0.04,1
105/04/20,119000,65150,0.55,0.55,0.52,0.52,-0.02,2
105/04/21,220000,119020,0.53,0.59,0.53,0.59,+0.07,4
105/04/22,91000,53690,0.59,0.59,0.59,0.59,0.00,1
105/04/25,20000,11800,0.59,0.59,0.59,0.59,0.00,2
105/04/26,85000,53820,0.63,0.68,0.63,0.67,+0.08,3
105/04/27,194000,130280,0.66,0.68,0.66,0.68,+0.01,3
105/04/28,135000,85940,0.64,0.64,0.62,0.62,-0.06,3
105/04/29,20000,12200,0.61,0.61,0.61,0.61,-0.01,1
105/05/03,283000,170300,0.59,0.61,0.59,0.60,-0.01,4
105/05/04,435000,280720,0.64,0.67,0.63,0.67,+0.07,9
105/05/05,520000,350940,0.65,0.74,0.62,0.74,+0.07,19
105/05/06,495000,355670,0.70,0.79,0.69,0.73,-0.01,11
105/05/09,230000,156300,0.71,0.72,0.57,0.58,-0.15,9
105/05/10,674000,407010,0.61,0.62,0.58,0.61,+0.03,13
105/05/11,446000,275490,0.58,0.64,0.58,0.64,+0.03,8
105/05/12,77000,41580,0.54,0.54,0.54,0.54,-0.10,2
105/05/13,39000,19920,0.48,0.60,0.48,0.60,+0.06,2
105/05/16,25000,13500,0.54,0.54,0.54,0.54,-0.06,1
105/05/17,323000,206020,0.62,0.67,0.62,0.65,+0.11,16
105/05/18,318000,192230,0.60,0.64,0.60,0.63,-0.02,9
105/05/19,118000,77530,0.63,0.68,0.62,0.62,-0.01,10
105/05/20,120000,74780,0.63,0.64,0.54,0.64,+0.02,9
105/05/23,432000,270330,0.58,0.66,0.58,0.66,+0.02,16
105/05/24,769000,533590,0.64,0.76,0.64,0.74,+0.08,25
105/05/25,750000,604040,0.80,0.84,0.79,0.84,+0.10,28
105/05/26,1071000,922160,0.81,0.90,0.77,0.87,+0.03,25
105/05/27,232000,202060,0.88,0.88,0.84,0.84,-0.03,8
105/05/30,287000,238010,0.82,0.83,0.82,0.83,-0.01,5
105/05/31,392000,326410,0.83,0.84,0.83,0.83,0.00,5
105/06/01,659000,615160,0.85,1.04,0.85,1.03,+0.20,20
105/06/02,458000,453230,1.00,1.01,0.91,0.92,-0.11,11
105/06/03,537000,524470,0.97,1.00,0.95,0.95,+0.03,11
105/06/04,730000,744490,1.01,1.05,0.99,1.02,+0.07,21
