107/09/07,1000,1010,1.01,1.01,1.01,1.01,-0.06,1
107/09/12,0,0,---,---,---,---,---,0
107/09/13,0,0,---,---,---,---,---,0
107/09/19,7000,5810,0.83,0.83,0.83,0.83,+0.01,1
107/09/20,0,0,---,---,---,---,---,0
107/09/25,0,0,---,---,---,---,---,0
107/10/01,5000,4750,0.95,0.95,0.95,0.95,0.00,1
107/10/02,0,0,---,---,---,---,---,0
107/10/03,25000,22250,0.89,0.89,0.89,0.89,-0.06,1
107/10/04,0,0,---,---,---,---,---,0
107/10/05,20000,13800,0.69,0.69,0.69,0.69,-0.19,1
107/10/08,0,0,---,---,---,---,---,0
107/10/09,0,0,---,---,---,---,---,0
107/10/12,264000,131760,0.49,0.53,0.49,0.53,+0.07,4
107/10/15,364000,197220,0.52,0.56,0.52,0.53,0.00,7
107/10/17,105000,64770,0.60,0.63,0.60,0.63,+0.05,3
107/10/19,284000,165560,0.59,0.59,0.58,0.58,-0.04,8
107/10/25,153000,81560,0.52,0.54,0.52,0.54,-0.02,3
107/10/26,183000,91520,0.51,0.51,0.50,0.50,-0.04,8
107/10/31,94000,51400,0.54,0.55,0.54,0.55,+0.09,2
107/11/01,0,0,---,---,---,---,---,0
107/11/02,69000,42580,0.62,0.62,0.58,0.58,-0.01,2
107/11/05,0,0,---,---,---,---,---,0
107/11/06,71000,50010,0.71,0.71,0.67,0.67,+0.10,3
107/11/08,133000,95760,0.72,0.72,0.72,0.72,+0.03,7
107/11/09,70000,44000,0.63,0.63,0.62,0.62,-0.10,2
107/11/12,0,0,---,---,---,---,---,0
107/11/13,100000,58000,0.58,0.58,0.58,0.58,-0.04,1
107/11/14,200000,119240,0.62,0.62,0.58,0.59,+0.01,3
107/11/16,200000,135000,0.70,0.70,0.65,0.65,+0.09,2
107/11/19,0,0,---,---,---,---,---,0
107/11/20,0,0,---,---,---,---,---,0
107/11/21,0,0,---,---,---,---,---,0
107/11/26,8000,4160,0.52,0.52,0.52,0.52,-0.03,1
107/11/27,0,0,---,---,---,---,---,0
107/11/29,63000,41160,0.66,0.68,0.64,0.66,+0.01,6
107/11/30,159000,101020,0.63,0.64,0.63,0.64,-0.02,35
107/12/03,170000,115550,0.67,0.70,0.67,0.69,+0.05,5
107/12/04,114000,74000,0.65,0.65,0.64,0.64,-0.05,3
107/12/06,197000,125040,0.67,0.67,0.57,0.57,-0.12,8
107/12/07,344000,197620,0.58,0.58,0.57,0.57,0.00,6
107/12/10,273000,147090,0.55,0.55,0.53,0.53,-0.04,7
107/12/11,20000,11300,0.58,0.58,0.55,0.55,+0.02,2
