105/07/01,0,0,---,---,---,---,---,0
105/07/04,446000,682040,1.44,1.57,1.44,1.57,+0.23,8
105/07/05,446000,669620,1.58,1.58,1.44,1.44,-0.13,20
105/07/06,10000,11700,1.17,1.17,1.17,1.17,-0.27,1
105/07/07,0,0,---,---,---,---,---,0
105/07/11,1363000,1903370,1.31,1.46,1.31,1.39,+0.21,18
105/07/12,1223000,1670120,1.42,1.42,1.30,1.30,-0.09,97
105/07/13,0,0,---,---,---,---,---,0
105/07/14,751000,1047410,1.33,1.44,1.33,1.43,+0.14,18
105/07/15,11000,15470,1.41,1.41,1.37,1.37,-0.06,2
105/07/18,897000,1255920,1.36,1.46,1.36,1.46,+0.09,4
105/07/19,1676000,2350960,1.53,1.53,1.37,1.39,-0.07,70
105/07/20,777000,1069120,1.36,1.40,1.32,1.40,+0.01,19
105/07/21,0,0,---,---,---,---,---,0
105/07/22,10000,13800,1.38,1.38,1.38,1.38,-0.01,1
105/07/25,10000,13000,1.30,1.30,1.30,1.30,-0.08,1
105/07/26,405000,557800,1.27,1.46,1.27,1.46,+0.16,7
105/07/27,397000,588570,1.52,1.56,1.42,1.51,+0.05,33
105/07/28,50000,71000,1.42,1.42,1.42,1.42,-0.09,1
105/07/29,435000,693700,1.54,1.65,1.54,1.57,+0.15,10
105/08/01,815000,1390380,1.69,1.77,1.66,1.72,+0.15,41
105/08/02,663000,1131160,1.74,1.76,1.65,1.73,+0.01,34
105/08/03,567000,916510,1.59,1.68,1.57,1.58,-0.15,25
105/08/04,263000,395360,1.57,1.61,1.44,1.46,-0.12,15
105/08/05,171000,254100,1.50,1.52,1.46,1.46,0.00,7
105/08/08,226000,344630,1.62,1.63,1.48,1.50,+0.04,10
105/08/09,151000,206670,1.47,1.47,1.27,1.27,-0.23,8
105/08/10,146000,180470,1.22,1.26,1.20,1.26,-0.01,7
105/08/11,160000,175970,1.17,1.17,1.07,1.08,-0.18,10
105/08/12,110000,118800,1.10,1.10,1.05,1.05,-0.03,6
105/08/15,117000,120510,1.01,1.05,1.01,1.05,0.00,3
105/08/16,80000,84850,1.10,1.10,1.05,1.05,0.00,4
105/08/17,116000,112830,1.00,1.00,0.95,0.96,-0.09,3
105/08/18,57000,50730,0.89,0.89,0.89,0.89,-0.07,1
105/08/19,110000,103400,0.94,0.94,0.94,0.94,+0.05,3
105/08/22,120000,104400,0.88,0.88,0.82,0.82,-0.12,4
105/08/23,30000,23900,0.79,0.80,0.79,0.80,-0.02,2
105/08/24,100000,81000,0.81,0.81,0.81,0.81,+0.01,1
105/08/25,318000,270580,0.80,0.92,0.80,0.91,+0.10,9
105/08/26,663000,576080,0.88,0.90,0.84,0.86,-0.05,21
105/08/29,0,0,---,---,---,---,---,0
105/08/30,313000,270570,0.86,0.89,0.86,0.89,+0.06,6
105/08/31,110000,103500,0.94,0.95,0.94,0.95,+0.06,2
105/09/01,195000,197400,1.01,1.02,0.97,0.97,+0.02,3
105/09/02,385000,328250,0.94,0.94,0.76,0.76,-0.21,9
105/09/05,53000,40870,0.77,0.79,0.77,0.79,+0.03,2
105/09/06,50000,34500,0.69,0.69,0.69,0.69,-0.10,1
105/09/07,100000,73000,0.73,0.73,0.73,0.73,+0.04,1
105/09/08,303000,240740,0.77,0.84,0.77,0.84,+0.11,6
105/09/09,168000,132420,0.77,0.79,0.77,0.77,-0.07,3
105/09/10,33000,23760,0.72,0.72,0.72,0.72,-0.05,1
105/09/12,0,0,---,---,---,---,---,0
105/09/13,5000,3100,0.62,0.62,0.62,0.62,-0.06,1
105/09/14,0,0,---,---,---,---,---,0
105/09/19,169000,106470,0.63,0.63,0.63,0.63,+0.01,2
105/09/20,279000,192810,0.69,0.72,0.69,0.72,+0.09,3
105/09/21,959000,817290,0.82,0.96,0.80,0.96,+0.24,59
105/09/22,1528000,1488620,1.01,1.01,0.93,0.97,+0.01,57
105/09/23,442000,417980,0.96,0.96,0.93,0.95,-0.02,14
105/09/26,1435000,1398540,0.94,1.02,0.93,0.95,0.00,35
105/09/29,2144000,2165030,0.95,1.04,0.94,1.02,+0.07,56
105/09/30,780000,731960,0.98,0.98,0.90,0.95,-0.07,45
105/10/03,1667000,1705400,0.96,1.09,0.94,1.03,+0.08,40
105/10/04,1570000,1615200,1.12,1.12,0.98,0.98,-0.05,41
105/10/05,270000,240050,0.90,0.91,0.85,0.87,-0.11,10
105/10/06,40000,35100,0.89,0.89,0.87,0.87,0.00,4
105/10/07,260000,202200,0.89,0.89,0.73,0.73,-0.14,11
105/10/11,308000,192860,0.66,0.66,0.52,0.55,-0.18,6
105/10/12,137000,78090,0.57,0.57,0.57,0.57,+0.02,1
105/10/13,0,0,---,---,---,---,---,0
105/10/14,25000,10000,0.40,0.40,0.40,0.40,-0.11,2
105/10/17,0,0,---,---,---,---,---,0
105/10/18,0,0,---,---,---,---,---,0
105/10/19,5000,1950,0.39,0.39,0.39,0.39,-0.01,1
105/10/20,25000,10250,0.41,0.41,0.41,0.41,+0.02,1
105/10/21,25000,9750,0.39,0.39,0.39,0.39,-0.02,1
105/10/24,8000,3870,0.49,0.49,0.48,0.48,+0.09,2
105/10/25,100000,45000,0.45,0.45,0.45,0.45,-0.03,1
105/10/26,100000,46000,0.46,0.46,0.46,0.46,+0.01,1
105/10/27,0,0,---,---,---,---,---,0
105/10/28,18000,6120,0.34,0.34,0.34,0.34,-0.10,1
105/10/31,0,0,---,---,---,---,---,0
105/11/01,80000,24000,0.30,0.30,0.30,0.30,-0.04,4
105/11/02,0,0,---,---,---,---,---,0
105/11/03,0,0,---,---,---,---,---,0
105/11/04,25000,5750,0.23,0.23,0.23,0.23,-0.01,3
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,20000,2300,0.11,0.12,0.11,0.12,+0.03,2
105/11/11,0,0,---,---,---,---,---,0
105/11/14,30000,3300,0.11,0.11,0.11,0.11,+0.02,1
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,60000,6000,0.10,0.10,0.10,0.10,0.00,1
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,30000,1500,0.05,0.05,0.05,0.05,-0.02,1
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,0,0,---,---,---,---,---,0
105/12/20,0,0,---,---,---,---,---,0
105/12/21,0,0,---,---,---,---,---,0
105/12/22,0,0,---,---,---,---,---,0
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,0,0,---,---,---,---,---,0
105/12/29,0,0,---,---,---,---,---,0
