105/09/10,0,0,---,---,---,---,---,0
105/09/12,8000,12560,1.57,1.57,1.57,1.57,-0.04,1
105/09/13,7000,10570,1.51,1.51,1.51,1.51,-0.06,1
105/09/14,1000,1470,1.47,1.47,1.47,1.47,-0.04,1
105/09/19,376000,593980,1.52,1.66,1.52,1.66,+0.19,8
105/09/20,364000,589800,1.62,1.63,1.60,1.63,-0.03,9
105/09/21,642000,1120290,1.65,1.79,1.65,1.78,+0.15,17
105/09/22,676000,1182710,1.76,1.76,1.73,1.73,-0.05,17
105/09/23,117000,197980,1.74,1.74,1.65,1.65,-0.08,4
105/09/26,72000,119740,1.65,1.67,1.65,1.67,+0.02,2
105/09/29,78000,121040,1.56,1.56,1.54,1.54,-0.13,6
105/09/30,96000,148680,1.54,1.57,1.54,1.57,+0.03,2
105/10/03,599000,1028270,1.69,1.78,1.69,1.73,+0.16,18
105/10/04,511000,850680,1.67,1.67,1.62,1.66,-0.07,18
105/10/05,144000,232260,1.62,1.62,1.61,1.61,-0.05,3
105/10/06,134000,219760,1.64,1.64,1.64,1.64,+0.03,2
105/10/07,165000,260290,1.57,1.61,1.57,1.61,-0.03,3
105/10/11,34000,58110,1.71,1.71,1.70,1.70,+0.09,2
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,0,0,---,---,---,---,---,0
105/10/17,53000,88310,1.77,1.77,1.64,1.69,-0.08,3
105/10/18,590000,1134160,1.72,2.04,1.72,2.02,+0.33,15
105/10/19,711000,1634800,1.99,2.62,1.99,2.23,+0.21,43
105/10/20,136000,303280,2.22,2.27,2.18,2.24,+0.01,6
105/10/21,60000,139000,2.39,2.39,2.28,2.28,+0.04,6
105/10/24,1000,2450,2.45,2.45,2.45,2.45,+0.17,1
105/10/25,0,0,---,---,---,---,---,0
105/10/26,19000,42370,2.23,2.23,2.23,2.23,-0.03,1
105/10/27,75000,164100,2.16,2.20,2.16,2.17,-0.06,5
105/10/28,31000,62820,2.02,2.03,2.02,2.03,-0.14,2
105/10/31,163000,338320,2.07,2.08,2.07,2.08,+0.05,7
105/11/01,149000,300910,1.97,2.07,1.97,2.07,-0.01,4
