106/01/12,0,0,---,---,---,---,---,0
106/01/13,150000,151000,1.00,1.01,1.00,1.01,+0.03,3
106/01/16,443000,454750,1.02,1.04,1.02,1.02,+0.01,4
106/01/17,293000,296930,1.01,1.02,1.01,1.02,0.00,2
106/01/18,262000,264240,0.99,1.02,0.99,1.02,0.00,4
106/01/19,1381000,1410860,0.97,1.05,0.97,1.04,+0.02,23
106/01/20,1334000,1401380,1.04,1.07,1.03,1.06,+0.02,13
106/01/23,273000,296070,1.06,1.09,1.06,1.09,+0.03,4
106/01/24,174000,184920,1.06,1.07,1.05,1.07,-0.02,4
106/02/02,10000,10400,1.04,1.04,1.04,1.04,-0.03,1
106/02/03,66000,65190,0.99,0.99,0.98,0.98,-0.06,3
106/02/06,496000,418180,0.88,0.88,0.78,0.82,-0.16,17
106/02/07,257000,209320,0.85,0.85,0.78,0.82,0.00,12
106/02/08,841000,603760,0.80,0.80,0.69,0.71,-0.11,32
106/02/09,293000,206030,0.73,0.73,0.69,0.70,-0.01,10
106/02/10,367000,243920,0.65,0.70,0.63,0.70,0.00,15
106/02/13,218000,148650,0.67,0.70,0.67,0.68,-0.02,13
106/02/14,132000,91140,0.68,0.70,0.67,0.69,+0.01,6
106/02/15,1683000,1125570,0.67,0.68,0.65,0.68,-0.01,14
106/02/16,2553000,1775360,0.68,0.71,0.67,0.70,+0.02,24
106/02/17,3362000,2426070,0.69,0.75,0.69,0.75,+0.05,30
106/02/18,3129000,2349110,0.75,0.77,0.73,0.73,-0.02,35
106/02/20,795000,554040,0.71,0.72,0.67,0.72,-0.01,12
