105/07/13,30000,34300,1.14,1.15,1.14,1.15,-0.06,2
105/07/14,10000,10200,1.02,1.02,1.02,1.02,-0.13,2
105/07/15,60000,63560,1.02,1.08,1.02,1.08,+0.06,9
105/07/18,70000,64880,0.95,0.95,0.89,0.91,-0.17,5
105/07/19,0,0,---,---,---,---,---,0
105/07/20,73000,64950,0.86,0.92,0.85,0.90,-0.01,6
105/07/21,178000,157840,0.88,0.89,0.88,0.88,-0.02,7
105/07/22,85000,73100,0.88,0.88,0.85,0.88,0.00,6
105/07/25,140000,117700,0.85,0.85,0.83,0.84,-0.04,4
105/07/26,169000,148040,0.87,0.88,0.86,0.88,+0.04,7
105/07/27,710000,643100,0.90,0.95,0.85,0.93,+0.05,21
105/07/28,1106000,1056800,0.91,0.97,0.91,0.97,+0.04,17
105/07/29,776000,698470,0.93,0.93,0.84,0.91,-0.06,20
105/08/01,334000,273280,0.83,0.83,0.80,0.80,-0.11,5
105/08/02,310000,263600,0.85,0.86,0.85,0.86,+0.06,2
105/08/03,25000,22300,0.88,0.90,0.88,0.90,+0.04,3
105/08/04,64000,60160,0.94,0.94,0.94,0.94,+0.04,1
105/08/05,68000,64000,0.94,0.96,0.94,0.96,+0.02,2
105/08/08,153000,153740,1.00,1.01,1.00,1.00,+0.04,6
105/08/09,149000,146960,0.99,0.99,0.96,0.96,-0.04,4
105/08/10,0,0,---,---,---,---,---,0
105/08/11,20000,20000,1.00,1.00,1.00,1.00,+0.05,1
105/08/12,10000,9000,0.90,0.90,0.90,0.90,-0.10,1
105/08/15,0,0,---,---,---,---,---,0
105/08/16,0,0,---,---,---,---,---,0
105/08/17,72000,67680,0.94,0.94,0.94,0.94,+0.02,1
105/08/18,72000,66960,0.93,0.93,0.93,0.93,-0.01,2
105/08/19,0,0,---,---,---,---,---,0
105/08/22,0,0,---,---,---,---,---,0
105/08/23,0,0,---,---,---,---,---,0
105/08/24,0,0,---,---,---,---,---,0
105/08/25,0,0,---,---,---,---,---,0
105/08/26,0,0,---,---,---,---,---,0
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,0,0,---,---,---,---,---,0
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,137000,100010,0.73,0.73,0.73,0.73,+0.02,1
105/09/12,277000,198840,0.71,0.75,0.71,0.75,+0.02,4
105/09/13,162000,120040,0.72,0.83,0.72,0.79,+0.04,5
105/09/14,2000,1540,0.77,0.77,0.77,0.77,-0.02,1
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,81000,58460,0.71,0.88,0.71,0.88,+0.23,5
105/10/11,632000,599310,0.89,1.02,0.85,1.02,+0.14,16
105/10/12,565000,575970,1.00,1.04,0.97,0.97,-0.05,13
