105/03/23,0,0,---,---,---,---,---,0
105/03/24,0,0,---,---,---,---,---,0
105/03/25,500000,549000,1.09,1.11,1.09,1.11,+0.04,8
105/03/28,546000,590140,1.08,1.09,1.08,1.09,-0.02,7
105/03/29,288000,319110,1.08,1.13,1.08,1.13,+0.04,6
105/03/30,331000,362790,1.10,1.10,1.09,1.09,-0.04,5
105/03/31,113000,119400,1.06,1.06,1.03,1.03,-0.06,5
105/04/01,85000,88500,1.05,1.05,1.04,1.04,+0.01,3
105/04/06,135000,142500,1.05,1.09,1.05,1.09,+0.05,7
105/04/07,98000,103880,1.06,1.06,1.06,1.06,-0.03,1
105/04/08,11000,11770,1.07,1.07,1.07,1.07,+0.01,2
105/04/11,205000,241750,1.19,1.19,1.15,1.15,+0.08,4
105/04/12,10000,11000,1.10,1.10,1.10,1.10,-0.05,1
105/04/13,18000,21300,1.17,1.25,1.17,1.25,+0.15,2
105/04/14,535000,702550,1.26,1.36,1.26,1.33,+0.08,7
105/04/15,896000,1191700,1.30,1.37,1.30,1.36,+0.03,11
105/04/18,683000,919490,1.39,1.39,1.29,1.29,-0.07,15
105/04/19,245000,312900,1.28,1.28,1.26,1.26,-0.03,4
105/04/20,1102000,1476300,1.28,1.39,1.27,1.39,+0.13,15
105/04/21,1804000,2591620,1.38,1.50,1.36,1.42,+0.03,32
105/04/22,1122000,1614690,1.43,1.49,1.40,1.46,+0.04,29
105/04/25,380000,572740,1.51,1.53,1.40,1.42,-0.04,11
105/04/26,225000,317740,1.43,1.44,1.38,1.38,-0.04,11
105/04/27,718000,990960,1.41,1.44,1.37,1.44,+0.06,17
105/04/28,1555000,2172110,1.40,1.41,1.37,1.39,-0.05,22
105/04/29,999000,1401370,1.41,1.43,1.30,1.41,+0.02,28
105/05/03,540000,784180,1.39,1.51,1.38,1.48,+0.07,21
105/05/04,1398000,2170490,1.53,1.63,1.49,1.58,+0.10,35
105/05/05,1045000,1618700,1.55,1.58,1.44,1.44,-0.14,26
105/05/06,91000,134290,1.46,1.51,1.46,1.48,+0.04,9
