105/05/18,0,0,---,---,---,---,---,0
105/05/19,46000,61180,1.33,1.33,1.33,1.33,+0.05,2
105/05/20,46000,57520,1.27,1.27,1.25,1.25,-0.08,2
105/05/23,96000,127190,1.20,1.34,1.20,1.34,+0.09,3
105/05/24,114000,155700,1.34,1.40,1.34,1.40,+0.06,4
105/05/25,93000,132510,1.32,1.45,1.32,1.45,+0.05,2
105/05/26,75000,108750,1.45,1.45,1.45,1.45,0.00,1
105/05/27,10000,15500,1.55,1.55,1.55,1.55,+0.10,1
105/05/30,206000,316550,1.48,1.56,1.48,1.55,0.00,7
105/05/31,360000,631720,1.67,1.87,1.67,1.87,+0.32,11
105/06/01,136000,246540,1.78,1.85,1.78,1.85,-0.02,4
105/06/02,0,0,---,---,---,---,---,0
105/06/03,10000,16000,1.60,1.60,1.60,1.60,-0.04,1
105/06/04,400000,672940,1.61,1.70,1.61,1.69,+0.09,14
105/06/06,434000,799900,1.77,1.87,1.77,1.86,+0.17,14
105/06/07,64000,116010,1.82,1.82,1.78,1.82,-0.04,8
105/06/08,28000,48050,1.74,1.74,1.66,1.66,-0.16,5
105/06/13,17000,26370,1.57,1.57,1.55,1.55,-0.11,2
105/06/14,714000,1194590,1.59,1.74,1.59,1.74,+0.19,17
105/06/15,762000,1395470,1.83,1.93,1.79,1.91,+0.17,20
105/06/16,56000,105520,1.91,1.91,1.85,1.85,-0.06,6
105/06/17,7000,12960,1.87,1.87,1.84,1.84,-0.01,3
105/06/20,18000,32820,1.80,1.84,1.80,1.83,-0.01,4
105/06/21,28000,51410,1.77,1.93,1.77,1.91,+0.08,5
105/06/22,10000,19100,1.91,1.91,1.91,1.91,0.00,1
105/06/23,6000,9240,1.54,1.54,1.54,1.54,-0.37,1
105/06/24,21000,29660,1.46,1.46,1.39,1.40,-0.14,3
105/06/27,50000,67000,1.34,1.34,1.34,1.34,-0.06,1
105/06/28,62000,78660,1.25,1.35,1.25,1.34,0.00,3
105/06/29,34000,46060,1.35,1.37,1.35,1.35,+0.01,4
105/06/30,22000,29970,1.36,1.37,1.36,1.37,+0.02,2
105/07/01,21000,27360,1.31,1.31,1.30,1.30,-0.07,2
105/07/04,7000,9520,1.36,1.36,1.36,1.36,+0.06,1
105/07/05,13000,16510,1.27,1.27,1.27,1.27,-0.09,1
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,9000,11070,1.23,1.23,1.23,1.23,+0.07,1
105/07/13,0,0,---,---,---,---,---,0
105/07/14,16000,18790,1.17,1.18,1.17,1.18,-0.02,2
105/07/15,15000,17390,1.15,1.17,1.15,1.17,-0.01,2
105/07/18,387000,509060,1.17,1.34,1.17,1.32,+0.15,15
105/07/19,440000,580400,1.32,1.40,1.27,1.37,+0.05,19
105/07/20,61000,80500,1.32,1.32,1.30,1.30,-0.07,3
105/07/21,430000,637670,1.40,1.60,1.40,1.60,+0.30,11
105/07/22,475000,771960,1.63,1.76,1.60,1.70,+0.10,16
105/07/25,55000,93950,1.75,1.75,1.68,1.68,-0.02,4
105/07/26,1155000,1904220,1.59,1.77,1.56,1.73,+0.05,44
105/07/27,825000,1360980,1.64,1.76,1.62,1.76,+0.03,25
105/07/28,2706000,4995290,1.97,2.04,1.75,1.79,+0.03,80
105/07/29,2712000,4739620,1.75,1.87,1.71,1.81,+0.02,150
105/08/01,1432000,2737140,1.76,1.98,1.75,1.98,+0.17,73
105/08/02,4750000,9596830,2.05,2.08,1.91,2.00,+0.02,82
105/08/03,61000,113050,1.85,1.87,1.85,1.87,-0.13,2
105/08/04,20000,35600,1.78,1.78,1.78,1.78,-0.09,1
105/08/05,88000,172630,1.89,2.01,1.89,1.99,+0.21,9
105/08/08,257000,529490,2.03,2.09,2.00,2.01,+0.02,9
105/08/09,265000,519850,1.98,1.98,1.92,1.95,-0.06,21
105/08/10,63000,125900,1.99,2.00,1.99,2.00,+0.05,4
105/08/11,7000,13300,1.90,1.90,1.90,1.90,-0.10,2
105/08/12,12000,22590,1.87,1.90,1.87,1.90,0.00,2
105/08/15,10000,18700,1.87,1.87,1.87,1.87,-0.03,1
105/08/16,61000,100010,1.71,1.71,1.63,1.63,-0.24,3
105/08/17,139000,237380,1.66,1.77,1.66,1.70,+0.07,8
105/08/18,125000,205170,1.65,1.67,1.59,1.60,-0.10,10
