103/10/27,112000,91940,0.83,0.83,0.82,0.82,+0.05,3
103/10/28,100000,69000,0.69,0.69,0.69,0.69,-0.13,1
103/10/29,78000,54400,0.68,0.70,0.68,0.70,+0.01,6
103/10/30,6000,4020,0.67,0.67,0.67,0.67,-0.03,2
103/10/31,10000,6500,0.65,0.65,0.65,0.65,-0.02,2
103/11/03,215000,139600,0.62,0.65,0.62,0.65,0.00,5
103/11/04,205000,124050,0.61,0.61,0.60,0.61,-0.04,3
103/11/05,145000,95900,0.70,0.70,0.64,0.64,+0.03,6
103/11/06,40000,24650,0.62,0.62,0.61,0.61,-0.03,5
103/11/07,10000,6300,0.63,0.63,0.63,0.63,+0.02,1
103/11/10,135000,78950,0.59,0.60,0.58,0.60,-0.03,3
103/11/11,105000,58850,0.59,0.59,0.55,0.55,-0.05,7
103/11/12,5000,2800,0.56,0.56,0.56,0.56,+0.01,1
103/11/13,24000,12870,0.54,0.54,0.53,0.53,-0.03,3
103/11/14,195000,118400,0.54,0.62,0.54,0.59,+0.06,7
103/11/17,32000,19300,0.60,0.61,0.60,0.61,+0.02,2
103/11/18,105000,64700,0.60,0.62,0.60,0.62,+0.01,3
103/11/19,148000,84280,0.60,0.60,0.56,0.56,-0.06,6
103/11/20,55000,30450,0.57,0.57,0.54,0.56,0.00,4
103/11/21,0,0,---,---,---,---,---,0
103/11/24,5000,2700,0.54,0.54,0.54,0.54,-0.02,1
103/11/25,0,0,---,---,---,---,---,0
103/11/26,0,0,---,---,---,---,---,0
103/11/27,610000,369320,0.60,0.64,0.59,0.62,+0.06,14
103/11/28,625000,387850,0.60,0.67,0.59,0.63,+0.01,13
103/12/01,23000,14430,0.65,0.65,0.61,0.61,-0.02,3
103/12/02,32000,16640,0.52,0.52,0.52,0.52,-0.09,3
103/12/03,0,0,---,---,---,---,---,0
103/12/04,20000,9340,0.45,0.49,0.45,0.49,-0.03,3
103/12/05,0,0,---,---,---,---,---,0
103/12/08,20000,9400,0.47,0.47,0.47,0.47,0.00,1
103/12/09,8000,3920,0.49,0.49,0.49,0.49,+0.02,1
