105/07/07,0,0,---,---,---,---,---,0
105/07/11,278000,294340,1.03,1.07,1.03,1.07,+0.09,3
105/07/12,737000,831740,1.06,1.22,1.05,1.22,+0.15,17
105/07/13,458000,541890,1.21,1.21,1.13,1.16,-0.06,9
105/07/14,107000,129500,1.20,1.24,1.18,1.18,+0.02,6
105/07/15,107000,125840,1.18,1.18,1.17,1.17,-0.01,4
105/07/18,101000,115130,1.13,1.14,1.13,1.14,-0.03,2
105/07/19,0,0,---,---,---,---,---,0
105/07/20,364000,394150,1.05,1.11,1.05,1.10,+0.03,10
105/07/21,66000,71280,1.08,1.08,1.08,1.08,-0.02,2
105/07/22,10000,11200,1.12,1.12,1.12,1.12,+0.04,1
105/07/25,20000,21000,1.05,1.05,1.05,1.05,-0.07,1
105/07/26,1074000,1332600,1.12,1.38,1.12,1.38,+0.33,29
105/07/27,1301000,1742070,1.39,1.39,1.28,1.30,-0.08,53
105/07/28,390000,515460,1.29,1.37,1.28,1.32,+0.02,16
105/07/29,39000,51380,1.31,1.32,1.31,1.32,0.00,2
105/08/01,24000,30870,1.33,1.33,1.26,1.26,-0.06,3
105/08/02,2000,2660,1.33,1.33,1.33,1.33,+0.07,1
105/08/03,185000,254320,1.28,1.38,1.28,1.38,+0.05,6
105/08/04,1355000,1907880,1.32,1.48,1.30,1.45,+0.07,44
105/08/05,1129000,1618060,1.41,1.48,1.38,1.45,0.00,45
105/08/08,212000,315030,1.47,1.56,1.37,1.38,-0.07,15
105/08/09,92000,127120,1.42,1.44,1.30,1.30,-0.08,5
105/08/10,56000,69780,1.18,1.27,1.18,1.25,-0.05,4
105/08/11,270000,321720,1.18,1.25,1.18,1.25,0.00,5
105/08/12,266000,348680,1.31,1.33,1.31,1.32,+0.07,16
105/08/15,257000,365870,1.35,1.47,1.35,1.46,+0.14,11
105/08/16,635000,835890,1.36,1.39,1.26,1.38,-0.08,21
105/08/17,159000,203800,1.35,1.35,1.26,1.26,-0.12,12
