105/05/26,10000,8600,0.86,0.86,0.86,0.86,-0.21,1
105/05/27,10000,8500,0.85,0.85,0.85,0.85,-0.01,1
105/05/30,0,0,---,---,---,---,---,0
105/05/31,0,0,---,---,---,---,---,0
105/06/01,0,0,---,---,---,---,---,0
105/06/02,130000,96750,0.73,0.78,0.73,0.78,+0.01,3
105/06/03,95000,72200,0.76,0.76,0.76,0.76,-0.02,2
105/06/04,0,0,---,---,---,---,---,0
105/06/06,5000,3800,0.76,0.76,0.76,0.76,0.00,1
105/06/07,0,0,---,---,---,---,---,0
105/06/08,130000,95890,0.74,0.74,0.73,0.73,-0.03,2
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,30000,19500,0.65,0.65,0.65,0.65,-0.01,1
105/06/16,30000,19500,0.65,0.65,0.65,0.65,0.00,1
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,5000,3000,0.60,0.60,0.60,0.60,+0.02,1
105/06/24,15000,9650,0.62,0.69,0.62,0.69,+0.09,2
105/06/27,20000,13200,0.66,0.66,0.66,0.66,-0.03,2
105/06/28,10000,6300,0.63,0.63,0.63,0.63,-0.03,1
105/06/29,0,0,---,---,---,---,---,0
105/06/30,191000,116510,0.61,0.61,0.61,0.61,+0.01,1
105/07/01,277000,160660,0.58,0.58,0.58,0.58,-0.03,2
105/07/04,86000,50740,0.59,0.59,0.59,0.59,+0.01,1
105/07/05,0,0,---,---,---,---,---,0
105/07/06,208000,124800,0.60,0.60,0.60,0.60,+0.04,1
105/07/07,208000,118560,0.57,0.57,0.57,0.57,-0.03,1
105/07/11,0,0,---,---,---,---,---,0
105/07/12,218000,119900,0.55,0.55,0.55,0.55,0.00,3
105/07/13,218000,115440,0.53,0.53,0.52,0.52,-0.03,3
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,33000,15210,0.46,0.49,0.46,0.49,+0.02,2
105/07/21,33000,15510,0.47,0.47,0.47,0.47,-0.02,1
105/07/22,0,0,---,---,---,---,---,0
105/07/25,40000,18800,0.47,0.47,0.47,0.47,0.00,2
105/07/26,40000,18800,0.47,0.47,0.47,0.47,0.00,1
105/07/27,31000,13640,0.44,0.44,0.44,0.44,-0.03,1
105/07/28,207000,82080,0.40,0.40,0.38,0.38,-0.06,4
105/07/29,76000,29840,0.39,0.40,0.39,0.40,+0.02,3
105/08/01,200000,84000,0.42,0.42,0.42,0.42,+0.02,2
