106/03/22,14000,430900,31.20,31.20,30.05,30.05,-2.05,13
106/03/21,36000,1121100,30.80,32.10,30.80,32.10,+2.10,21
106/03/20,12000,354000,29.00,30.00,29.00,30.00,+0.95,6
106/03/17,3100,90054,29.05,29.05,29.05,29.05,-0.95,5
106/03/16,2100,62550,29.35,30.00,29.35,30.00,-0.30,3
106/03/15,42000,1277800,30.30,30.50,30.30,30.30,-3.35,33
106/03/14,13000,438900,34.00,34.00,33.65,33.65,-3.70,12
106/03/13,6000,227400,38.35,38.35,37.35,37.35,-4.15,6
106/03/10,86000,3660800,45.00,45.00,41.00,41.50,-4.00,64
106/03/09,212555,9111798,46.85,46.85,39.00,45.50,+2.90,164
106/03/08,139609,5947341,42.60,42.60,42.60,42.60,+3.85,96
106/03/07,54003,2092616,38.75,38.75,38.75,38.75,+3.50,24
106/03/06,148935,5245158,35.25,35.25,34.10,35.25,+3.20,78
106/03/03,102001,3242878,29.50,32.05,29.50,32.05,+2.90,77
106/03/02,85102,2416972,27.50,29.15,27.50,29.15,+2.65,53
106/03/01,75001,1969826,25.90,26.50,25.20,26.50,+2.40,48
106/02/24,3001,73873,24.95,24.95,24.10,24.10,-0.30,4
106/02/23,5168,126880,24.90,24.90,24.40,24.40,+1.10,7
106/02/22,1005,23417,23.30,23.30,23.30,23.30,-0.60,3
106/02/21,19520,468767,24.00,24.20,23.90,23.90,-0.05,15
106/02/20,29000,705600,22.85,25.10,21.90,23.95,+1.10,17
106/02/18,2260,51522,22.90,22.90,22.85,22.85,+0.85,3
106/02/17,3000,66000,22.00,22.00,22.00,22.00,-0.10,3
106/02/16,5252,117068,22.50,23.00,22.00,22.10,-0.40,6
106/02/15,14001,322422,21.90,23.30,21.90,22.50,+1.30,13
106/02/14,2000,42400,21.20,21.20,21.20,21.20,+0.20,1
106/02/13,8000,168600,21.60,21.60,21.00,21.00,-0.60,4
106/02/10,3100,69280,22.90,22.90,21.60,21.60,+0.10,4
106/02/09,6000,129650,21.50,22.15,21.50,21.50,-0.80,5
106/02/08,6000,129800,21.00,22.30,21.00,22.30,-0.20,5
106/02/07,17000,360700,21.50,22.75,20.60,22.50,+1.00,9
106/02/06,19000,396900,20.80,21.90,20.50,21.50,+1.05,10
106/02/03,13000,264250,20.40,20.45,20.30,20.45,+0.45,4
106/02/02,0,0,---,---,---,---,---,0
106/01/24,10016,200310,20.00,20.00,20.00,20.00,+0.75,2
106/01/23,1840,34706,19.25,19.25,19.25,19.25,-0.35,3
106/01/20,5000,105400,21.50,21.50,19.60,19.60,-0.80,3
106/01/19,7000,142850,20.45,20.45,20.40,20.40,-0.35,3
106/01/18,3000,61700,20.50,20.75,20.45,20.75,+0.25,3
106/01/17,3000,61500,20.50,20.50,20.50,20.50,+0.60,1
106/01/16,2000,39850,19.95,19.95,19.90,19.90,-1.10,2
106/01/13,3000,63000,21.00,21.00,21.00,21.00,-0.65,1
106/01/12,5420,111470,20.30,21.65,20.20,21.65,+0.95,5
106/01/11,1000,20700,20.70,20.70,20.70,20.70,-1.70,1
106/01/10,0,0,---,---,---,---,---,0
106/01/09,9000,195900,20.50,22.40,20.50,22.40,+0.40,4
106/01/06,0,0,---,---,---,---,---,0
106/01/05,7000,157300,22.50,22.60,22.00,22.00,-0.50,3
106/01/04,0,0,---,---,---,---,---,0
106/01/03,1252,28619,23.00,23.00,23.00,23.00,+1.20,2
